crn,location,day,start,end
37364,DSB 109,R,2019-01-24T09:30:00,2019-01-24T10:45:00
37364,DSB 109,M,2019-01-28T09:30:00,2019-01-28T10:45:00
37364,DSB 109,R,2019-01-31T09:30:00,2019-01-31T10:45:00
37364,DSB 109,M,2019-02-04T09:30:00,2019-02-04T10:45:00
37364,DSB 109,R,2019-02-07T09:30:00,2019-02-07T10:45:00
37364,DSB 109,M,2019-02-11T09:30:00,2019-02-11T10:45:00
37364,DSB 109,R,2019-02-14T09:30:00,2019-02-14T10:45:00
37364,DSB 109,R,2019-02-21T09:30:00,2019-02-21T10:45:00
37364,DSB 109,M,2019-02-25T09:30:00,2019-02-25T10:45:00
37364,DSB 109,R,2019-02-28T09:30:00,2019-02-28T10:45:00
37364,DSB 109,M,2019-03-04T09:30:00,2019-03-04T10:45:00
37364,DSB 109,R,2019-03-07T09:30:00,2019-03-07T10:45:00
37364,DSB 109,M,2019-03-11T09:30:00,2019-03-11T10:45:00
37364,DSB 109,R,2019-03-14T09:30:00,2019-03-14T10:45:00
37364,DSB 109,M,2019-03-25T09:30:00,2019-03-25T10:45:00
37364,DSB 109,R,2019-03-28T09:30:00,2019-03-28T10:45:00
37364,DSB 109,M,2019-04-01T09:30:00,2019-04-01T10:45:00
37364,DSB 109,R,2019-04-04T09:30:00,2019-04-04T10:45:00
37364,DSB 109,M,2019-04-08T09:30:00,2019-04-08T10:45:00
37364,DSB 109,R,2019-04-11T09:30:00,2019-04-11T10:45:00
37364,DSB 109,M,2019-04-15T09:30:00,2019-04-15T10:45:00
37364,DSB 109,R,2019-04-18T09:30:00,2019-04-18T10:45:00
37364,DSB 109,M,2019-04-22T09:30:00,2019-04-22T10:45:00
37364,DSB 109,R,2019-04-25T09:30:00,2019-04-25T10:45:00
37364,DSB 109,M,2019-04-29T09:30:00,2019-04-29T10:45:00
37364,DSB 109,T,2019-02-19T09:30:00,2019-02-19T10:45:00
37723,DSB 109,R,2019-01-24T11:00:00,2019-01-24T12:15:00
37723,DSB 109,M,2019-01-28T11:00:00,2019-01-28T12:15:00
37723,DSB 109,R,2019-01-31T11:00:00,2019-01-31T12:15:00
37723,DSB 109,M,2019-02-04T11:00:00,2019-02-04T12:15:00
37723,DSB 109,R,2019-02-07T11:00:00,2019-02-07T12:15:00
37723,DSB 109,M,2019-02-11T11:00:00,2019-02-11T12:15:00
37723,DSB 109,R,2019-02-14T11:00:00,2019-02-14T12:15:00
37723,DSB 109,R,2019-02-21T11:00:00,2019-02-21T12:15:00
37723,DSB 109,M,2019-02-25T11:00:00,2019-02-25T12:15:00
37723,DSB 109,R,2019-02-28T11:00:00,2019-02-28T12:15:00
37723,DSB 109,M,2019-03-04T11:00:00,2019-03-04T12:15:00
37723,DSB 109,R,2019-03-07T11:00:00,2019-03-07T12:15:00
37723,DSB 109,M,2019-03-11T11:00:00,2019-03-11T12:15:00
37723,DSB 109,R,2019-03-14T11:00:00,2019-03-14T12:15:00
37723,DSB 109,M,2019-03-25T11:00:00,2019-03-25T12:15:00
37723,DSB 109,R,2019-03-28T11:00:00,2019-03-28T12:15:00
37723,DSB 109,M,2019-04-01T11:00:00,2019-04-01T12:15:00
37723,DSB 109,R,2019-04-04T11:00:00,2019-04-04T12:15:00
37723,DSB 109,M,2019-04-08T11:00:00,2019-04-08T12:15:00
37723,DSB 109,R,2019-04-11T11:00:00,2019-04-11T12:15:00
37723,DSB 109,M,2019-04-15T11:00:00,2019-04-15T12:15:00
37723,DSB 109,R,2019-04-18T11:00:00,2019-04-18T12:15:00
37723,DSB 109,M,2019-04-22T11:00:00,2019-04-22T12:15:00
37723,DSB 109,R,2019-04-25T11:00:00,2019-04-25T12:15:00
37723,DSB 109,M,2019-04-29T11:00:00,2019-04-29T12:15:00
37723,DSB 109,T,2019-02-19T11:00:00,2019-02-19T12:15:00
37079,DSB 115,R,2019-01-24T11:00:00,2019-01-24T12:15:00
37079,DSB 115,M,2019-01-28T11:00:00,2019-01-28T12:15:00
37079,DSB 115,R,2019-01-31T11:00:00,2019-01-31T12:15:00
37079,DSB 115,M,2019-02-04T11:00:00,2019-02-04T12:15:00
37079,DSB 115,R,2019-02-07T11:00:00,2019-02-07T12:15:00
37079,DSB 115,M,2019-02-11T11:00:00,2019-02-11T12:15:00
37079,DSB 115,R,2019-02-14T11:00:00,2019-02-14T12:15:00
37079,DSB 115,R,2019-02-21T11:00:00,2019-02-21T12:15:00
37079,DSB 115,M,2019-02-25T11:00:00,2019-02-25T12:15:00
37079,DSB 115,R,2019-02-28T11:00:00,2019-02-28T12:15:00
37079,DSB 115,M,2019-03-04T11:00:00,2019-03-04T12:15:00
37079,DSB 115,R,2019-03-07T11:00:00,2019-03-07T12:15:00
37079,DSB 115,M,2019-03-11T11:00:00,2019-03-11T12:15:00
37079,DSB 115,R,2019-03-14T11:00:00,2019-03-14T12:15:00
37079,DSB 115,M,2019-03-25T11:00:00,2019-03-25T12:15:00
37079,DSB 115,R,2019-03-28T11:00:00,2019-03-28T12:15:00
37079,DSB 115,M,2019-04-01T11:00:00,2019-04-01T12:15:00
37079,DSB 115,R,2019-04-04T11:00:00,2019-04-04T12:15:00
37079,DSB 115,M,2019-04-08T11:00:00,2019-04-08T12:15:00
37079,DSB 115,R,2019-04-11T11:00:00,2019-04-11T12:15:00
37079,DSB 115,M,2019-04-15T11:00:00,2019-04-15T12:15:00
37079,DSB 115,R,2019-04-18T11:00:00,2019-04-18T12:15:00
37079,DSB 115,M,2019-04-22T11:00:00,2019-04-22T12:15:00
37079,DSB 115,R,2019-04-25T11:00:00,2019-04-25T12:15:00
37079,DSB 115,M,2019-04-29T11:00:00,2019-04-29T12:15:00
37079,DSB 115,T,2019-02-19T11:00:00,2019-02-19T12:15:00
37155,DSB 115,R,2019-01-24T12:30:00,2019-01-24T13:45:00
37155,DSB 115,M,2019-01-28T12:30:00,2019-01-28T13:45:00
37155,DSB 115,R,2019-01-31T12:30:00,2019-01-31T13:45:00
37155,DSB 115,M,2019-02-04T12:30:00,2019-02-04T13:45:00
37155,DSB 115,R,2019-02-07T12:30:00,2019-02-07T13:45:00
37155,DSB 115,M,2019-02-11T12:30:00,2019-02-11T13:45:00
37155,DSB 115,R,2019-02-14T12:30:00,2019-02-14T13:45:00
37155,DSB 115,R,2019-02-21T12:30:00,2019-02-21T13:45:00
37155,DSB 115,M,2019-02-25T12:30:00,2019-02-25T13:45:00
37155,DSB 115,R,2019-02-28T12:30:00,2019-02-28T13:45:00
37155,DSB 115,M,2019-03-04T12:30:00,2019-03-04T13:45:00
37155,DSB 115,R,2019-03-07T12:30:00,2019-03-07T13:45:00
37155,DSB 115,M,2019-03-11T12:30:00,2019-03-11T13:45:00
37155,DSB 115,R,2019-03-14T12:30:00,2019-03-14T13:45:00
37155,DSB 115,M,2019-03-25T12:30:00,2019-03-25T13:45:00
37155,DSB 115,R,2019-03-28T12:30:00,2019-03-28T13:45:00
37155,DSB 115,M,2019-04-01T12:30:00,2019-04-01T13:45:00
37155,DSB 115,R,2019-04-04T12:30:00,2019-04-04T13:45:00
37155,DSB 115,M,2019-04-08T12:30:00,2019-04-08T13:45:00
37155,DSB 115,R,2019-04-11T12:30:00,2019-04-11T13:45:00
37155,DSB 115,M,2019-04-15T12:30:00,2019-04-15T13:45:00
37155,DSB 115,R,2019-04-18T12:30:00,2019-04-18T13:45:00
37155,DSB 115,M,2019-04-22T12:30:00,2019-04-22T13:45:00
37155,DSB 115,R,2019-04-25T12:30:00,2019-04-25T13:45:00
37155,DSB 115,M,2019-04-29T12:30:00,2019-04-29T13:45:00
37155,DSB 115,T,2019-02-19T12:30:00,2019-02-19T13:45:00
37171,DSB 112,T,2019-01-22T11:00:00,2019-01-22T12:15:00
37171,DSB 112,F,2019-01-25T11:00:00,2019-01-25T12:15:00
37171,DSB 112,T,2019-01-29T11:00:00,2019-01-29T12:15:00
37171,DSB 112,F,2019-02-01T11:00:00,2019-02-01T12:15:00
37171,DSB 112,T,2019-02-05T11:00:00,2019-02-05T12:15:00
37171,DSB 112,F,2019-02-08T11:00:00,2019-02-08T12:15:00
37171,DSB 112,T,2019-02-12T11:00:00,2019-02-12T12:15:00
37171,DSB 112,F,2019-02-15T11:00:00,2019-02-15T12:15:00
37171,DSB 112,F,2019-02-22T11:00:00,2019-02-22T12:15:00
37171,DSB 112,T,2019-02-26T11:00:00,2019-02-26T12:15:00
37171,DSB 112,F,2019-03-01T11:00:00,2019-03-01T12:15:00
37171,DSB 112,T,2019-03-05T11:00:00,2019-03-05T12:15:00
37171,DSB 112,F,2019-03-08T11:00:00,2019-03-08T12:15:00
37171,DSB 112,T,2019-03-12T11:00:00,2019-03-12T12:15:00
37171,DSB 112,F,2019-03-15T11:00:00,2019-03-15T12:15:00
37171,DSB 112,T,2019-03-26T11:00:00,2019-03-26T12:15:00
37171,DSB 112,F,2019-03-29T11:00:00,2019-03-29T12:15:00
37171,DSB 112,T,2019-04-02T11:00:00,2019-04-02T12:15:00
37171,DSB 112,F,2019-04-05T11:00:00,2019-04-05T12:15:00
37171,DSB 112,T,2019-04-09T11:00:00,2019-04-09T12:15:00
37171,DSB 112,F,2019-04-12T11:00:00,2019-04-12T12:15:00
37171,DSB 112,T,2019-04-16T11:00:00,2019-04-16T12:15:00
37171,DSB 112,F,2019-04-19T11:00:00,2019-04-19T12:15:00
37171,DSB 112,T,2019-04-23T11:00:00,2019-04-23T12:15:00
37171,DSB 112,F,2019-04-26T11:00:00,2019-04-26T12:15:00
37171,DSB 112,T,2019-04-30T11:00:00,2019-04-30T12:15:00
37174,DSB 111,T,2019-01-22T11:00:00,2019-01-22T12:15:00
37174,DSB 111,F,2019-01-25T11:00:00,2019-01-25T12:15:00
37174,DSB 111,T,2019-01-29T11:00:00,2019-01-29T12:15:00
37174,DSB 111,F,2019-02-01T11:00:00,2019-02-01T12:15:00
37174,DSB 111,T,2019-02-05T11:00:00,2019-02-05T12:15:00
37174,DSB 111,F,2019-02-08T11:00:00,2019-02-08T12:15:00
37174,DSB 111,T,2019-02-12T11:00:00,2019-02-12T12:15:00
37174,DSB 111,F,2019-02-15T11:00:00,2019-02-15T12:15:00
37174,DSB 111,F,2019-02-22T11:00:00,2019-02-22T12:15:00
37174,DSB 111,T,2019-02-26T11:00:00,2019-02-26T12:15:00
37174,DSB 111,F,2019-03-01T11:00:00,2019-03-01T12:15:00
37174,DSB 111,T,2019-03-05T11:00:00,2019-03-05T12:15:00
37174,DSB 111,F,2019-03-08T11:00:00,2019-03-08T12:15:00
37174,DSB 111,T,2019-03-12T11:00:00,2019-03-12T12:15:00
37174,DSB 111,F,2019-03-15T11:00:00,2019-03-15T12:15:00
37174,DSB 111,T,2019-03-26T11:00:00,2019-03-26T12:15:00
37174,DSB 111,F,2019-03-29T11:00:00,2019-03-29T12:15:00
37174,DSB 111,T,2019-04-02T11:00:00,2019-04-02T12:15:00
37174,DSB 111,F,2019-04-05T11:00:00,2019-04-05T12:15:00
37174,DSB 111,T,2019-04-09T11:00:00,2019-04-09T12:15:00
37174,DSB 111,F,2019-04-12T11:00:00,2019-04-12T12:15:00
37174,DSB 111,T,2019-04-16T11:00:00,2019-04-16T12:15:00
37174,DSB 111,F,2019-04-19T11:00:00,2019-04-19T12:15:00
37174,DSB 111,T,2019-04-23T11:00:00,2019-04-23T12:15:00
37174,DSB 111,F,2019-04-26T11:00:00,2019-04-26T12:15:00
37174,DSB 111,T,2019-04-30T11:00:00,2019-04-30T12:15:00
37256,DSB 111,T,2019-01-22T12:30:00,2019-01-22T13:45:00
37256,DSB 111,F,2019-01-25T12:30:00,2019-01-25T13:45:00
37256,DSB 111,T,2019-01-29T12:30:00,2019-01-29T13:45:00
37256,DSB 111,F,2019-02-01T12:30:00,2019-02-01T13:45:00
37256,DSB 111,T,2019-02-05T12:30:00,2019-02-05T13:45:00
37256,DSB 111,F,2019-02-08T12:30:00,2019-02-08T13:45:00
37256,DSB 111,T,2019-02-12T12:30:00,2019-02-12T13:45:00
37256,DSB 111,F,2019-02-15T12:30:00,2019-02-15T13:45:00
37256,DSB 111,F,2019-02-22T12:30:00,2019-02-22T13:45:00
37256,DSB 111,T,2019-02-26T12:30:00,2019-02-26T13:45:00
37256,DSB 111,F,2019-03-01T12:30:00,2019-03-01T13:45:00
37256,DSB 111,T,2019-03-05T12:30:00,2019-03-05T13:45:00
37256,DSB 111,F,2019-03-08T12:30:00,2019-03-08T13:45:00
37256,DSB 111,T,2019-03-12T12:30:00,2019-03-12T13:45:00
37256,DSB 111,F,2019-03-15T12:30:00,2019-03-15T13:45:00
37256,DSB 111,T,2019-03-26T12:30:00,2019-03-26T13:45:00
37256,DSB 111,F,2019-03-29T12:30:00,2019-03-29T13:45:00
37256,DSB 111,T,2019-04-02T12:30:00,2019-04-02T13:45:00
37256,DSB 111,F,2019-04-05T12:30:00,2019-04-05T13:45:00
37256,DSB 111,T,2019-04-09T12:30:00,2019-04-09T13:45:00
37256,DSB 111,F,2019-04-12T12:30:00,2019-04-12T13:45:00
37256,DSB 111,T,2019-04-16T12:30:00,2019-04-16T13:45:00
37256,DSB 111,F,2019-04-19T12:30:00,2019-04-19T13:45:00
37256,DSB 111,T,2019-04-23T12:30:00,2019-04-23T13:45:00
37256,DSB 111,F,2019-04-26T12:30:00,2019-04-26T13:45:00
37256,DSB 111,T,2019-04-30T12:30:00,2019-04-30T13:45:00
37365,DSB 111,T,2019-01-22T08:00:00,2019-01-22T09:15:00
37365,DSB 111,F,2019-01-25T08:00:00,2019-01-25T09:15:00
37365,DSB 111,T,2019-01-29T08:00:00,2019-01-29T09:15:00
37365,DSB 111,F,2019-02-01T08:00:00,2019-02-01T09:15:00
37365,DSB 111,T,2019-02-05T08:00:00,2019-02-05T09:15:00
37365,DSB 111,F,2019-02-08T08:00:00,2019-02-08T09:15:00
37365,DSB 111,T,2019-02-12T08:00:00,2019-02-12T09:15:00
37365,DSB 111,F,2019-02-15T08:00:00,2019-02-15T09:15:00
37365,DSB 111,F,2019-02-22T08:00:00,2019-02-22T09:15:00
37365,DSB 111,T,2019-02-26T08:00:00,2019-02-26T09:15:00
37365,DSB 111,F,2019-03-01T08:00:00,2019-03-01T09:15:00
37365,DSB 111,T,2019-03-05T08:00:00,2019-03-05T09:15:00
37365,DSB 111,F,2019-03-08T08:00:00,2019-03-08T09:15:00
37365,DSB 111,T,2019-03-12T08:00:00,2019-03-12T09:15:00
37365,DSB 111,F,2019-03-15T08:00:00,2019-03-15T09:15:00
37365,DSB 111,T,2019-03-26T08:00:00,2019-03-26T09:15:00
37365,DSB 111,F,2019-03-29T08:00:00,2019-03-29T09:15:00
37365,DSB 111,T,2019-04-02T08:00:00,2019-04-02T09:15:00
37365,DSB 111,F,2019-04-05T08:00:00,2019-04-05T09:15:00
37365,DSB 111,T,2019-04-09T08:00:00,2019-04-09T09:15:00
37365,DSB 111,F,2019-04-12T08:00:00,2019-04-12T09:15:00
37365,DSB 111,T,2019-04-16T08:00:00,2019-04-16T09:15:00
37365,DSB 111,F,2019-04-19T08:00:00,2019-04-19T09:15:00
37365,DSB 111,T,2019-04-23T08:00:00,2019-04-23T09:15:00
37365,DSB 111,F,2019-04-26T08:00:00,2019-04-26T09:15:00
37365,DSB 111,T,2019-04-30T08:00:00,2019-04-30T09:15:00
37366,DSB 110B,T,2019-01-22T11:00:00,2019-01-22T12:15:00
37366,DSB 110B,F,2019-01-25T11:00:00,2019-01-25T12:15:00
37366,DSB 110B,T,2019-01-29T11:00:00,2019-01-29T12:15:00
37366,DSB 110B,F,2019-02-01T11:00:00,2019-02-01T12:15:00
37366,DSB 110B,T,2019-02-05T11:00:00,2019-02-05T12:15:00
37366,DSB 110B,F,2019-02-08T11:00:00,2019-02-08T12:15:00
37366,DSB 110B,T,2019-02-12T11:00:00,2019-02-12T12:15:00
37366,DSB 110B,F,2019-02-15T11:00:00,2019-02-15T12:15:00
37366,DSB 110B,F,2019-02-22T11:00:00,2019-02-22T12:15:00
37366,DSB 110B,T,2019-02-26T11:00:00,2019-02-26T12:15:00
37366,DSB 110B,F,2019-03-01T11:00:00,2019-03-01T12:15:00
37366,DSB 110B,T,2019-03-05T11:00:00,2019-03-05T12:15:00
37366,DSB 110B,F,2019-03-08T11:00:00,2019-03-08T12:15:00
37366,DSB 110B,T,2019-03-12T11:00:00,2019-03-12T12:15:00
37366,DSB 110B,F,2019-03-15T11:00:00,2019-03-15T12:15:00
37366,DSB 110B,T,2019-03-26T11:00:00,2019-03-26T12:15:00
37366,DSB 110B,F,2019-03-29T11:00:00,2019-03-29T12:15:00
37366,DSB 110B,T,2019-04-02T11:00:00,2019-04-02T12:15:00
37366,DSB 110B,F,2019-04-05T11:00:00,2019-04-05T12:15:00
37366,DSB 110B,T,2019-04-09T11:00:00,2019-04-09T12:15:00
37366,DSB 110B,F,2019-04-12T11:00:00,2019-04-12T12:15:00
37366,DSB 110B,T,2019-04-16T11:00:00,2019-04-16T12:15:00
37366,DSB 110B,F,2019-04-19T11:00:00,2019-04-19T12:15:00
37366,DSB 110B,T,2019-04-23T11:00:00,2019-04-23T12:15:00
37366,DSB 110B,F,2019-04-26T11:00:00,2019-04-26T12:15:00
37366,DSB 110B,T,2019-04-30T11:00:00,2019-04-30T12:15:00
37510,DSB 105,T,2019-01-22T12:30:00,2019-01-22T13:45:00
37510,DSB 105,F,2019-01-25T12:30:00,2019-01-25T13:45:00
37510,DSB 105,T,2019-01-29T12:30:00,2019-01-29T13:45:00
37510,DSB 105,F,2019-02-01T12:30:00,2019-02-01T13:45:00
37510,DSB 105,T,2019-02-05T12:30:00,2019-02-05T13:45:00
37510,DSB 105,F,2019-02-08T12:30:00,2019-02-08T13:45:00
37510,DSB 105,T,2019-02-12T12:30:00,2019-02-12T13:45:00
37510,DSB 105,F,2019-02-15T12:30:00,2019-02-15T13:45:00
37510,DSB 105,F,2019-02-22T12:30:00,2019-02-22T13:45:00
37510,DSB 105,T,2019-02-26T12:30:00,2019-02-26T13:45:00
37510,DSB 105,F,2019-03-01T12:30:00,2019-03-01T13:45:00
37510,DSB 105,T,2019-03-05T12:30:00,2019-03-05T13:45:00
37510,DSB 105,F,2019-03-08T12:30:00,2019-03-08T13:45:00
37510,DSB 105,T,2019-03-12T12:30:00,2019-03-12T13:45:00
37510,DSB 105,F,2019-03-15T12:30:00,2019-03-15T13:45:00
37510,DSB 105,T,2019-03-26T12:30:00,2019-03-26T13:45:00
37510,DSB 105,F,2019-03-29T12:30:00,2019-03-29T13:45:00
37510,DSB 105,T,2019-04-02T12:30:00,2019-04-02T13:45:00
37510,DSB 105,F,2019-04-05T12:30:00,2019-04-05T13:45:00
37510,DSB 105,T,2019-04-09T12:30:00,2019-04-09T13:45:00
37510,DSB 105,F,2019-04-12T12:30:00,2019-04-12T13:45:00
37510,DSB 105,T,2019-04-16T12:30:00,2019-04-16T13:45:00
37510,DSB 105,F,2019-04-19T12:30:00,2019-04-19T13:45:00
37510,DSB 105,T,2019-04-23T12:30:00,2019-04-23T13:45:00
37510,DSB 105,F,2019-04-26T12:30:00,2019-04-26T13:45:00
37510,DSB 105,T,2019-04-30T12:30:00,2019-04-30T13:45:00
37549,DSB 111,T,2019-01-22T09:30:00,2019-01-22T10:45:00
37549,DSB 111,F,2019-01-25T09:30:00,2019-01-25T10:45:00
37549,DSB 111,T,2019-01-29T09:30:00,2019-01-29T10:45:00
37549,DSB 111,F,2019-02-01T09:30:00,2019-02-01T10:45:00
37549,DSB 111,T,2019-02-05T09:30:00,2019-02-05T10:45:00
37549,DSB 111,F,2019-02-08T09:30:00,2019-02-08T10:45:00
37549,DSB 111,T,2019-02-12T09:30:00,2019-02-12T10:45:00
37549,DSB 111,F,2019-02-15T09:30:00,2019-02-15T10:45:00
37549,DSB 111,F,2019-02-22T09:30:00,2019-02-22T10:45:00
37549,DSB 111,T,2019-02-26T09:30:00,2019-02-26T10:45:00
37549,DSB 111,F,2019-03-01T09:30:00,2019-03-01T10:45:00
37549,DSB 111,T,2019-03-05T09:30:00,2019-03-05T10:45:00
37549,DSB 111,F,2019-03-08T09:30:00,2019-03-08T10:45:00
37549,DSB 111,T,2019-03-12T09:30:00,2019-03-12T10:45:00
37549,DSB 111,F,2019-03-15T09:30:00,2019-03-15T10:45:00
37549,DSB 111,T,2019-03-26T09:30:00,2019-03-26T10:45:00
37549,DSB 111,F,2019-03-29T09:30:00,2019-03-29T10:45:00
37549,DSB 111,T,2019-04-02T09:30:00,2019-04-02T10:45:00
37549,DSB 111,F,2019-04-05T09:30:00,2019-04-05T10:45:00
37549,DSB 111,T,2019-04-09T09:30:00,2019-04-09T10:45:00
37549,DSB 111,F,2019-04-12T09:30:00,2019-04-12T10:45:00
37549,DSB 111,T,2019-04-16T09:30:00,2019-04-16T10:45:00
37549,DSB 111,F,2019-04-19T09:30:00,2019-04-19T10:45:00
37549,DSB 111,T,2019-04-23T09:30:00,2019-04-23T10:45:00
37549,DSB 111,F,2019-04-26T09:30:00,2019-04-26T10:45:00
37549,DSB 111,T,2019-04-30T09:30:00,2019-04-30T10:45:00
37550,DSB 112,T,2019-01-22T12:30:00,2019-01-22T13:45:00
37550,DSB 112,F,2019-01-25T12:30:00,2019-01-25T13:45:00
37550,DSB 112,T,2019-01-29T12:30:00,2019-01-29T13:45:00
37550,DSB 112,F,2019-02-01T12:30:00,2019-02-01T13:45:00
37550,DSB 112,T,2019-02-05T12:30:00,2019-02-05T13:45:00
37550,DSB 112,F,2019-02-08T12:30:00,2019-02-08T13:45:00
37550,DSB 112,T,2019-02-12T12:30:00,2019-02-12T13:45:00
37550,DSB 112,F,2019-02-15T12:30:00,2019-02-15T13:45:00
37550,DSB 112,F,2019-02-22T12:30:00,2019-02-22T13:45:00
37550,DSB 112,T,2019-02-26T12:30:00,2019-02-26T13:45:00
37550,DSB 112,F,2019-03-01T12:30:00,2019-03-01T13:45:00
37550,DSB 112,T,2019-03-05T12:30:00,2019-03-05T13:45:00
37550,DSB 112,F,2019-03-08T12:30:00,2019-03-08T13:45:00
37550,DSB 112,T,2019-03-12T12:30:00,2019-03-12T13:45:00
37550,DSB 112,F,2019-03-15T12:30:00,2019-03-15T13:45:00
37550,DSB 112,T,2019-03-26T12:30:00,2019-03-26T13:45:00
37550,DSB 112,F,2019-03-29T12:30:00,2019-03-29T13:45:00
37550,DSB 112,T,2019-04-02T12:30:00,2019-04-02T13:45:00
37550,DSB 112,F,2019-04-05T12:30:00,2019-04-05T13:45:00
37550,DSB 112,T,2019-04-09T12:30:00,2019-04-09T13:45:00
37550,DSB 112,F,2019-04-12T12:30:00,2019-04-12T13:45:00
37550,DSB 112,T,2019-04-16T12:30:00,2019-04-16T13:45:00
37550,DSB 112,F,2019-04-19T12:30:00,2019-04-19T13:45:00
37550,DSB 112,T,2019-04-23T12:30:00,2019-04-23T13:45:00
37550,DSB 112,F,2019-04-26T12:30:00,2019-04-26T13:45:00
37550,DSB 112,T,2019-04-30T12:30:00,2019-04-30T13:45:00
37551,DSB 115,R,2019-01-24T14:00:00,2019-01-24T15:15:00
37551,DSB 115,M,2019-01-28T14:00:00,2019-01-28T15:15:00
37551,DSB 115,R,2019-01-31T14:00:00,2019-01-31T15:15:00
37551,DSB 115,M,2019-02-04T14:00:00,2019-02-04T15:15:00
37551,DSB 115,R,2019-02-07T14:00:00,2019-02-07T15:15:00
37551,DSB 115,M,2019-02-11T14:00:00,2019-02-11T15:15:00
37551,DSB 115,R,2019-02-14T14:00:00,2019-02-14T15:15:00
37551,DSB 115,R,2019-02-21T14:00:00,2019-02-21T15:15:00
37551,DSB 115,M,2019-02-25T14:00:00,2019-02-25T15:15:00
37551,DSB 115,R,2019-02-28T14:00:00,2019-02-28T15:15:00
37551,DSB 115,M,2019-03-04T14:00:00,2019-03-04T15:15:00
37551,DSB 115,R,2019-03-07T14:00:00,2019-03-07T15:15:00
37551,DSB 115,M,2019-03-11T14:00:00,2019-03-11T15:15:00
37551,DSB 115,R,2019-03-14T14:00:00,2019-03-14T15:15:00
37551,DSB 115,M,2019-03-25T14:00:00,2019-03-25T15:15:00
37551,DSB 115,R,2019-03-28T14:00:00,2019-03-28T15:15:00
37551,DSB 115,M,2019-04-01T14:00:00,2019-04-01T15:15:00
37551,DSB 115,R,2019-04-04T14:00:00,2019-04-04T15:15:00
37551,DSB 115,M,2019-04-08T14:00:00,2019-04-08T15:15:00
37551,DSB 115,R,2019-04-11T14:00:00,2019-04-11T15:15:00
37551,DSB 115,M,2019-04-15T14:00:00,2019-04-15T15:15:00
37551,DSB 115,R,2019-04-18T14:00:00,2019-04-18T15:15:00
37551,DSB 115,M,2019-04-22T14:00:00,2019-04-22T15:15:00
37551,DSB 115,R,2019-04-25T14:00:00,2019-04-25T15:15:00
37551,DSB 115,M,2019-04-29T14:00:00,2019-04-29T15:15:00
37551,DSB 115,T,2019-02-19T14:00:00,2019-02-19T15:15:00
37682,DSB 115,R,2019-01-24T15:30:00,2019-01-24T16:45:00
37682,DSB 115,M,2019-01-28T15:30:00,2019-01-28T16:45:00
37682,DSB 115,R,2019-01-31T15:30:00,2019-01-31T16:45:00
37682,DSB 115,M,2019-02-04T15:30:00,2019-02-04T16:45:00
37682,DSB 115,R,2019-02-07T15:30:00,2019-02-07T16:45:00
37682,DSB 115,M,2019-02-11T15:30:00,2019-02-11T16:45:00
37682,DSB 115,R,2019-02-14T15:30:00,2019-02-14T16:45:00
37682,DSB 115,R,2019-02-21T15:30:00,2019-02-21T16:45:00
37682,DSB 115,M,2019-02-25T15:30:00,2019-02-25T16:45:00
37682,DSB 115,R,2019-02-28T15:30:00,2019-02-28T16:45:00
37682,DSB 115,M,2019-03-04T15:30:00,2019-03-04T16:45:00
37682,DSB 115,R,2019-03-07T15:30:00,2019-03-07T16:45:00
37682,DSB 115,M,2019-03-11T15:30:00,2019-03-11T16:45:00
37682,DSB 115,R,2019-03-14T15:30:00,2019-03-14T16:45:00
37682,DSB 115,M,2019-03-25T15:30:00,2019-03-25T16:45:00
37682,DSB 115,R,2019-03-28T15:30:00,2019-03-28T16:45:00
37682,DSB 115,M,2019-04-01T15:30:00,2019-04-01T16:45:00
37682,DSB 115,R,2019-04-04T15:30:00,2019-04-04T16:45:00
37682,DSB 115,M,2019-04-08T15:30:00,2019-04-08T16:45:00
37682,DSB 115,R,2019-04-11T15:30:00,2019-04-11T16:45:00
37682,DSB 115,M,2019-04-15T15:30:00,2019-04-15T16:45:00
37682,DSB 115,R,2019-04-18T15:30:00,2019-04-18T16:45:00
37682,DSB 115,M,2019-04-22T15:30:00,2019-04-22T16:45:00
37682,DSB 115,R,2019-04-25T15:30:00,2019-04-25T16:45:00
37682,DSB 115,M,2019-04-29T15:30:00,2019-04-29T16:45:00
37682,DSB 115,T,2019-02-19T15:30:00,2019-02-19T16:45:00
38736,DSB 105,R,2019-01-24T15:30:00,2019-01-24T16:45:00
38736,DSB 105,M,2019-01-28T15:30:00,2019-01-28T16:45:00
38736,DSB 105,R,2019-01-31T15:30:00,2019-01-31T16:45:00
38736,DSB 105,M,2019-02-04T15:30:00,2019-02-04T16:45:00
38736,DSB 105,R,2019-02-07T15:30:00,2019-02-07T16:45:00
38736,DSB 105,M,2019-02-11T15:30:00,2019-02-11T16:45:00
38736,DSB 105,R,2019-02-14T15:30:00,2019-02-14T16:45:00
38736,DSB 105,R,2019-02-21T15:30:00,2019-02-21T16:45:00
38736,DSB 105,M,2019-02-25T15:30:00,2019-02-25T16:45:00
38736,DSB 105,R,2019-02-28T15:30:00,2019-02-28T16:45:00
38736,DSB 105,M,2019-03-04T15:30:00,2019-03-04T16:45:00
38736,DSB 105,R,2019-03-07T15:30:00,2019-03-07T16:45:00
38736,DSB 105,M,2019-03-11T15:30:00,2019-03-11T16:45:00
