term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Fall2016,78138,AC 0203,04,3.000,Intermediate Accounting I,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'DSB 108'}]",['MW 0500pm-0615pm 09/06-12/12 DSB 108'],Scott M  Brenner,27,23,4
Fall2016,77285,AC 0204,01,3.000,Intermediate Accounting II,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 106'}]",['R 0630pm-0900pm 09/06-12/12 DSB 106'],Stephen E.  Yost,24,15,9
Fall2016,78282,AC 0310,01,3.000,Advanced Accounting,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'DSB 2109A'}]",['T 0200pm-0430pm 09/06-12/12 DSB 2109A'],Patricia M.  Poli,20,11,9
Fall2016,78765,AC 0310,02,3.000,Advanced Accounting,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'CNS 9'}]",['W 0200pm-0430pm 09/06-12/12 CNS 9'],Patricia M.  Poli,20,14,6
Fall2016,77174,AC 0320,01,3.000,Cost Management,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 112'}]",['W 0630pm-0900pm 09/06-12/12 DSB 112'],Ahmed M.  Ebrahim,42,40,2
Fall2016,77161,AC 0330,01,3.000,Auditing,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'DSB 112'}]",['TF 0930am-1045am 09/06-12/12 DSB 112'],Paul   Caster,30,27,3
Fall2016,77687,AC 0330,02,3.000,Auditing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'DSB 112'}]",['TF 1100am-1215pm 09/06-12/12 DSB 112'],Paul   Caster,29,27,2
Fall2016,78766,AC 0330,03,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 108'}]",['R 0630pm-0900pm 09/06-12/12 DSB 108'],John L.  DeMelis,24,17,7
Fall2016,79050,AC 0330,04,3.000,Auditing,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/06-12/12', 'location': 'DSB 112'}]",['TF 0200pm-0315pm 09/06-12/12 DSB 112'],Paul   Caster,28,18,10
Fall2016,77043,AC 0343,01,3.000,Federal Income Taxation I,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 110A'}]",['T 0630pm-0900pm 09/06-12/12 DSB 110A'],Jo Ann   Drusbosky,28,27,1
Fall2016,77404,AC 0343,02,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'DSB 105'}]",['MR 0930am-1045am 09/06-12/12 DSB 105'],Ahmed M.  Ebrahim,32,32,0
Fall2016,78767,AC 0343,03,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'DSB 105'}]",['MR 1100am-1215pm 09/06-12/12 DSB 105'],Ahmed M.  Ebrahim,31,31,0
Fall2016,78768,AC 0380,01,3.000,Municipal and Not-for-Profit Accounting,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 2109A'}]",['R 0630pm-0900pm 09/06-12/12 DSB 2109A'],Rebecca I.  Bloch,12,10,2
Fall2016,77951,AC 0391,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,8,-8
Fall2016,77418,AC 0392,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,0,0
Fall2016,77781,AC 0400,01,3.000,Introduction to Accounting,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/06-10/18', 'location': 'DSB 2109A'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '09/17-09/17', 'location': 'DSB 108'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/01-10/01', 'location': 'DSB 108'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '10/15-10/15', 'location': 'DSB 108'}]","['T 0630pm-0930pm 09/06-10/18 DSB 2109A', 'S 0830am-0430pm 09/17-09/17 DSB 108', 'S 0830am-0430pm 10/01-10/01 DSB 108', 'S 0830am-0430pm 10/15-10/15 DSB 108']",Michael P.  Coyne,24,10,14
Fall2016,77782,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'S', 'times': '0830am-0430pm', 'dates': '10/29-10/29', 'location': 'DSB 106'}, {'days': 'T', 'times': '0630pm-0930pm', 'dates': '11/01-12/17', 'location': 'DSB 108'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/05-11/05', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '11/19-11/19', 'location': 'DSB 106'}]","['S 0830am-0430pm 10/29-10/29 DSB 106', 'T 0630pm-0930pm 11/01-12/17 DSB 108', 'S 0830am-0430pm 11/05-11/05 DSB 106', 'S 0830am-0430pm 11/19-11/19 DSB 106']",Michael P.  Coyne,24,16,8
Fall2016,77783,AC 0570,01,3.000,Issues in Accounting Ethics,"[{'days': 'T', 'times': '0155pm-0455pm', 'dates': '09/06-12/19', 'location': 'DSB 115'}]",['T 0155pm-0455pm 09/06-12/19 DSB 115'],Dawn W  Massey,15,16,-1
Fall2016,77784,AC 0570,02,3.000,Issues in Accounting Ethics,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/06-12/19', 'location': 'DSB 115'}]",['T 0630pm-0930pm 09/06-12/19 DSB 115'],Dawn W  Massey,15,16,-1
Fall2016,77785,AC 0570,03,3.000,Issues in Accounting Ethics,"[{'days': 'R', 'times': '0155pm-0455pm', 'dates': '09/06-12/19', 'location': 'DSB 115'}]",['R 0155pm-0455pm 09/06-12/19 DSB 115'],Dawn W  Massey,15,16,-1
Fall2016,77786,AC 0590,01,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'W', 'times': '0930am-1230pm', 'dates': '09/07-09/28', 'location': 'DSB 110B'}, {'days': 'F', 'times': '0930am-0230pm', 'dates': '09/16-09/16', 'location': 'GNZ AUDI'}, {'days': 'W', 'times': '0930am-1230pm', 'dates': '09/28-12/19', 'location': 'DSB 115'}]","['W 0930am-1230pm 09/07-09/28 DSB 110B', 'F 0930am-0230pm 09/16-09/16 GNZ AUDI', 'W 0930am-1230pm 09/28-12/19 DSB 115']",Lisa Suzanne  Haylon,12,14,-2
Fall2016,77787,AC 0590,02,3.000,Research on Contemporary Issues in Accounting,"[{'days': 'W', 'times': '0930am-1230pm', 'dates': '09/07-09/28', 'location': 'DSB 110B'}, {'days': 'F', 'times': '0930am-0230pm', 'dates': '09/16-09/16', 'location': 'GNZ AUDI'}, {'days': 'W', 'times': '0320pm-0620pm', 'dates': '09/28-12/19', 'location': 'DSB 115'}]","['W 0930am-1230pm 09/07-09/28 DSB 110B', 'F 0930am-0230pm 09/16-09/16 GNZ AUDI', 'W 0320pm-0620pm 09/28-12/19 DSB 115']",Lisa Suzanne  Haylon,12,15,-3
Fall2016,79196,AC 0590,DM,3.000,Research on Contemporary Issues in Accounting,[],[],Dawn W  Massey,0,1,-1
Fall2016,78110,AS 0200,01,3.000,Roots of American Culture,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'CNS 5'}]",['MR 1100am-1215pm 09/06-12/12 CNS 5'],Peter L.  Bayers,20,10,10
Fall2016,78162,AS 0400,01,3.000,Critical Issues/Amer Studies,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '09/06-12/19', 'location': 'CNS 202'}]",['R 0500pm-0730pm 09/06-12/19 CNS 202'],Johanna   Garvey,15,8,7
Fall2016,79106,AS 0499,JG,3.000,Independent Study: The American Slave Narrative,[],[],Johanna   Garvey,0,1,-1
Fall2016,78962,ASMU 0402,01,3.000,History of Rock,"[{'days': 'M', 'times': '0500pm-0730pm', 'dates': '09/06-12/19', 'location': 'JGS 25'}]",['M 0500pm-0730pm 09/06-12/19 JGS 25'],Brian Q.  Torff,25,9,16
Fall2016,78963,ASSO 0469,01,3.000,Women: Work and Sport,"[{'days': 'W', 'times': '0500pm-0730pm', 'dates': '09/06-12/19', 'location': 'CNS 104'}]",['W 0500pm-0730pm 09/06-12/19 CNS 104'],Rose P.  Rodrigues,25,7,18
Fall2016,77412,AY 0010,01,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'BNW 139'}]",['MW 0500pm-0615pm 09/06-12/12 BNW 139'],Sarah A.  Wessler,28,27,1
Fall2016,77413,AY 0010,02,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/06-12/12', 'location': 'BNW 139'}]",['MW 0630pm-0745pm 09/06-12/12 BNW 139'],Sarah A.  Wessler,28,25,3
Fall2016,77661,AY 0052,01,3.000,Culture and Political Economy,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'CNS 204'}]",['MR 1100am-1215pm 09/06-12/12 CNS 204'],Alfred   Babo,5,5,0
Fall2016,78068,AY 0052,02,3.000,Culture and Political Economy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/06-12/12', 'location': 'BNW 334'}]",['MR 0200pm-0315pm 09/06-12/12 BNW 334'],Alfred   Babo,5,5,0
Fall2016,77268,AY 0110,01,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'DMH 348'}]",['W 0200pm-0430pm 09/06-12/12 DMH 348'],Blaire   Hensley-Marschand,28,27,1
Fall2016,78783,AY 0110,02,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DMH 148'}]",['W 0630pm-0900pm 09/06-12/12 DMH 148'],Blaire   Hensley-Marschand,28,26,2
Fall2016,77646,AY 0111,01C,3.000,Cultural Anthropology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/06-12/12', 'location': 'CNS 203'}]",['MR 1230pm-0145pm 09/06-12/12 CNS 203'],David   Crawford,0,20,-20
Fall2016,78333,AY 0111,02,3.000,Cultural Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'MCA 107'}]",['M 0630pm-0900pm 09/06-12/12 MCA 107'],Joseph A.  Wilson,28,15,13
Fall2016,78551,AY 0111,OL1,3.000,Cultural Anthropology,[],[],Joseph A.  Wilson,20,20,0
Fall2016,78337,AY 0115,01,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'CNS 303'}]",['M 0630pm-0900pm 09/06-12/12 CNS 303'],Gary P.  Aronsen,28,14,14
Fall2016,78069,AY 0152,01,3.000,Islamic Societies and Cultures,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/06-12/12', 'location': 'JGS 25'}]",['TR 0630pm-0745pm 09/06-12/12 JGS 25'],David   Crawford,24,12,12
Fall2016,78334,AY 0168,01,3.000,Women and Men: The Anthropology of Gender,"[{'days': 'MW', 'times': '0800pm-0915pm', 'dates': '09/06-12/12', 'location': 'BNW 254A'}]",['MW 0800pm-0915pm 09/06-12/12 BNW 254A'],Sarah A.  Wessler,28,20,8
Fall2016,78784,AY 0199,01,3.000,Philosophy and Economic Anthropology,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'DMH 148'}]",['MR 0930am-1045am 09/06-12/12 DMH 148'],David   Crawford,5,3,2
Fall2016,77296,AE 0262,01,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'JGS 25'}]",['W 0200pm-0430pm 09/06-12/12 JGS 25'],Robert A.  Liftig,30,29,1
Fall2016,77210,AE 0265,01,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'DSB 108'}]",['TR 0500pm-0615pm 09/06-12/12 DSB 108'],Robert A.  Liftig,29,29,0
Fall2016,77254,AE 0276,01,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'DMH 231'}]",['MR 0930am-1045am 09/06-12/12 DMH 231'],Robert B.  Day,30,7,23
Fall2016,78039,AE 0281,01,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DMH 149'}]",['T 0630pm-0900pm 09/06-12/12 DMH 149'],Barry   Butler,30,30,0
Fall2016,77109,AE 0284,01,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'MCA 204'}]",['R 0630pm-0900pm 09/06-12/12 MCA 204'],David R.  Brown,27,15,12
Fall2016,77001,AE 0285,01,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'DMH 350'}]",['MW 0500pm-0615pm 09/06-12/12 DMH 350'],Curtis R.  Naser,27,27,0
Fall2016,78900,AE 0285,02,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/06-12/12', 'location': 'DMH 350'}]",['T 0500pm-0730pm 09/06-12/12 DMH 350'],Richard L.  Newman,30,30,0
Fall2016,77002,AE 0291,01,3.000,Business Ethics,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/06-12/12', 'location': 'DMH 348'}]",['TF 0200pm-0315pm 09/06-12/12 DMH 348'],Francis T.  Hannafey,30,28,2
Fall2016,77277,AE 0291,02,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'CNS 304'}]",['T 0630pm-0900pm 09/06-12/12 CNS 304'],Scott W.  Ventrella,30,29,1
Fall2016,77282,AE 0291,03,3.000,Business Ethics,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'DSB 110A'}]",['W 0630pm-0900pm 09/06-12/12 DSB 110A'],Jeffrey L.  Yoder,30,30,0
Fall2016,78404,AE 0291,04,3.000,Business Ethics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/06-12/12', 'location': 'CNS 9'}]",['W 1100am-0130pm 09/06-12/12 CNS 9'],Norma   Schmidt,30,30,0
Fall2016,78405,AE 0291,05,3.000,Business Ethics,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'CNS 10'}]",['M 0630pm-0900pm 09/06-12/12 CNS 10'],David P.  Schmidt,30,29,1
Fall2016,78571,AE 0291,06,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'DMH 148'}]",['W 0200pm-0430pm 09/06-12/12 DMH 148'],Norma   Schmidt,30,29,1
Fall2016,79103,AE 0291,07,3.000,Business Ethics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/06-12/12', 'location': 'DSB 109'}]",['MR 0800am-0915am 09/06-12/12 DSB 109'],David P.  Schmidt,27,26,1
Fall2016,77003,AE 0291,OL1,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,18,2
Fall2016,77057,AE 0291,OL2,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,16,4
Fall2016,77307,AR 0110,01,3.000,Elementary Modern Standard Arabic I,"[{'days': 'MWR', 'times': '0400pm-0450pm', 'dates': '09/06-12/12', 'location': 'CNS 108'}]",['MWR 0400pm-0450pm 09/06-12/12 CNS 108'],Abdel Illah A.  Douda,18,6,12
Fall2016,77361,AR 0210,01,3.000,Intermediate Modern Standard Arabic I,"[{'days': 'MWR', 'times': '0500pm-0550pm', 'dates': '09/06-12/12', 'location': 'CNS 207'}]",['MWR 0500pm-0550pm 09/06-12/12 CNS 207'],Abdel Illah A.  Douda,18,3,15
Fall2016,77658,AR 0381,01,3.000,Coordinating Seminar,[],[],Abdel Illah A.  Douda,5,2,3
Fall2016,77147,AH 0010,01,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['TF 0930am-1045am 09/06-12/12 CNS 6'],Philip I.  Eliasoph,25,23,2
Fall2016,77148,AH 0010,02,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['TF 1100am-1215pm 09/06-12/12 CNS 6'],Philip I.  Eliasoph,25,25,0
Fall2016,77149,AH 0010,03,3.000,Origins and Transformations in Western Art,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['T 0630pm-0900pm 09/06-12/12 CNS 6'],Philip I.  Eliasoph,25,20,5
Fall2016,77381,AH 0010,04,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'BLM LL105'}]",['MR 1100am-1215pm 09/06-12/12 BLM LL105'],Marice E.  Rose,25,24,1
Fall2016,77485,AH 0010,05C,3.000,Origins and Transformations in Western Art,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'BLM LL105'}]",['TF 0930am-1045am 09/06-12/12 BLM LL105'],Marice E.  Rose,0,25,-25
Fall2016,78435,AH 0010,06,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'BLM LL105'}]",['MR 0930am-1045am 09/06-12/12 BLM LL105'],Megan K.  Paqua,25,24,1
Fall2016,78076,AH 0013,01,3.000,"Art of Africa, the Caribbean, and the Americas","[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['MR 0200pm-0315pm 09/06-12/12 CNS 6'],Ive E.  Covaci,25,25,0
Fall2016,79025,AH 0102,01,3.000,Art of East Asia,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['MR 1100am-1215pm 09/06-12/12 CNS 6'],Ive E.  Covaci,25,26,-1
Fall2016,78910,AH 0191,01,3.000,"Art and Mythologies of Nazi Germany, Fascist Italy, Bolshevik Russia: Comparative Systems & Outcomes","[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/06-12/12', 'location': 'CNS 6'}]",['W 0200pm-0430pm 09/06-12/12 CNS 6'],Philip I.  Eliasoph,25,23,2
Fall2016,78911,AH 0222,01,3.000,Byzantine Art,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'BLM LL105'}]",['TF 1100am-1215pm 09/06-12/12 BLM LL105'],Marice E.  Rose,15,14,1
Fall2016,78593,AH 0310,01,3.000,Internship,[],[],Marice E.  Rose,0,5,-5
Fall2016,79199,AN 0301,JX,3.000,Independent Study: Tutorials for Advanced Chinese,[],[],Jiwei   Xiao,0,2,-2
Fall2016,77395,AN 0310,01,3.000,Asian Studies Seminar,[],[],Danke   Li,5,6,-1
Fall2016,77806,BI 0015,01,3.000,Fundamentals of Biology I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/06-12/12', 'location': 'BNW 341'}]",['MR 0200pm-0315pm 09/06-12/12 BNW 341'],Christopher J.  Blough,24,24,0
Fall2016,79072,BI 0015,02,3.000,Fundamentals of Biology I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/06-12/12', 'location': 'BNW 332'}]",['TF 1230pm-0145pm 09/06-12/12 BNW 332'],Bridget M.  Fine,24,23,1
Fall2016,79076,BI 0015,03,3.000,Fundamentals of Biology I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'BNW 334'}]",['TR 0500pm-0615pm 09/06-12/12 BNW 334'],Mary W.  Clark,24,23,1
Fall2016,77197,BI 0018,01,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/06-12/12', 'location': 'BNW 332'}]",['MR 0800am-0915am 09/06-12/12 BNW 332'],Indrani   Dutta,24,24,0
Fall2016,77273,BI 0018,02,3.000,Human Biology: Form and Function,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/06-12/12', 'location': 'BNW 332'}]",['MR 0930am-1045am 09/06-12/12 BNW 332'],Indrani   Dutta,24,25,-1
Fall2016,78061,BI 0073,01,3.000,Contemporary Nutrition: Food for Thought,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/06-12/12', 'location': 'BNW 256'}]",['TF 1230pm-0145pm 09/06-12/12 BNW 256'],Jacqueline A  Vernarelli,24,26,-2
Fall2016,78625,BI 0075,OL1,3.000,Ecology and Society,[],[],Thomas B.  Cunningham,25,25,0
Fall2016,78546,BI 0076,01,3.000,Environmental Science,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/06-12/12', 'location': 'BNW 332'}]",['TF 0800am-0915am 09/06-12/12 BNW 332'],James E.  Biardi,12,12,0
Fall2016,78040,BI 0078,01,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/06-12/12', 'location': 'BNW 131'}]",['TR 0500pm-0615pm 09/06-12/12 BNW 131'],Brian D.  Ortman,24,26,-2
Fall2016,78041,BI 0078,02,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/06-12/12', 'location': 'BNW 335'}]",['TR 0630pm-0745pm 09/06-12/12 BNW 335'],Brian D.  Ortman,24,24,0
Fall2016,78370,BI 0096,01,3.000,God and Modern Biology,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/06-12/12', 'location': 'BNW 332'}]",['MR 1100am-1215pm 09/06-12/12 BNW 332'],Glenn R.  Sauer,22,23,-1
