term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2017,32670,AY 0390A,01,3.000,Special Topics: Introduction to Archaeology,"[{'days': 'R', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'CNS 106'}]",['R 0500pm-0730pm 01/17-05/02 CNS 106'],Joseph A.  Wilson,24,12,12
Spring2017,31271,AE 0262,01,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['W 0200pm-0430pm 01/17-05/02 DSB 108'],Robert A.  Liftig,30,31,-1
Spring2017,31719,AE 0265,01,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DSB 108'}]",['TR 0500pm-0615pm 01/17-05/02 DSB 108'],Robert A.  Liftig,30,28,2
Spring2017,31336,AE 0276,01,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/17-05/02', 'location': 'DSB 110B'}]",['MR 0930am-1045am 01/17-05/02 DSB 110B'],Robert B.  Day,30,27,3
Spring2017,31272,AE 0281,01,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'CNS 304'}]",['T 0630pm-0900pm 01/17-05/02 CNS 304'],Barry   Butler,30,31,-1
Spring2017,32269,AE 0284,01,3.000,Environmental Ethics,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DMH 149'}]",['F 0200pm-0430pm 01/17-05/02 DMH 149'],Toby J.  Svoboda,30,26,4
Spring2017,31176,AE 0285,01,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/17-05/02', 'location': 'DSB 110A'}]",['MW 0500pm-0615pm 01/17-05/02 DSB 110A'],Curtis R.  Naser,30,30,0
Spring2017,32416,AE 0285,02,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/17-05/02', 'location': 'DMH 349'}]",['T 0500pm-0730pm 01/17-05/02 DMH 349'],Richard L.  Newman,30,30,0
Spring2017,31186,AE 0287,01,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/17-05/02', 'location': 'DMH 347'}]",['MR 0200pm-0315pm 01/17-05/02 DMH 347'],David P.  Schmidt,30,30,0
Spring2017,31126,AE 0291,01,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/17-05/02', 'location': 'CNS 1'}]",['T 0630pm-0900pm 01/17-05/02 CNS 1'],Scott W.  Ventrella,30,29,1
Spring2017,32270,AE 0291,02,3.000,Business Ethics,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/17-05/02', 'location': 'DSB 107'}]",['MR 1230pm-0145pm 01/17-05/02 DSB 107'],Joan L.  Lee,21,27,-6
Spring2017,32271,AE 0291,03,3.000,Business Ethics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['W 1100am-0130pm 01/17-05/02 DSB 105'],Norma   Schmidt,30,30,0
Spring2017,32272,AE 0291,04,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/17-05/02', 'location': 'DSB 105'}]",['W 0200pm-0430pm 01/17-05/02 DSB 105'],Norma   Schmidt,30,30,0
Spring2017,32273,AE 0291,OL1,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,17,3
