crn,location,day,start,end
31425,DSB 106,T,2017-01-17T11:00:00,2017-01-17T12:15:00
31425,DSB 106,F,2017-01-20T11:00:00,2017-01-20T12:15:00
31425,DSB 106,T,2017-01-24T11:00:00,2017-01-24T12:15:00
31425,DSB 106,F,2017-01-27T11:00:00,2017-01-27T12:15:00
31425,DSB 106,T,2017-01-31T11:00:00,2017-01-31T12:15:00
31425,DSB 106,F,2017-02-03T11:00:00,2017-02-03T12:15:00
31425,DSB 106,T,2017-02-07T11:00:00,2017-02-07T12:15:00
31425,DSB 106,F,2017-02-10T11:00:00,2017-02-10T12:15:00
31425,DSB 106,T,2017-02-14T11:00:00,2017-02-14T12:15:00
31425,DSB 106,F,2017-02-17T11:00:00,2017-02-17T12:15:00
31425,DSB 106,F,2017-02-24T11:00:00,2017-02-24T12:15:00
31425,DSB 106,T,2017-02-28T11:00:00,2017-02-28T12:15:00
31425,DSB 106,F,2017-03-03T11:00:00,2017-03-03T12:15:00
31425,DSB 106,T,2017-03-07T11:00:00,2017-03-07T12:15:00
31425,DSB 106,F,2017-03-10T11:00:00,2017-03-10T12:15:00
31425,DSB 106,T,2017-03-21T11:00:00,2017-03-21T12:15:00
31425,DSB 106,F,2017-03-24T11:00:00,2017-03-24T12:15:00
31425,DSB 106,T,2017-03-28T11:00:00,2017-03-28T12:15:00
31425,DSB 106,F,2017-03-31T11:00:00,2017-03-31T12:15:00
31425,DSB 106,T,2017-04-04T11:00:00,2017-04-04T12:15:00
31425,DSB 106,F,2017-04-07T11:00:00,2017-04-07T12:15:00
31425,DSB 106,T,2017-04-11T11:00:00,2017-04-11T12:15:00
31425,DSB 106,T,2017-04-18T11:00:00,2017-04-18T12:15:00
31425,DSB 106,F,2017-04-21T11:00:00,2017-04-21T12:15:00
31425,DSB 106,T,2017-04-25T11:00:00,2017-04-25T12:15:00
31425,DSB 106,F,2017-04-28T11:00:00,2017-04-28T12:15:00
31425,DSB 106,T,2017-05-02T11:00:00,2017-05-02T12:15:00
31954,DSB 106,T,2017-01-17T12:30:00,2017-01-17T13:45:00
31954,DSB 106,F,2017-01-20T12:30:00,2017-01-20T13:45:00
31954,DSB 106,T,2017-01-24T12:30:00,2017-01-24T13:45:00
31954,DSB 106,F,2017-01-27T12:30:00,2017-01-27T13:45:00
31954,DSB 106,T,2017-01-31T12:30:00,2017-01-31T13:45:00
31954,DSB 106,F,2017-02-03T12:30:00,2017-02-03T13:45:00
31954,DSB 106,T,2017-02-07T12:30:00,2017-02-07T13:45:00
31954,DSB 106,F,2017-02-10T12:30:00,2017-02-10T13:45:00
31954,DSB 106,T,2017-02-14T12:30:00,2017-02-14T13:45:00
31954,DSB 106,F,2017-02-17T12:30:00,2017-02-17T13:45:00
31954,DSB 106,F,2017-02-24T12:30:00,2017-02-24T13:45:00
31954,DSB 106,T,2017-02-28T12:30:00,2017-02-28T13:45:00
31954,DSB 106,F,2017-03-03T12:30:00,2017-03-03T13:45:00
31954,DSB 106,T,2017-03-07T12:30:00,2017-03-07T13:45:00
31954,DSB 106,F,2017-03-10T12:30:00,2017-03-10T13:45:00
31954,DSB 106,T,2017-03-21T12:30:00,2017-03-21T13:45:00
31954,DSB 106,F,2017-03-24T12:30:00,2017-03-24T13:45:00
31954,DSB 106,T,2017-03-28T12:30:00,2017-03-28T13:45:00
31954,DSB 106,F,2017-03-31T12:30:00,2017-03-31T13:45:00
31954,DSB 106,T,2017-04-04T12:30:00,2017-04-04T13:45:00
31954,DSB 106,F,2017-04-07T12:30:00,2017-04-07T13:45:00
31954,DSB 106,T,2017-04-11T12:30:00,2017-04-11T13:45:00
31954,DSB 106,T,2017-04-18T12:30:00,2017-04-18T13:45:00
31954,DSB 106,F,2017-04-21T12:30:00,2017-04-21T13:45:00
31954,DSB 106,T,2017-04-25T12:30:00,2017-04-25T13:45:00
31954,DSB 106,F,2017-04-28T12:30:00,2017-04-28T13:45:00
31954,DSB 106,T,2017-05-02T12:30:00,2017-05-02T13:45:00
31092,DSB 108,R,2017-01-19T11:00:00,2017-01-19T12:15:00
31092,DSB 108,M,2017-01-23T11:00:00,2017-01-23T12:15:00
31092,DSB 108,R,2017-01-26T11:00:00,2017-01-26T12:15:00
31092,DSB 108,M,2017-01-30T11:00:00,2017-01-30T12:15:00
31092,DSB 108,R,2017-02-02T11:00:00,2017-02-02T12:15:00
31092,DSB 108,M,2017-02-06T11:00:00,2017-02-06T12:15:00
31092,DSB 108,R,2017-02-09T11:00:00,2017-02-09T12:15:00
31092,DSB 108,M,2017-02-13T11:00:00,2017-02-13T12:15:00
31092,DSB 108,R,2017-02-16T11:00:00,2017-02-16T12:15:00
31092,DSB 108,R,2017-02-23T11:00:00,2017-02-23T12:15:00
31092,DSB 108,M,2017-02-27T11:00:00,2017-02-27T12:15:00
31092,DSB 108,R,2017-03-02T11:00:00,2017-03-02T12:15:00
31092,DSB 108,M,2017-03-06T11:00:00,2017-03-06T12:15:00
31092,DSB 108,R,2017-03-09T11:00:00,2017-03-09T12:15:00
31092,DSB 108,M,2017-03-20T11:00:00,2017-03-20T12:15:00
31092,DSB 108,R,2017-03-23T11:00:00,2017-03-23T12:15:00
31092,DSB 108,M,2017-03-27T11:00:00,2017-03-27T12:15:00
31092,DSB 108,R,2017-03-30T11:00:00,2017-03-30T12:15:00
31092,DSB 108,M,2017-04-03T11:00:00,2017-04-03T12:15:00
31092,DSB 108,R,2017-04-06T11:00:00,2017-04-06T12:15:00
31092,DSB 108,M,2017-04-10T11:00:00,2017-04-10T12:15:00
31092,DSB 108,R,2017-04-13T11:00:00,2017-04-13T12:15:00
31092,DSB 108,R,2017-04-20T11:00:00,2017-04-20T12:15:00
31092,DSB 108,M,2017-04-24T11:00:00,2017-04-24T12:15:00
31092,DSB 108,R,2017-04-27T11:00:00,2017-04-27T12:15:00
31092,DSB 108,M,2017-05-01T11:00:00,2017-05-01T12:15:00
31092,DSB 108,T,2017-02-21T11:00:00,2017-02-21T12:15:00
31177,DSB 108,R,2017-01-19T12:30:00,2017-01-19T13:45:00
31177,DSB 108,M,2017-01-23T12:30:00,2017-01-23T13:45:00
31177,DSB 108,R,2017-01-26T12:30:00,2017-01-26T13:45:00
31177,DSB 108,M,2017-01-30T12:30:00,2017-01-30T13:45:00
31177,DSB 108,R,2017-02-02T12:30:00,2017-02-02T13:45:00
31177,DSB 108,M,2017-02-06T12:30:00,2017-02-06T13:45:00
31177,DSB 108,R,2017-02-09T12:30:00,2017-02-09T13:45:00
31177,DSB 108,M,2017-02-13T12:30:00,2017-02-13T13:45:00
31177,DSB 108,R,2017-02-16T12:30:00,2017-02-16T13:45:00
31177,DSB 108,R,2017-02-23T12:30:00,2017-02-23T13:45:00
31177,DSB 108,M,2017-02-27T12:30:00,2017-02-27T13:45:00
31177,DSB 108,R,2017-03-02T12:30:00,2017-03-02T13:45:00
31177,DSB 108,M,2017-03-06T12:30:00,2017-03-06T13:45:00
31177,DSB 108,R,2017-03-09T12:30:00,2017-03-09T13:45:00
31177,DSB 108,M,2017-03-20T12:30:00,2017-03-20T13:45:00
31177,DSB 108,R,2017-03-23T12:30:00,2017-03-23T13:45:00
31177,DSB 108,M,2017-03-27T12:30:00,2017-03-27T13:45:00
31177,DSB 108,R,2017-03-30T12:30:00,2017-03-30T13:45:00
31177,DSB 108,M,2017-04-03T12:30:00,2017-04-03T13:45:00
31177,DSB 108,R,2017-04-06T12:30:00,2017-04-06T13:45:00
31177,DSB 108,M,2017-04-10T12:30:00,2017-04-10T13:45:00
31177,DSB 108,R,2017-04-13T12:30:00,2017-04-13T13:45:00
31177,DSB 108,R,2017-04-20T12:30:00,2017-04-20T13:45:00
31177,DSB 108,M,2017-04-24T12:30:00,2017-04-24T13:45:00
31177,DSB 108,R,2017-04-27T12:30:00,2017-04-27T13:45:00
31177,DSB 108,M,2017-05-01T12:30:00,2017-05-01T13:45:00
31177,DSB 108,T,2017-02-21T12:30:00,2017-02-21T13:45:00
31194,DSB 104,R,2017-01-19T14:00:00,2017-01-19T15:15:00
31194,DSB 104,M,2017-01-23T14:00:00,2017-01-23T15:15:00
31194,DSB 104,R,2017-01-26T14:00:00,2017-01-26T15:15:00
31194,DSB 104,M,2017-01-30T14:00:00,2017-01-30T15:15:00
31194,DSB 104,R,2017-02-02T14:00:00,2017-02-02T15:15:00
31194,DSB 104,M,2017-02-06T14:00:00,2017-02-06T15:15:00
31194,DSB 104,R,2017-02-09T14:00:00,2017-02-09T15:15:00
31194,DSB 104,M,2017-02-13T14:00:00,2017-02-13T15:15:00
31194,DSB 104,R,2017-02-16T14:00:00,2017-02-16T15:15:00
31194,DSB 104,R,2017-02-23T14:00:00,2017-02-23T15:15:00
31194,DSB 104,M,2017-02-27T14:00:00,2017-02-27T15:15:00
31194,DSB 104,R,2017-03-02T14:00:00,2017-03-02T15:15:00
31194,DSB 104,M,2017-03-06T14:00:00,2017-03-06T15:15:00
31194,DSB 104,R,2017-03-09T14:00:00,2017-03-09T15:15:00
31194,DSB 104,M,2017-03-20T14:00:00,2017-03-20T15:15:00
31194,DSB 104,R,2017-03-23T14:00:00,2017-03-23T15:15:00
31194,DSB 104,M,2017-03-27T14:00:00,2017-03-27T15:15:00
31194,DSB 104,R,2017-03-30T14:00:00,2017-03-30T15:15:00
31194,DSB 104,M,2017-04-03T14:00:00,2017-04-03T15:15:00
31194,DSB 104,R,2017-04-06T14:00:00,2017-04-06T15:15:00
31194,DSB 104,M,2017-04-10T14:00:00,2017-04-10T15:15:00
31194,DSB 104,R,2017-04-13T14:00:00,2017-04-13T15:15:00
31194,DSB 104,R,2017-04-20T14:00:00,2017-04-20T15:15:00
31194,DSB 104,M,2017-04-24T14:00:00,2017-04-24T15:15:00
31194,DSB 104,R,2017-04-27T14:00:00,2017-04-27T15:15:00
31194,DSB 104,M,2017-05-01T14:00:00,2017-05-01T15:15:00
31194,DSB 104,T,2017-02-21T14:00:00,2017-02-21T15:15:00
31195,DSB 104,R,2017-01-19T15:30:00,2017-01-19T16:45:00
31195,DSB 104,M,2017-01-23T15:30:00,2017-01-23T16:45:00
31195,DSB 104,R,2017-01-26T15:30:00,2017-01-26T16:45:00
31195,DSB 104,M,2017-01-30T15:30:00,2017-01-30T16:45:00
31195,DSB 104,R,2017-02-02T15:30:00,2017-02-02T16:45:00
31195,DSB 104,M,2017-02-06T15:30:00,2017-02-06T16:45:00
31195,DSB 104,R,2017-02-09T15:30:00,2017-02-09T16:45:00
31195,DSB 104,M,2017-02-13T15:30:00,2017-02-13T16:45:00
31195,DSB 104,R,2017-02-16T15:30:00,2017-02-16T16:45:00
31195,DSB 104,R,2017-02-23T15:30:00,2017-02-23T16:45:00
31195,DSB 104,M,2017-02-27T15:30:00,2017-02-27T16:45:00
31195,DSB 104,R,2017-03-02T15:30:00,2017-03-02T16:45:00
31195,DSB 104,M,2017-03-06T15:30:00,2017-03-06T16:45:00
31195,DSB 104,R,2017-03-09T15:30:00,2017-03-09T16:45:00
31195,DSB 104,M,2017-03-20T15:30:00,2017-03-20T16:45:00
31195,DSB 104,R,2017-03-23T15:30:00,2017-03-23T16:45:00
31195,DSB 104,M,2017-03-27T15:30:00,2017-03-27T16:45:00
31195,DSB 104,R,2017-03-30T15:30:00,2017-03-30T16:45:00
31195,DSB 104,M,2017-04-03T15:30:00,2017-04-03T16:45:00
31195,DSB 104,R,2017-04-06T15:30:00,2017-04-06T16:45:00
31195,DSB 104,M,2017-04-10T15:30:00,2017-04-10T16:45:00
31195,DSB 104,R,2017-04-13T15:30:00,2017-04-13T16:45:00
31195,DSB 104,R,2017-04-20T15:30:00,2017-04-20T16:45:00
31195,DSB 104,M,2017-04-24T15:30:00,2017-04-24T16:45:00
31195,DSB 104,R,2017-04-27T15:30:00,2017-04-27T16:45:00
31195,DSB 104,M,2017-05-01T15:30:00,2017-05-01T16:45:00
31195,DSB 104,T,2017-02-21T15:30:00,2017-02-21T16:45:00
31196,DSB 106,R,2017-01-19T08:00:00,2017-01-19T09:15:00
31196,DSB 106,M,2017-01-23T08:00:00,2017-01-23T09:15:00
31196,DSB 106,R,2017-01-26T08:00:00,2017-01-26T09:15:00
31196,DSB 106,M,2017-01-30T08:00:00,2017-01-30T09:15:00
31196,DSB 106,R,2017-02-02T08:00:00,2017-02-02T09:15:00
31196,DSB 106,M,2017-02-06T08:00:00,2017-02-06T09:15:00
31196,DSB 106,R,2017-02-09T08:00:00,2017-02-09T09:15:00
31196,DSB 106,M,2017-02-13T08:00:00,2017-02-13T09:15:00
31196,DSB 106,R,2017-02-16T08:00:00,2017-02-16T09:15:00
31196,DSB 106,R,2017-02-23T08:00:00,2017-02-23T09:15:00
31196,DSB 106,M,2017-02-27T08:00:00,2017-02-27T09:15:00
31196,DSB 106,R,2017-03-02T08:00:00,2017-03-02T09:15:00
31196,DSB 106,M,2017-03-06T08:00:00,2017-03-06T09:15:00
31196,DSB 106,R,2017-03-09T08:00:00,2017-03-09T09:15:00
31196,DSB 106,M,2017-03-20T08:00:00,2017-03-20T09:15:00
31196,DSB 106,R,2017-03-23T08:00:00,2017-03-23T09:15:00
31196,DSB 106,M,2017-03-27T08:00:00,2017-03-27T09:15:00
31196,DSB 106,R,2017-03-30T08:00:00,2017-03-30T09:15:00
31196,DSB 106,M,2017-04-03T08:00:00,2017-04-03T09:15:00
31196,DSB 106,R,2017-04-06T08:00:00,2017-04-06T09:15:00
31196,DSB 106,M,2017-04-10T08:00:00,2017-04-10T09:15:00
31196,DSB 106,R,2017-04-13T08:00:00,2017-04-13T09:15:00
31196,DSB 106,R,2017-04-20T08:00:00,2017-04-20T09:15:00
31196,DSB 106,M,2017-04-24T08:00:00,2017-04-24T09:15:00
31196,DSB 106,R,2017-04-27T08:00:00,2017-04-27T09:15:00
31196,DSB 106,M,2017-05-01T08:00:00,2017-05-01T09:15:00
31196,DSB 106,T,2017-02-21T08:00:00,2017-02-21T09:15:00
31197,DSB 106,R,2017-01-19T09:30:00,2017-01-19T10:45:00
31197,DSB 106,M,2017-01-23T09:30:00,2017-01-23T10:45:00
31197,DSB 106,R,2017-01-26T09:30:00,2017-01-26T10:45:00
31197,DSB 106,M,2017-01-30T09:30:00,2017-01-30T10:45:00
31197,DSB 106,R,2017-02-02T09:30:00,2017-02-02T10:45:00
31197,DSB 106,M,2017-02-06T09:30:00,2017-02-06T10:45:00
31197,DSB 106,R,2017-02-09T09:30:00,2017-02-09T10:45:00
31197,DSB 106,M,2017-02-13T09:30:00,2017-02-13T10:45:00
31197,DSB 106,R,2017-02-16T09:30:00,2017-02-16T10:45:00
31197,DSB 106,R,2017-02-23T09:30:00,2017-02-23T10:45:00
31197,DSB 106,M,2017-02-27T09:30:00,2017-02-27T10:45:00
31197,DSB 106,R,2017-03-02T09:30:00,2017-03-02T10:45:00
31197,DSB 106,M,2017-03-06T09:30:00,2017-03-06T10:45:00
31197,DSB 106,R,2017-03-09T09:30:00,2017-03-09T10:45:00
31197,DSB 106,M,2017-03-20T09:30:00,2017-03-20T10:45:00
31197,DSB 106,R,2017-03-23T09:30:00,2017-03-23T10:45:00
31197,DSB 106,M,2017-03-27T09:30:00,2017-03-27T10:45:00
31197,DSB 106,R,2017-03-30T09:30:00,2017-03-30T10:45:00
31197,DSB 106,M,2017-04-03T09:30:00,2017-04-03T10:45:00
31197,DSB 106,R,2017-04-06T09:30:00,2017-04-06T10:45:00
31197,DSB 106,M,2017-04-10T09:30:00,2017-04-10T10:45:00
31197,DSB 106,R,2017-04-13T09:30:00,2017-04-13T10:45:00
31197,DSB 106,R,2017-04-20T09:30:00,2017-04-20T10:45:00
31197,DSB 106,M,2017-04-24T09:30:00,2017-04-24T10:45:00
31197,DSB 106,R,2017-04-27T09:30:00,2017-04-27T10:45:00
31197,DSB 106,M,2017-05-01T09:30:00,2017-05-01T10:45:00
31197,DSB 106,T,2017-02-21T09:30:00,2017-02-21T10:45:00
31296,DSB 108,R,2017-01-19T14:00:00,2017-01-19T15:15:00
31296,DSB 108,M,2017-01-23T14:00:00,2017-01-23T15:15:00
31296,DSB 108,R,2017-01-26T14:00:00,2017-01-26T15:15:00
31296,DSB 108,M,2017-01-30T14:00:00,2017-01-30T15:15:00
31296,DSB 108,R,2017-02-02T14:00:00,2017-02-02T15:15:00
31296,DSB 108,M,2017-02-06T14:00:00,2017-02-06T15:15:00
31296,DSB 108,R,2017-02-09T14:00:00,2017-02-09T15:15:00
31296,DSB 108,M,2017-02-13T14:00:00,2017-02-13T15:15:00
31296,DSB 108,R,2017-02-16T14:00:00,2017-02-16T15:15:00
31296,DSB 108,R,2017-02-23T14:00:00,2017-02-23T15:15:00
31296,DSB 108,M,2017-02-27T14:00:00,2017-02-27T15:15:00
31296,DSB 108,R,2017-03-02T14:00:00,2017-03-02T15:15:00
31296,DSB 108,M,2017-03-06T14:00:00,2017-03-06T15:15:00
31296,DSB 108,R,2017-03-09T14:00:00,2017-03-09T15:15:00
31296,DSB 108,M,2017-03-20T14:00:00,2017-03-20T15:15:00
31296,DSB 108,R,2017-03-23T14:00:00,2017-03-23T15:15:00
31296,DSB 108,M,2017-03-27T14:00:00,2017-03-27T15:15:00
31296,DSB 108,R,2017-03-30T14:00:00,2017-03-30T15:15:00
31296,DSB 108,M,2017-04-03T14:00:00,2017-04-03T15:15:00
31296,DSB 108,R,2017-04-06T14:00:00,2017-04-06T15:15:00
31296,DSB 108,M,2017-04-10T14:00:00,2017-04-10T15:15:00
31296,DSB 108,R,2017-04-13T14:00:00,2017-04-13T15:15:00
31296,DSB 108,R,2017-04-20T14:00:00,2017-04-20T15:15:00
31296,DSB 108,M,2017-04-24T14:00:00,2017-04-24T15:15:00
31296,DSB 108,R,2017-04-27T14:00:00,2017-04-27T15:15:00
31296,DSB 108,M,2017-05-01T14:00:00,2017-05-01T15:15:00
31296,DSB 108,T,2017-02-21T14:00:00,2017-02-21T15:15:00
31426,DSB 108,R,2017-01-19T15:30:00,2017-01-19T16:45:00
31426,DSB 108,M,2017-01-23T15:30:00,2017-01-23T16:45:00
31426,DSB 108,R,2017-01-26T15:30:00,2017-01-26T16:45:00
31426,DSB 108,M,2017-01-30T15:30:00,2017-01-30T16:45:00
31426,DSB 108,R,2017-02-02T15:30:00,2017-02-02T16:45:00
31426,DSB 108,M,2017-02-06T15:30:00,2017-02-06T16:45:00
31426,DSB 108,R,2017-02-09T15:30:00,2017-02-09T16:45:00
31426,DSB 108,M,2017-02-13T15:30:00,2017-02-13T16:45:00
31426,DSB 108,R,2017-02-16T15:30:00,2017-02-16T16:45:00
31426,DSB 108,R,2017-02-23T15:30:00,2017-02-23T16:45:00
31426,DSB 108,M,2017-02-27T15:30:00,2017-02-27T16:45:00
31426,DSB 108,R,2017-03-02T15:30:00,2017-03-02T16:45:00
31426,DSB 108,M,2017-03-06T15:30:00,2017-03-06T16:45:00
31426,DSB 108,R,2017-03-09T15:30:00,2017-03-09T16:45:00
31426,DSB 108,M,2017-03-20T15:30:00,2017-03-20T16:45:00
31426,DSB 108,R,2017-03-23T15:30:00,2017-03-23T16:45:00
31426,DSB 108,M,2017-03-27T15:30:00,2017-03-27T16:45:00
31426,DSB 108,R,2017-03-30T15:30:00,2017-03-30T16:45:00
31426,DSB 108,M,2017-04-03T15:30:00,2017-04-03T16:45:00
31426,DSB 108,R,2017-04-06T15:30:00,2017-04-06T16:45:00
31426,DSB 108,M,2017-04-10T15:30:00,2017-04-10T16:45:00
31426,DSB 108,R,2017-04-13T15:30:00,2017-04-13T16:45:00
31426,DSB 108,R,2017-04-20T15:30:00,2017-04-20T16:45:00
31426,DSB 108,M,2017-04-24T15:30:00,2017-04-24T16:45:00
31426,DSB 108,R,2017-04-27T15:30:00,2017-04-27T16:45:00
31426,DSB 108,M,2017-05-01T15:30:00,2017-05-01T16:45:00
31426,DSB 108,T,2017-02-21T15:30:00,2017-02-21T16:45:00
31427,DSB 109,T,2017-01-17T08:00:00,2017-01-17T09:15:00
31427,DSB 109,F,2017-01-20T08:00:00,2017-01-20T09:15:00
31427,DSB 109,T,2017-01-24T08:00:00,2017-01-24T09:15:00
31427,DSB 109,F,2017-01-27T08:00:00,2017-01-27T09:15:00
31427,DSB 109,T,2017-01-31T08:00:00,2017-01-31T09:15:00
31427,DSB 109,F,2017-02-03T08:00:00,2017-02-03T09:15:00
31427,DSB 109,T,2017-02-07T08:00:00,2017-02-07T09:15:00
31427,DSB 109,F,2017-02-10T08:00:00,2017-02-10T09:15:00
31427,DSB 109,T,2017-02-14T08:00:00,2017-02-14T09:15:00
31427,DSB 109,F,2017-02-17T08:00:00,2017-02-17T09:15:00
31427,DSB 109,F,2017-02-24T08:00:00,2017-02-24T09:15:00
31427,DSB 109,T,2017-02-28T08:00:00,2017-02-28T09:15:00
31427,DSB 109,F,2017-03-03T08:00:00,2017-03-03T09:15:00
31427,DSB 109,T,2017-03-07T08:00:00,2017-03-07T09:15:00
31427,DSB 109,F,2017-03-10T08:00:00,2017-03-10T09:15:00
31427,DSB 109,T,2017-03-21T08:00:00,2017-03-21T09:15:00
31427,DSB 109,F,2017-03-24T08:00:00,2017-03-24T09:15:00
31427,DSB 109,T,2017-03-28T08:00:00,2017-03-28T09:15:00
31427,DSB 109,F,2017-03-31T08:00:00,2017-03-31T09:15:00
31427,DSB 109,T,2017-04-04T08:00:00,2017-04-04T09:15:00
31427,DSB 109,F,2017-04-07T08:00:00,2017-04-07T09:15:00
31427,DSB 109,T,2017-04-11T08:00:00,2017-04-11T09:15:00
31427,DSB 109,T,2017-04-18T08:00:00,2017-04-18T09:15:00
31427,DSB 109,F,2017-04-21T08:00:00,2017-04-21T09:15:00
31427,DSB 109,T,2017-04-25T08:00:00,2017-04-25T09:15:00
31427,DSB 109,F,2017-04-28T08:00:00,2017-04-28T09:15:00
31427,DSB 109,T,2017-05-02T08:00:00,2017-05-02T09:15:00
31637,DSB 109,T,2017-01-17T09:30:00,2017-01-17T10:45:00
31637,DSB 109,F,2017-01-20T09:30:00,2017-01-20T10:45:00
31637,DSB 109,T,2017-01-24T09:30:00,2017-01-24T10:45:00
31637,DSB 109,F,2017-01-27T09:30:00,2017-01-27T10:45:00
31637,DSB 109,T,2017-01-31T09:30:00,2017-01-31T10:45:00
31637,DSB 109,F,2017-02-03T09:30:00,2017-02-03T10:45:00
31637,DSB 109,T,2017-02-07T09:30:00,2017-02-07T10:45:00
31637,DSB 109,F,2017-02-10T09:30:00,2017-02-10T10:45:00
31637,DSB 109,T,2017-02-14T09:30:00,2017-02-14T10:45:00
31637,DSB 109,F,2017-02-17T09:30:00,2017-02-17T10:45:00
31637,DSB 109,F,2017-02-24T09:30:00,2017-02-24T10:45:00
31637,DSB 109,T,2017-02-28T09:30:00,2017-02-28T10:45:00
31637,DSB 109,F,2017-03-03T09:30:00,2017-03-03T10:45:00
31637,DSB 109,T,2017-03-07T09:30:00,2017-03-07T10:45:00
31637,DSB 109,F,2017-03-10T09:30:00,2017-03-10T10:45:00
31637,DSB 109,T,2017-03-21T09:30:00,2017-03-21T10:45:00
31637,DSB 109,F,2017-03-24T09:30:00,2017-03-24T10:45:00
31637,DSB 109,T,2017-03-28T09:30:00,2017-03-28T10:45:00
31637,DSB 109,F,2017-03-31T09:30:00,2017-03-31T10:45:00
31637,DSB 109,T,2017-04-04T09:30:00,2017-04-04T10:45:00
31637,DSB 109,F,2017-04-07T09:30:00,2017-04-07T10:45:00
31637,DSB 109,T,2017-04-11T09:30:00,2017-04-11T10:45:00
31637,DSB 109,T,2017-04-18T09:30:00,2017-04-18T10:45:00
31637,DSB 109,F,2017-04-21T09:30:00,2017-04-21T10:45:00
31637,DSB 109,T,2017-04-25T09:30:00,2017-04-25T10:45:00
31637,DSB 109,F,2017-04-28T09:30:00,2017-04-28T10:45:00
31637,DSB 109,T,2017-05-02T09:30:00,2017-05-02T10:45:00
31702,DSB 110B,T,2017-01-17T12:30:00,2017-01-17T13:45:00
31702,DSB 110B,F,2017-01-20T12:30:00,2017-01-20T13:45:00
31702,DSB 110B,T,2017-01-24T12:30:00,2017-01-24T13:45:00
31702,DSB 110B,F,2017-01-27T12:30:00,2017-01-27T13:45:00
31702,DSB 110B,T,2017-01-31T12:30:00,2017-01-31T13:45:00
31702,DSB 110B,F,2017-02-03T12:30:00,2017-02-03T13:45:00
31702,DSB 110B,T,2017-02-07T12:30:00,2017-02-07T13:45:00
31702,DSB 110B,F,2017-02-10T12:30:00,2017-02-10T13:45:00
31702,DSB 110B,T,2017-02-14T12:30:00,2017-02-14T13:45:00
31702,DSB 110B,F,2017-02-17T12:30:00,2017-02-17T13:45:00
31702,DSB 110B,F,2017-02-24T12:30:00,2017-02-24T13:45:00
31702,DSB 110B,T,2017-02-28T12:30:00,2017-02-28T13:45:00
31702,DSB 110B,F,2017-03-03T12:30:00,2017-03-03T13:45:00
31702,DSB 110B,T,2017-03-07T12:30:00,2017-03-07T13:45:00
31702,DSB 110B,F,2017-03-10T12:30:00,2017-03-10T13:45:00
31702,DSB 110B,T,2017-03-21T12:30:00,2017-03-21T13:45:00
31702,DSB 110B,F,2017-03-24T12:30:00,2017-03-24T13:45:00
31702,DSB 110B,T,2017-03-28T12:30:00,2017-03-28T13:45:00
31702,DSB 110B,F,2017-03-31T12:30:00,2017-03-31T13:45:00
31702,DSB 110B,T,2017-04-04T12:30:00,2017-04-04T13:45:00
31702,DSB 110B,F,2017-04-07T12:30:00,2017-04-07T13:45:00
31702,DSB 110B,T,2017-04-11T12:30:00,2017-04-11T13:45:00
31702,DSB 110B,T,2017-04-18T12:30:00,2017-04-18T13:45:00
31702,DSB 110B,F,2017-04-21T12:30:00,2017-04-21T13:45:00
31702,DSB 110B,T,2017-04-25T12:30:00,2017-04-25T13:45:00
31702,DSB 110B,F,2017-04-28T12:30:00,2017-04-28T13:45:00
31702,DSB 110B,T,2017-05-02T12:30:00,2017-05-02T13:45:00
31703,DSB 110B,T,2017-01-17T14:00:00,2017-01-17T15:15:00
31703,DSB 110B,F,2017-01-20T14:00:00,2017-01-20T15:15:00
31703,DSB 110B,T,2017-01-24T14:00:00,2017-01-24T15:15:00
31703,DSB 110B,F,2017-01-27T14:00:00,2017-01-27T15:15:00
31703,DSB 110B,T,2017-01-31T14:00:00,2017-01-31T15:15:00
31703,DSB 110B,F,2017-02-03T14:00:00,2017-02-03T15:15:00
31703,DSB 110B,T,2017-02-07T14:00:00,2017-02-07T15:15:00
31703,DSB 110B,F,2017-02-10T14:00:00,2017-02-10T15:15:00
31703,DSB 110B,T,2017-02-14T14:00:00,2017-02-14T15:15:00
31703,DSB 110B,F,2017-02-17T14:00:00,2017-02-17T15:15:00
31703,DSB 110B,F,2017-02-24T14:00:00,2017-02-24T15:15:00
31703,DSB 110B,T,2017-02-28T14:00:00,2017-02-28T15:15:00
31703,DSB 110B,F,2017-03-03T14:00:00,2017-03-03T15:15:00
31703,DSB 110B,T,2017-03-07T14:00:00,2017-03-07T15:15:00
31703,DSB 110B,F,2017-03-10T14:00:00,2017-03-10T15:15:00
31703,DSB 110B,T,2017-03-21T14:00:00,2017-03-21T15:15:00
31703,DSB 110B,F,2017-03-24T14:00:00,2017-03-24T15:15:00
31703,DSB 110B,T,2017-03-28T14:00:00,2017-03-28T15:15:00
31703,DSB 110B,F,2017-03-31T14:00:00,2017-03-31T15:15:00
31703,DSB 110B,T,2017-04-04T14:00:00,2017-04-04T15:15:00
31703,DSB 110B,F,2017-04-07T14:00:00,2017-04-07T15:15:00
31703,DSB 110B,T,2017-04-11T14:00:00,2017-04-11T15:15:00
31703,DSB 110B,T,2017-04-18T14:00:00,2017-04-18T15:15:00
31703,DSB 110B,F,2017-04-21T14:00:00,2017-04-21T15:15:00
31703,DSB 110B,T,2017-04-25T14:00:00,2017-04-25T15:15:00
