term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2016,37502,AC 0011,A,3.000,Intro to Financial Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 109'}]",['TF 1100am-1215pm 01/19-05/03 DSB 109'],Dawn W  Massey,24,23,1
Spring2016,38344,AC 0011,B,3.000,Intro to Financial Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 109'}]",['TF 1230pm-0145pm 01/19-05/03 DSB 109'],Dawn W  Massey,24,25,-1
Spring2016,37107,AC 0012,A,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",['MR 0930am-1045am 01/19-05/03 DSB 115'],Bruce   Bradford,31,25,6
Spring2016,37200,AC 0012,B,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",['MR 1100am-1215pm 01/19-05/03 DSB 115'],Bruce   Bradford,31,30,1
Spring2016,37218,AC 0012,C,3.000,Introduction to Management Accounting,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",['MW 0500pm-0615pm 01/19-05/03 DSB 112'],Bruce   Bradford,31,12,19
Spring2016,37219,AC 0012,D,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['TF 0800am-0915am 01/19-05/03 DSB 104'],Michael P.  Coyne,31,30,1
Spring2016,37220,AC 0012,E,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['TF 0930am-1045am 01/19-05/03 DSB 104'],Michael P.  Coyne,31,32,-1
Spring2016,37221,AC 0012,F,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['TF 0200pm-0315pm 01/19-05/03 DSB 108'],Michael P.  Coyne,31,29,2
Spring2016,37328,AC 0012,G,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['TF 0330pm-0445pm 01/19-05/03 DSB 108'],Michael P.  Coyne,31,29,2
Spring2016,37503,AC 0012,H,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",['MR 0200pm-0315pm 01/19-05/03 DSB 110B'],Jo Ann   Drusbosky,31,31,0
Spring2016,37504,AC 0012,I,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",['MR 0330pm-0445pm 01/19-05/03 DSB 110B'],Jo Ann   Drusbosky,31,29,2
Spring2016,37815,AC 0012,J,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",['MR 0500pm-0615pm 01/19-05/03 DSB 110B'],Jo Ann   Drusbosky,31,29,2
Spring2016,37923,AC 0012,K,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['TF 1100am-1215pm 01/19-05/03 DSB 104'],Arleen N.  Kardos,31,31,0
Spring2016,37924,AC 0012,L,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['TF 1230pm-0145pm 01/19-05/03 DSB 104'],Arleen N.  Kardos,31,29,2
Spring2016,37925,AC 0012,M,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['MR 1100am-1215pm 01/19-05/03 DSB 108'],Joan L.  Lee,31,30,1
Spring2016,38229,AC 0012,N,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['MR 1230pm-0145pm 01/19-05/03 DSB 108'],Joan L.  Lee,31,24,7
Spring2016,37169,AC 0203,A,3.000,Intermediate Accounting I,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",['R 0630pm-0900pm 01/19-05/03 DSB 112'],Stephen E.  Yost,20,19,1
Spring2016,37042,AC 0204,A,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 105'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]","['TF 0930am-1045am 01/19-05/03 DSB 105', 'S 0900am-0500pm 03/19-03/19 DSB 110']",Milo W.  Peck,28,31,-3
Spring2016,37085,AC 0204,B,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 105'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]","['TF 1100am-1215pm 01/19-05/03 DSB 105', 'S 0900am-0500pm 03/19-03/19 DSB 110']",Milo W.  Peck,28,29,-1
Spring2016,37329,AC 0204,C,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 110A'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]","['TF 0200pm-0315pm 01/19-05/03 DSB 110A', 'S 0900am-0500pm 03/19-03/19 DSB 110']",Milo W.  Peck,28,33,-5
Spring2016,38846,AC 0204,D,3.000,Intermediate Accounting II,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]","['T 0630pm-0900pm 01/19-05/03 DSB 112', 'S 0900am-0500pm 03/19-03/19 DSB 110']",Stephen E.  Yost,28,16,12
Spring2016,37505,AC 0265,A,3.000,Accounting Information Systems,"[{'days': 'F', 'times': '0800am-1030am', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['F 0800am-1030am 01/19-05/03 DSB 108'],Scott M  Brenner,20,19,1
Spring2016,37180,AC 0310,A,3.000,Advanced Accounting,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",['T 0630pm-0900pm 01/19-05/03 DSB 115'],Lisa Suzanne  Haylon,20,22,-2
Spring2016,37276,AC 0310,B,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",['TF 1230pm-0145pm 01/19-05/03 DSB 115'],Lisa Suzanne  Haylon,24,25,-1
Spring2016,37927,AC 0310,C,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",['TF 0200pm-0315pm 01/19-05/03 DSB 115'],Lisa Suzanne  Haylon,24,21,3
Spring2016,37397,AC 0320,A,3.000,Cost Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 111'}]",['MR 0930am-1045am 01/19-05/03 DSB 111'],Ahmed M.  Ebrahim,28,30,-2
Spring2016,37928,AC 0320,B,3.000,Cost Management,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",['MR 1230pm-0145pm 01/19-05/03 DSB 112'],Ahmed M.  Ebrahim,28,29,-1
Spring2016,37269,AC 0330,A,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['R 0630pm-0900pm 01/19-05/03 DSB 108'],John L.  DeMelis,15,17,-2
Spring2016,37816,AC 0330,B,3.000,Auditing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['MR 0930am-1045am 01/19-05/03 DSB 108'],Paul   Caster,28,27,1
Spring2016,37279,AC 0343,A,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['MR 1100am-1215pm 01/19-05/03 DSB 104'],Kathi M.  Mettler,28,29,-1
Spring2016,38343,AC 0343,B,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['MR 1230pm-0145pm 01/19-05/03 DSB 104'],Kathi M.  Mettler,28,21,7
Spring2016,37817,AC 0344,A,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 2109A'}]",['MW 0500pm-0615pm 01/19-05/03 DSB 2109A'],Joseph R.  D'Agostin,15,4,11
Spring2016,37105,AC 0345,A,3.000,Federal Income Taxation II,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-03/21', 'location': 'DSB 115'}, {'days': 'M', 'times': '0630pm-0900pm', 'dates': '03/22-05/03', 'location': 'DSB 109'}]","['M 0630pm-0900pm 01/19-03/21 DSB 115', 'M 0630pm-0900pm 03/22-05/03 DSB 109']",Kathi M.  Mettler,10,10,0
Spring2016,38535,AC 0391,A,3.000,Internship,[],[],Sarah Jennie  Bollinger,0,11,-11
Spring2016,39225,AC 0394,A,1.000,Internship,[],[],Sarah Jennie  Bollinger,0,2,-2
Spring2016,39152,AC 0397,MP,3.000,Independent Study,[],[],Milo W.  Peck,0,3,-3
Spring2016,38104,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/19-03/01', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/30-01/30', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/20-02/27', 'location': 'DSB 106'}]","['T 0630pm-0930pm 01/19-03/01 DSB 106', 'S 0830am-0430pm 01/30-01/30 DSB 106', 'S 0830am-0430pm 02/20-02/27 DSB 106']",Kevin C.  Cassidy,25,13,12
Spring2016,37838,AC 0550,01,3.000,Accounting Information Systems and Technology,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/22-05/10', 'location': 'DSB 107'}]",['T 0630pm-0930pm 03/22-05/10 DSB 107'],Ahmed M.  Ebrahim,25,29,-4
Spring2016,38105,AC 0555,01,3.000,Issues in Internal Audit,"[{'days': 'W', 'times': '1000am-0600pm', 'dates': '03/23-04/20', 'location': 'DSB 115'}]",['W 1000am-0600pm 03/23-04/20 DSB 115'],Dawn W  Massey,22,24,-2
Spring2016,37839,AC 0560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 111'}, {'days': 'M', 'times': '0200pm-0500pm', 'dates': '03/21-05/09', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/09-04/09', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/16-04/16', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/30-04/30', 'location': 'DSB 111'}]","['S 0900am-0500pm 03/19-03/19 DSB 111', 'M 0200pm-0500pm 03/21-05/09 DSB 115', 'S 0900am-0500pm 04/09-04/09 DSB 111', 'S 0900am-0500pm 04/16-04/16 DSB 111', 'S 0900am-0500pm 04/30-04/30 DSB 111']",Paul   Caster,18,20,-2
Spring2016,37840,AC 0560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'R', 'times': '0200pm-0500pm', 'dates': '03/17-05/12', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/09-04/09', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/16-04/16', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/30-04/30', 'location': 'DSB 111'}]","['R 0200pm-0500pm 03/17-05/12 DSB 115', 'S 0900am-0500pm 03/19-03/19 DSB 111', 'S 0900am-0500pm 04/09-04/09 DSB 111', 'S 0900am-0500pm 04/16-04/16 DSB 111', 'S 0900am-0500pm 04/30-04/30 DSB 111']",Paul   Caster,18,18,0
Spring2016,38843,AC 0585B,01,3.000,Special Topics Seminar: Forensic Accounting,"[{'days': 'R', 'times': '0600pm-1000pm', 'dates': '03/24-04/21', 'location': 'DSB 111'}, {'days': 'F', 'times': '0330pm-1000pm', 'dates': '04/01-04/01', 'location': 'DSB 111'}, {'days': 'S', 'times': '1000am-0430pm', 'dates': '04/02-04/02', 'location': 'DSB 111'}, {'days': 'R', 'times': '0600pm-1000pm', 'dates': '05/05-05/12', 'location': 'DSB 111'}, {'days': 'F', 'times': '0330pm-1000pm', 'dates': '05/06-05/06', 'location': 'DSB 111'}, {'days': 'S', 'times': '1000am-0430pm', 'dates': '05/07-05/07', 'location': 'DSB 111'}]","['R 0600pm-1000pm 03/24-04/21 DSB 111', 'F 0330pm-1000pm 04/01-04/01 DSB 111', 'S 1000am-0430pm 04/02-04/02 DSB 111', 'R 0600pm-1000pm 05/05-05/12 DSB 111', 'F 0330pm-1000pm 05/06-05/06 DSB 111', 'S 1000am-0430pm 05/07-05/07 DSB 111']",Victor E.  Hartman,25,20,5
Spring2016,39291,AS 0399,AL,3.000,Independent Research Project,[],[],Anna M.  Lawrence,0,1,-1
Spring2016,39247,AS 0399,BT,3.000,Independent Research Project,[],[],Brian Q.  Torff,0,1,-1
Spring2016,39146,AS 0399,PB,3.000,Independent Research Project,[],[],Peter L.  Bayers,0,1,-1
Spring2016,39297,AS 0404,CB,3.000,American Studies Graduate Project,[],[],Cecelia F.  Bucki,0,1,-1
Spring2016,39204,AS 0404,JG,3.000,American Studies Graduate Project,[],[],Johanna   Garvey,0,1,-1
Spring2016,39298,AS 0404,PB,3.000,American Studies Graduate Project,[],[],Peter L.  Bayers,0,1,-1
Spring2016,39299,AS 0404,PE,3.000,American Studies Graduate Project,[],[],Philip I.  Eliasoph,0,1,-1
Spring2016,38982,AS 0410,01,3.000,Introduction to Women's and Gender Studies,"[{'days': 'W', 'times': '0600pm-0800pm', 'dates': '01/19-05/13', 'location': 'DMH 131'}]",['W 0600pm-0800pm 01/19-05/13 DMH 131'],Anna M.  Lawrence,15,6,9
Spring2016,39129,AS 0479,01,3.000,Islam in America,"[{'days': 'T', 'times': '0600pm-0800pm', 'dates': '01/19-05/13', 'location': 'DMH 131'}]",['T 0600pm-0800pm 01/19-05/13 DMH 131'],Martin T.  Nguyen,15,7,8
Spring2016,37483,AY 0010,A,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'BNW 334'}]",['MW 0500pm-0615pm 01/19-05/03 BNW 334'],Sarah A.  Wessler,28,29,-1
Spring2016,37484,AY 0010,B,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/19-05/03', 'location': 'BNW 334'}]",['MW 0630pm-0745pm 01/19-05/03 BNW 334'],Sarah A.  Wessler,28,28,0
Spring2016,38482,AY 0052,A,3.000,Culture and Political Economy,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/19-05/03', 'location': 'BNW 131'}]",['TR 0630pm-0745pm 01/19-05/03 BNW 131'],David   Crawford,5,3,2
Spring2016,37793,AY 0110,A,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",['W 0200pm-0430pm 01/19-05/03 DMH 349'],Blaire   Hensley-Marschand,28,27,1
Spring2016,38196,AY 0110,B,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 137'}]",['W 0630pm-0900pm 01/19-05/03 BNW 137'],Blaire   Hensley-Marschand,28,28,0
Spring2016,38171,AY 0111,A,3.000,Cultural Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 231'}]",['W 0630pm-0900pm 01/19-05/03 DMH 231'],Joseph A.  Wilson,28,13,15
Spring2016,38172,AY 0111,B,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'MCA 107'}]",['TF 0930am-1045am 01/19-05/03 MCA 107'],David   Crawford,30,21,9
Spring2016,38818,AY 0115,A,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",['M 0630pm-0900pm 01/19-05/03 CNS 303'],Gary P.  Aronsen,24,19,5
Spring2016,38842,AY 0145,A,3.000,Anthropology of Food,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 108'}]",['TF 0200pm-0315pm 01/19-05/03 CNS 108'],Scott M.  Lacy,24,23,1
Spring2016,38819,AY 0180,A,3.000,Grant Writing for the Social Sciences,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 5'}]",['TF 1230pm-0145pm 01/19-05/03 CNS 5'],David   Crawford,24,5,19
Spring2016,38820,AY 0200,A,3.000,Anthropological Research Methods,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 306'}]",['TF 1100am-1215pm 01/19-05/03 CNS 306'],Scott M.  Lacy,16,7,9
Spring2016,39255,AY 0399,SL,1.000,Independent Study,[],[],Scott M.  Lacy,0,1,-1
Spring2016,37301,AE 0262,A,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['W 0200pm-0430pm 01/19-05/03 DSB 108'],Robert A.  Liftig,30,27,3
Spring2016,37943,AE 0265,A,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",['TR 0500pm-0615pm 01/19-05/03 DSB 108'],Robert A.  Liftig,30,29,1
Spring2016,37383,AE 0276,A,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 106'}]",['MR 0930am-1045am 01/19-05/03 DSB 106'],Robert B.  Day,30,19,11
Spring2016,37302,AE 0281,A,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",['T 0630pm-0900pm 01/19-05/03 DMH 350'],Barry   Butler,30,29,1
Spring2016,37027,AE 0284,A,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",['R 0630pm-0900pm 01/19-05/03 DSB 110B'],David R.  Brown,30,23,7
Spring2016,38955,AE 0284,B,3.000,Environmental Ethics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DMH 347'}]",['TF 1230pm-0145pm 01/19-05/03 DMH 347'],Toby J.  Svoboda,30,30,0
Spring2016,37199,AE 0285,A,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DMH 347'}]",['MW 0500pm-0615pm 01/19-05/03 DMH 347'],Curtis R.  Naser,30,29,1
Spring2016,39120,AE 0285,B,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",['T 0500pm-0730pm 01/19-05/03 DMH 349'],Richard L.  Newman,30,29,1
Spring2016,37209,AE 0287,A,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BNW 340'}]",['MR 0200pm-0315pm 01/19-05/03 BNW 340'],David P.  Schmidt,30,30,0
Spring2016,37144,AE 0291,A,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",['T 0630pm-0900pm 01/19-05/03 CNS 15'],Scott W.  Ventrella,30,29,1
Spring2016,38957,AE 0291,B,3.000,Business Ethics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",['MR 0330pm-0445pm 01/19-05/03 DSB 112'],Joan L.  Lee,29,33,-4
Spring2016,38958,AE 0291,C,3.000,Business Ethics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['W 1100am-0130pm 01/19-05/03 DSB 104'],Norma   Schmidt,28,26,2
Spring2016,38959,AE 0291,D,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",['W 0200pm-0430pm 01/19-05/03 DSB 104'],Norma   Schmidt,28,28,0
Spring2016,38960,AE 0291,OL1,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,18,2
Spring2016,38961,AE 0291,OL2,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,21,21,0
Spring2016,37214,AE 0291,OL3,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,20,20,0
Spring2016,37154,AE 0391,A,3.000,"Seminar in Business Law, Regulation, and Ethics","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 131'}]",['M 0630pm-0900pm 01/19-05/03 DMH 131'],David P.  Schmidt,15,8,7
Spring2016,37314,AR 0111,A,3.000,Elementary Modern Standard Arabic II,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '01/19-05/03', 'location': 'DMH 149'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/19-05/03', 'location': 'DMH 149'}]","['MR 0330pm-0420pm 01/19-05/03 DMH 149', 'W 0400pm-0450pm 01/19-05/03 DMH 149']",Abdel Illah A.  Douda,18,4,14
Spring2016,37394,AR 0211,A,3.000,Intermediate Modern Standard Arabic II,"[{'days': 'MWR', 'times': '0500pm-0550pm', 'dates': '01/19-05/03', 'location': 'DMH 231'}]",['MWR 0500pm-0550pm 01/19-05/03 DMH 231'],Abdel Illah A.  Douda,18,4,14
Spring2016,37216,AH 0010,A,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]",['MR 0930am-1045am 01/19-05/03 BLM LL105'],Katherine A.  Schwab,25,25,0
Spring2016,37389,AH 0010,B,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]","['MR 1230pm-0120pm 01/19-05/03 BLM LL105', 'W 1200pm-1250pm 01/19-05/03 BLM LL105']",Katherine A.  Schwab,25,23,2
Spring2016,37093,AH 0011,A,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['MR 0200pm-0315pm 01/19-05/03 CNS 6'],Lauren Elise  Cesiro,25,23,2
Spring2016,37094,AH 0011,B,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['TF 0930am-1045am 01/19-05/03 CNS 6'],Philip I.  Eliasoph,25,23,2
Spring2016,37095,AH 0011,C,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['TF 1100am-1215pm 01/19-05/03 CNS 6'],Philip I.  Eliasoph,25,25,0
Spring2016,37096,AH 0011,D,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}]","['TF 1230pm-0120pm 01/19-05/03 CNS 10', 'W 0100pm-0150pm 01/19-05/03 CNS 10']",Marice E.  Rose,25,26,-1
Spring2016,37362,AH 0011,E,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}]","['TF 0200pm-0250pm 01/19-05/03 CNS 10', 'W 0300pm-0350pm 01/19-05/03 CNS 10']",Marice E.  Rose,25,25,0
Spring2016,38464,AH 0011,F,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['T 0630pm-0900pm 01/19-05/03 CNS 6'],Philip I.  Eliasoph,24,22,2
Spring2016,38379,AH 0014,A,3.000,Art of Asia,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['MR 1100am-1215pm 01/19-05/03 CNS 6'],Ive E.  Covaci,25,25,0
Spring2016,37979,AH 0111,A,3.000,Greek Art and Archaeology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]",['MR 0200pm-0315pm 01/19-05/03 BLM LL105'],Katherine A.  Schwab,25,23,2
Spring2016,39050,AH 0113,A,3.000,Art and Archaeology of Ancient Egypt: Images for Eternity,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 10'}]",['MR 0930am-1045am 01/19-05/03 CNS 10'],Megan K.  Paqua,25,24,1
Spring2016,39051,AH 0165,A,3.000,The Black Experience: African-American Art and Criticism in the 20th Century,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['MR 0330pm-0445pm 01/19-05/03 CNS 6'],Lauren Elise  Cesiro,25,26,-1
Spring2016,39227,AH 0300,KS,3.000,Independent Study,[],[],Katherine A.  Schwab,0,1,-1
Spring2016,39187,AH 0300,PE,3.000,Independent Study,[],[],Philip I.  Eliasoph,0,1,-1
Spring2016,39171,AH 0310,A,3.000,Internship,[],[],Marice E.  Rose,0,1,-1
Spring2016,37207,AH 0330,A,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['W 0200pm-0430pm 01/19-05/03 CNS 6'],Philip I.  Eliasoph,10,8,2
Spring2016,39202,AH 0330A,A,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",['W 0200pm-0430pm 01/19-05/03 CNS 6'],Philip I.  Eliasoph,0,2,-2
Spring2016,39186,AN 0301,PL,3.000,Independent Study,[],[],Philip J.  Lane,0,1,-1
Spring2016,37050,BI 0016,A,3.000,Fundamentals of Biology II,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",['MR 0330pm-0445pm 01/19-05/03 BNW 332'],Christopher J.  Blough,24,23,1
