term,crn,location,day,start,end
Summer2016,56180,DSB 111,T,2016-06-07T13:45:00,2016-06-07T17:00:00
Summer2016,56180,DSB 111,F,2016-06-10T13:45:00,2016-06-10T17:00:00
Summer2016,56180,DSB 111,T,2016-06-14T13:45:00,2016-06-14T17:00:00
Summer2016,56180,DSB 111,F,2016-06-17T13:45:00,2016-06-17T17:00:00
Summer2016,56180,DSB 111,T,2016-06-21T13:45:00,2016-06-21T17:00:00
Summer2016,56180,DSB 111,F,2016-06-24T13:45:00,2016-06-24T17:00:00
Summer2016,56180,DSB 111,T,2016-06-28T13:45:00,2016-06-28T17:00:00
Summer2016,56180,DSB 110A,T,2016-05-24T09:00:00,2016-05-24T12:15:00
Summer2016,56180,DSB 110A,F,2016-05-27T09:00:00,2016-05-27T12:15:00
Summer2016,56180,DSB 110A,T,2016-05-31T09:00:00,2016-05-31T12:15:00
Summer2016,56180,DSB 110A,F,2016-06-03T09:00:00,2016-06-03T12:15:00
Summer2016,56180,DSB 110A,T,2016-06-07T09:00:00,2016-06-07T12:15:00
Summer2016,56180,DSB 110A,F,2016-06-10T09:00:00,2016-06-10T12:15:00
Summer2016,56180,DSB 110A,T,2016-06-14T09:00:00,2016-06-14T12:15:00
Summer2016,56180,DSB 110A,F,2016-06-17T09:00:00,2016-06-17T12:15:00
Summer2016,56180,DSB 110A,T,2016-06-21T09:00:00,2016-06-21T12:15:00
Summer2016,56180,DSB 110A,F,2016-06-24T09:00:00,2016-06-24T12:15:00
Summer2016,56180,DSB 110A,T,2016-06-28T09:00:00,2016-06-28T12:15:00
Summer2016,56180,DSB 110A,W,2016-06-15T09:00:00,2016-06-15T12:15:00
Summer2016,56180,DSB 111,T,2016-05-24T13:45:00,2016-05-24T17:00:00
Summer2016,56180,DSB 111,F,2016-05-27T13:45:00,2016-05-27T17:00:00
Summer2016,56180,DSB 111,T,2016-05-31T13:45:00,2016-05-31T17:00:00
Summer2016,56180,DSB 111,F,2016-06-03T13:45:00,2016-06-03T17:00:00
Summer2016,56180,DSB 111,T,2016-06-07T13:45:00,2016-06-07T17:00:00
Summer2016,56180,DSB 111,F,2016-06-10T13:45:00,2016-06-10T17:00:00
Summer2016,56180,DSB 111,T,2016-06-14T13:45:00,2016-06-14T17:00:00
Summer2016,56180,DSB 111,F,2016-06-17T13:45:00,2016-06-17T17:00:00
Summer2016,56180,DSB 111,T,2016-06-21T13:45:00,2016-06-21T17:00:00
Summer2016,56180,DSB 111,F,2016-06-24T13:45:00,2016-06-24T17:00:00
Summer2016,56180,DSB 111,T,2016-06-28T13:45:00,2016-06-28T17:00:00
Summer2016,56180,DSB 111,W,2016-06-15T13:45:00,2016-06-15T17:00:00
Summer2016,56180,DSB 111,W,2016-06-29T13:45:00,2016-06-29T17:00:00
Summer2016,56181,DSB 112,M,2016-05-23T09:00:00,2016-05-23T12:15:00
Summer2016,56181,DSB 112,R,2016-05-26T09:00:00,2016-05-26T12:15:00
Summer2016,56181,DSB 112,M,2016-05-30T09:00:00,2016-05-30T12:15:00
Summer2016,56181,DSB 112,R,2016-06-02T09:00:00,2016-06-02T12:15:00
Summer2016,56181,DSB 112,M,2016-06-06T09:00:00,2016-06-06T12:15:00
Summer2016,56181,DSB 112,R,2016-06-09T09:00:00,2016-06-09T12:15:00
Summer2016,56181,DSB 112,M,2016-06-13T09:00:00,2016-06-13T12:15:00
Summer2016,56181,DSB 112,R,2016-06-16T09:00:00,2016-06-16T12:15:00
Summer2016,56181,DSB 112,M,2016-06-20T09:00:00,2016-06-20T12:15:00
Summer2016,56181,DSB 112,R,2016-06-23T09:00:00,2016-06-23T12:15:00
Summer2016,56181,DSB 112,M,2016-06-27T09:00:00,2016-06-27T12:15:00
Summer2016,56181,DSB 112,R,2016-06-30T09:00:00,2016-06-30T12:15:00
Summer2016,56181,DSB 112,M,2016-05-23T09:00:00,2016-05-23T12:15:00
Summer2016,56181,DSB 112,R,2016-05-26T09:00:00,2016-05-26T12:15:00
Summer2016,56181,DSB 112,M,2016-05-30T09:00:00,2016-05-30T12:15:00
Summer2016,56181,DSB 112,R,2016-06-02T09:00:00,2016-06-02T12:15:00
Summer2016,56181,DSB 112,M,2016-06-06T09:00:00,2016-06-06T12:15:00
Summer2016,56181,DSB 112,R,2016-06-09T09:00:00,2016-06-09T12:15:00
Summer2016,56181,DSB 112,M,2016-06-13T09:00:00,2016-06-13T12:15:00
Summer2016,56181,DSB 112,R,2016-06-16T09:00:00,2016-06-16T12:15:00
Summer2016,56181,DSB 112,M,2016-06-20T09:00:00,2016-06-20T12:15:00
Summer2016,56181,DSB 112,R,2016-06-23T09:00:00,2016-06-23T12:15:00
Summer2016,56181,DSB 112,M,2016-06-27T09:00:00,2016-06-27T12:15:00
Summer2016,56181,DSB 112,R,2016-06-30T09:00:00,2016-06-30T12:15:00
Summer2016,56181,DSB 112,W,2016-06-01T09:00:00,2016-06-01T12:15:00
Summer2016,56181,DSB 110A,M,2016-05-23T13:45:00,2016-05-23T17:00:00
Summer2016,56181,DSB 110A,R,2016-05-26T13:45:00,2016-05-26T17:00:00
Summer2016,56181,DSB 110A,M,2016-05-30T13:45:00,2016-05-30T17:00:00
Summer2016,56181,DSB 110A,R,2016-06-02T13:45:00,2016-06-02T17:00:00
Summer2016,56181,DSB 110A,M,2016-06-06T13:45:00,2016-06-06T17:00:00
Summer2016,56181,DSB 110A,R,2016-06-09T13:45:00,2016-06-09T17:00:00
Summer2016,56181,DSB 110A,M,2016-06-13T13:45:00,2016-06-13T17:00:00
Summer2016,56181,DSB 110A,R,2016-06-16T13:45:00,2016-06-16T17:00:00
Summer2016,56181,DSB 110A,M,2016-06-20T13:45:00,2016-06-20T17:00:00
Summer2016,56181,DSB 110A,R,2016-06-23T13:45:00,2016-06-23T17:00:00
Summer2016,56181,DSB 110A,M,2016-06-27T13:45:00,2016-06-27T17:00:00
Summer2016,56181,DSB 110A,R,2016-06-30T13:45:00,2016-06-30T17:00:00
Summer2016,56181,DSB 110A,W,2016-06-01T13:45:00,2016-06-01T17:00:00
Summer2016,56181,DSB 110A,W,2016-06-15T13:45:00,2016-06-15T17:00:00
Summer2016,56182,DSB 112,M,2016-05-23T13:45:00,2016-05-23T17:00:00
Summer2016,56182,DSB 112,R,2016-05-26T13:45:00,2016-05-26T17:00:00
Summer2016,56182,DSB 112,M,2016-05-30T13:45:00,2016-05-30T17:00:00
Summer2016,56182,DSB 112,R,2016-06-02T13:45:00,2016-06-02T17:00:00
Summer2016,56182,DSB 112,M,2016-06-06T13:45:00,2016-06-06T17:00:00
Summer2016,56182,DSB 112,R,2016-06-09T13:45:00,2016-06-09T17:00:00
Summer2016,56182,DSB 112,M,2016-06-13T13:45:00,2016-06-13T17:00:00
Summer2016,56182,DSB 112,R,2016-06-16T13:45:00,2016-06-16T17:00:00
Summer2016,56182,DSB 112,M,2016-06-20T13:45:00,2016-06-20T17:00:00
Summer2016,56182,DSB 112,R,2016-06-23T13:45:00,2016-06-23T17:00:00
Summer2016,56182,DSB 112,M,2016-06-27T13:45:00,2016-06-27T17:00:00
Summer2016,56182,DSB 112,R,2016-06-30T13:45:00,2016-06-30T17:00:00
Summer2016,56182,DSB 112,M,2016-05-23T13:45:00,2016-05-23T17:00:00
Summer2016,56182,DSB 112,R,2016-05-26T13:45:00,2016-05-26T17:00:00
Summer2016,56182,DSB 112,M,2016-05-30T13:45:00,2016-05-30T17:00:00
Summer2016,56182,DSB 112,R,2016-06-02T13:45:00,2016-06-02T17:00:00
Summer2016,56182,DSB 112,M,2016-06-06T13:45:00,2016-06-06T17:00:00
Summer2016,56182,DSB 112,R,2016-06-09T13:45:00,2016-06-09T17:00:00
Summer2016,56182,DSB 112,M,2016-06-13T13:45:00,2016-06-13T17:00:00
Summer2016,56182,DSB 112,R,2016-06-16T13:45:00,2016-06-16T17:00:00
Summer2016,56182,DSB 112,M,2016-06-20T13:45:00,2016-06-20T17:00:00
Summer2016,56182,DSB 112,R,2016-06-23T13:45:00,2016-06-23T17:00:00
Summer2016,56182,DSB 112,M,2016-06-27T13:45:00,2016-06-27T17:00:00
Summer2016,56182,DSB 112,R,2016-06-30T13:45:00,2016-06-30T17:00:00
Summer2016,56182,DSB 112,W,2016-06-01T13:45:00,2016-06-01T17:00:00
Summer2016,56182,DSB 110A,M,2016-05-23T13:45:00,2016-05-23T17:00:00
Summer2016,56182,DSB 110A,R,2016-05-26T13:45:00,2016-05-26T17:00:00
Summer2016,56182,DSB 110A,M,2016-05-30T13:45:00,2016-05-30T17:00:00
Summer2016,56182,DSB 110A,R,2016-06-02T13:45:00,2016-06-02T17:00:00
Summer2016,56182,DSB 110A,M,2016-06-06T13:45:00,2016-06-06T17:00:00
Summer2016,56182,DSB 110A,R,2016-06-09T13:45:00,2016-06-09T17:00:00
Summer2016,56182,DSB 110A,M,2016-06-13T13:45:00,2016-06-13T17:00:00
Summer2016,56182,DSB 110A,R,2016-06-16T13:45:00,2016-06-16T17:00:00
Summer2016,56182,DSB 110A,M,2016-06-20T13:45:00,2016-06-20T17:00:00
Summer2016,56182,DSB 110A,R,2016-06-23T13:45:00,2016-06-23T17:00:00
Summer2016,56182,DSB 110A,M,2016-06-27T13:45:00,2016-06-27T17:00:00
Summer2016,56182,DSB 110A,R,2016-06-30T13:45:00,2016-06-30T17:00:00
Summer2016,56182,DSB 110A,W,2016-06-01T13:45:00,2016-06-01T17:00:00
Summer2016,56182,DSB 110A,W,2016-06-15T13:45:00,2016-06-15T17:00:00
Summer2016,56406,DMH 331,T,2016-07-05T17:00:00,2016-07-05T20:30:00
Summer2016,56406,DMH 331,R,2016-07-07T17:00:00,2016-07-07T20:30:00
Summer2016,56406,DMH 331,T,2016-07-12T17:00:00,2016-07-12T20:30:00
Summer2016,56406,DMH 331,R,2016-07-14T17:00:00,2016-07-14T20:30:00
Summer2016,56406,DMH 331,T,2016-07-19T17:00:00,2016-07-19T20:30:00
Summer2016,56406,DMH 331,R,2016-07-21T17:00:00,2016-07-21T20:30:00
Summer2016,56406,DMH 331,T,2016-07-26T17:00:00,2016-07-26T20:30:00
Summer2016,56406,DMH 331,T,2016-07-05T13:00:00,2016-07-05T15:00:00
Summer2016,56406,DMH 331,R,2016-07-07T13:00:00,2016-07-07T15:00:00
Summer2016,56406,DMH 331,T,2016-07-12T13:00:00,2016-07-12T15:00:00
Summer2016,56406,DMH 331,R,2016-07-14T13:00:00,2016-07-14T15:00:00
Summer2016,56406,DMH 331,T,2016-07-19T13:00:00,2016-07-19T15:00:00
Summer2016,56406,DMH 331,R,2016-07-21T13:00:00,2016-07-21T15:00:00
Summer2016,56406,DMH 331,T,2016-07-26T13:00:00,2016-07-26T15:00:00
Summer2016,56406,DMH 331,F,2016-07-22T13:00:00,2016-07-22T15:00:00
Summer2016,56407,CNS 6,M,2016-06-27T08:30:00,2016-06-27T16:30:00
Summer2016,56407,CNS 6,T,2016-06-28T08:30:00,2016-06-28T16:30:00
Summer2016,56407,CNS 6,W,2016-06-29T08:30:00,2016-06-29T16:30:00
Summer2016,56407,CNS 6,R,2016-06-30T08:30:00,2016-06-30T16:30:00
Summer2016,56407,CNS 6,F,2016-07-01T08:30:00,2016-07-01T16:30:00
Summer2016,56405,CNS 9,M,2016-07-11T18:45:00,2016-07-11T21:55:00
Summer2016,56405,CNS 9,T,2016-07-12T18:45:00,2016-07-12T21:55:00
Summer2016,56405,CNS 9,R,2016-07-14T18:45:00,2016-07-14T21:55:00
Summer2016,56405,CNS 9,M,2016-07-18T18:45:00,2016-07-18T21:55:00
Summer2016,56405,CNS 9,T,2016-07-19T18:45:00,2016-07-19T21:55:00
Summer2016,56405,CNS 9,R,2016-07-21T18:45:00,2016-07-21T21:55:00
Summer2016,56405,CNS 9,M,2016-07-25T18:45:00,2016-07-25T21:55:00
Summer2016,56405,CNS 9,T,2016-07-26T18:45:00,2016-07-26T21:55:00
Summer2016,56405,CNS 9,R,2016-07-28T18:45:00,2016-07-28T21:55:00
Summer2016,56405,CNS 9,M,2016-08-01T18:45:00,2016-08-01T21:55:00
Summer2016,56405,CNS 9,T,2016-08-02T18:45:00,2016-08-02T21:55:00
Summer2016,56405,CNS 9,R,2016-08-04T18:45:00,2016-08-04T21:55:00
Summer2016,56133,CNS 6,M,2016-06-06T18:45:00,2016-06-06T21:55:00
Summer2016,56133,CNS 6,T,2016-06-07T18:45:00,2016-06-07T21:55:00
Summer2016,56133,CNS 6,R,2016-06-09T18:45:00,2016-06-09T21:55:00
Summer2016,56133,CNS 6,M,2016-06-13T18:45:00,2016-06-13T21:55:00
Summer2016,56133,CNS 6,T,2016-06-14T18:45:00,2016-06-14T21:55:00
Summer2016,56133,CNS 6,R,2016-06-16T18:45:00,2016-06-16T21:55:00
Summer2016,56133,CNS 6,M,2016-06-20T18:45:00,2016-06-20T21:55:00
Summer2016,56133,CNS 6,T,2016-06-21T18:45:00,2016-06-21T21:55:00
Summer2016,56133,CNS 6,R,2016-06-23T18:45:00,2016-06-23T21:55:00
Summer2016,56133,CNS 6,M,2016-06-27T18:45:00,2016-06-27T21:55:00
Summer2016,56133,CNS 6,T,2016-06-28T18:45:00,2016-06-28T21:55:00
Summer2016,56133,CNS 6,R,2016-06-30T18:45:00,2016-06-30T21:55:00
Summer2016,56325,CNS 5,T,2016-07-12T09:00:00,2016-07-12T11:00:00
Summer2016,56325,CNS 5,W,2016-07-13T09:00:00,2016-07-13T11:00:00
Summer2016,56325,CNS 5,R,2016-07-14T09:00:00,2016-07-14T11:00:00
Summer2016,56325,CNS 5,F,2016-07-15T09:00:00,2016-07-15T11:00:00
Summer2016,56325,CNS 5,M,2016-07-18T09:00:00,2016-07-18T11:00:00
Summer2016,56325,CNS 5,T,2016-07-19T09:00:00,2016-07-19T11:00:00
Summer2016,56325,CNS 5,W,2016-07-20T09:00:00,2016-07-20T11:00:00
Summer2016,56325,CNS 5,R,2016-07-21T09:00:00,2016-07-21T11:00:00
Summer2016,56325,CNS 5,F,2016-07-22T09:00:00,2016-07-22T11:00:00
Summer2016,56325,CNS 5,M,2016-07-25T09:00:00,2016-07-25T11:00:00
Summer2016,56325,CNS 5,T,2016-07-26T09:00:00,2016-07-26T11:00:00
Summer2016,56325,CNS 5,W,2016-07-27T09:00:00,2016-07-27T11:00:00
Summer2016,56325,CNS 5,R,2016-07-28T09:00:00,2016-07-28T11:00:00
Summer2016,56325,CNS 5,F,2016-07-29T09:00:00,2016-07-29T11:00:00
Summer2016,56325,CNS 5,M,2016-08-01T09:00:00,2016-08-01T11:00:00
Summer2016,56325,CNS 5,T,2016-08-02T09:00:00,2016-08-02T11:00:00
Summer2016,56325,CNS 5,W,2016-08-03T09:00:00,2016-08-03T11:00:00
Summer2016,56325,CNS 5,R,2016-08-04T09:00:00,2016-08-04T11:00:00
Summer2016,56325,CNS 5,F,2016-08-05T09:00:00,2016-08-05T11:00:00
Summer2016,56454,CNS 5,T,2016-07-12T13:00:00,2016-07-12T15:00:00
Summer2016,56454,CNS 5,W,2016-07-13T13:00:00,2016-07-13T15:00:00
Summer2016,56454,CNS 5,R,2016-07-14T13:00:00,2016-07-14T15:00:00
Summer2016,56454,CNS 5,F,2016-07-15T13:00:00,2016-07-15T15:00:00
Summer2016,56454,CNS 5,M,2016-07-18T13:00:00,2016-07-18T15:00:00
Summer2016,56454,CNS 5,T,2016-07-19T13:00:00,2016-07-19T15:00:00
Summer2016,56454,CNS 5,W,2016-07-20T13:00:00,2016-07-20T15:00:00
Summer2016,56454,CNS 5,R,2016-07-21T13:00:00,2016-07-21T15:00:00
Summer2016,56454,CNS 5,F,2016-07-22T13:00:00,2016-07-22T15:00:00
Summer2016,56454,CNS 5,M,2016-07-25T13:00:00,2016-07-25T15:00:00
Summer2016,56454,CNS 5,T,2016-07-26T13:00:00,2016-07-26T15:00:00
Summer2016,56454,CNS 5,W,2016-07-27T13:00:00,2016-07-27T15:00:00
Summer2016,56454,CNS 5,R,2016-07-28T13:00:00,2016-07-28T15:00:00
Summer2016,56454,CNS 5,F,2016-07-29T13:00:00,2016-07-29T15:00:00
Summer2016,56454,CNS 5,M,2016-08-01T13:00:00,2016-08-01T15:00:00
Summer2016,56454,CNS 5,T,2016-08-02T13:00:00,2016-08-02T15:00:00
Summer2016,56454,CNS 5,W,2016-08-03T13:00:00,2016-08-03T15:00:00
Summer2016,56454,CNS 5,R,2016-08-04T13:00:00,2016-08-04T15:00:00
Summer2016,56454,CNS 5,F,2016-08-05T13:00:00,2016-08-05T15:00:00
Summer2016,56134,CNS 6,M,2016-06-13T08:30:00,2016-06-13T16:30:00
Summer2016,56134,CNS 6,T,2016-06-14T08:30:00,2016-06-14T16:30:00
Summer2016,56134,CNS 6,W,2016-06-15T08:30:00,2016-06-15T16:30:00
Summer2016,56134,CNS 6,R,2016-06-16T08:30:00,2016-06-16T16:30:00
Summer2016,56134,CNS 6,F,2016-06-17T08:30:00,2016-06-17T16:30:00
Summer2016,56003,BNW 341,M,2016-07-11T09:30:00,2016-07-11T12:30:00
Summer2016,56003,BNW 341,T,2016-07-12T09:30:00,2016-07-12T12:30:00
Summer2016,56003,BNW 341,W,2016-07-13T09:30:00,2016-07-13T12:30:00
Summer2016,56003,BNW 341,R,2016-07-14T09:30:00,2016-07-14T12:30:00
Summer2016,56003,BNW 341,F,2016-07-15T09:30:00,2016-07-15T12:30:00
Summer2016,56003,BNW 341,M,2016-07-18T09:30:00,2016-07-18T12:30:00
Summer2016,56003,BNW 341,T,2016-07-19T09:30:00,2016-07-19T12:30:00
Summer2016,56003,BNW 341,W,2016-07-20T09:30:00,2016-07-20T12:30:00
Summer2016,56003,BNW 341,R,2016-07-21T09:30:00,2016-07-21T12:30:00
Summer2016,56003,BNW 341,F,2016-07-22T09:30:00,2016-07-22T12:30:00
Summer2016,56455,BNW 127,T,2016-07-12T09:00:00,2016-07-12T11:00:00
Summer2016,56455,BNW 127,W,2016-07-13T09:00:00,2016-07-13T11:00:00
Summer2016,56455,BNW 127,R,2016-07-14T09:00:00,2016-07-14T11:00:00
Summer2016,56455,BNW 127,F,2016-07-15T09:00:00,2016-07-15T11:00:00
Summer2016,56455,BNW 127,M,2016-07-18T09:00:00,2016-07-18T11:00:00
Summer2016,56455,BNW 127,T,2016-07-19T09:00:00,2016-07-19T11:00:00
Summer2016,56455,BNW 127,W,2016-07-20T09:00:00,2016-07-20T11:00:00
