term,crn,location,day,start,end
Summer2017,57332,DSB 115,S,2017-06-10T08:30:00,2017-06-10T16:30:00
Summer2017,57332,DSB 115,S,2017-06-17T08:30:00,2017-06-17T16:30:00
Summer2017,57155,DSB 108,M,2017-05-22T18:00:00,2017-05-22T21:30:00
Summer2017,57155,DSB 108,M,2017-06-05T18:00:00,2017-06-05T21:30:00
Summer2017,57155,DSB 108,M,2017-06-12T18:00:00,2017-06-12T21:30:00
Summer2017,57155,DSB 108,M,2017-06-19T18:00:00,2017-06-19T21:30:00
Summer2017,57155,DSB 110A,M,2017-05-22T18:00:00,2017-05-22T21:30:00
Summer2017,57155,DSB 110A,M,2017-06-05T18:00:00,2017-06-05T21:30:00
Summer2017,57155,DSB 110A,M,2017-06-12T18:00:00,2017-06-12T21:30:00
Summer2017,57155,DSB 110A,M,2017-06-19T18:00:00,2017-06-19T21:30:00
Summer2017,57155,DSB 110A,R,2017-05-25T18:00:00,2017-05-25T21:30:00
Summer2017,57155,DSB 108,M,2017-05-22T18:00:00,2017-05-22T21:30:00
Summer2017,57155,DSB 108,M,2017-06-05T18:00:00,2017-06-05T21:30:00
Summer2017,57155,DSB 108,M,2017-06-12T18:00:00,2017-06-12T21:30:00
Summer2017,57155,DSB 108,M,2017-06-19T18:00:00,2017-06-19T21:30:00
Summer2017,57155,DSB 108,R,2017-05-25T18:00:00,2017-05-25T21:30:00
Summer2017,57155,DSB 108,T,2017-05-30T18:00:00,2017-05-30T21:30:00
Summer2017,57155,DSB 110A,M,2017-05-22T09:00:00,2017-05-22T12:30:00
Summer2017,57155,DSB 110A,M,2017-06-05T09:00:00,2017-06-05T12:30:00
Summer2017,57155,DSB 110A,M,2017-06-12T09:00:00,2017-06-12T12:30:00
Summer2017,57155,DSB 110A,M,2017-06-19T09:00:00,2017-06-19T12:30:00
Summer2017,57155,DSB 110A,R,2017-05-25T09:00:00,2017-05-25T12:30:00
Summer2017,57155,DSB 110A,T,2017-05-30T09:00:00,2017-05-30T12:30:00
Summer2017,57155,DSB 110A,S,2017-06-03T09:00:00,2017-06-03T12:30:00
Summer2017,57155,DSB 110A,S,2017-06-10T09:00:00,2017-06-10T12:30:00
Summer2017,57155,DSB 110A,S,2017-06-17T09:00:00,2017-06-17T12:30:00
Summer2017,57155,DSB 110A,S,2017-06-24T09:00:00,2017-06-24T12:30:00
Summer2017,57155,DSB 110A,M,2017-05-22T13:00:00,2017-05-22T16:30:00
Summer2017,57155,DSB 110A,M,2017-06-05T13:00:00,2017-06-05T16:30:00
Summer2017,57155,DSB 110A,M,2017-06-12T13:00:00,2017-06-12T16:30:00
Summer2017,57155,DSB 110A,M,2017-06-19T13:00:00,2017-06-19T16:30:00
Summer2017,57155,DSB 110A,R,2017-05-25T13:00:00,2017-05-25T16:30:00
Summer2017,57155,DSB 110A,T,2017-05-30T13:00:00,2017-05-30T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-17T13:00:00,2017-06-17T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-24T13:00:00,2017-06-24T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
Summer2017,57155,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
Summer2017,57156,DSB 104,T,2017-05-23T18:00:00,2017-05-23T21:30:00
Summer2017,57156,DSB 110A,T,2017-05-23T18:00:00,2017-05-23T21:30:00
Summer2017,57156,DSB 110A,R,2017-05-25T18:00:00,2017-05-25T21:30:00
Summer2017,57156,DSB 104,T,2017-05-23T18:00:00,2017-05-23T21:30:00
Summer2017,57156,DSB 104,R,2017-05-25T18:00:00,2017-05-25T21:30:00
Summer2017,57156,DSB 104,W,2017-05-31T18:00:00,2017-05-31T21:30:00
Summer2017,57156,DSB 104,W,2017-06-07T18:00:00,2017-06-07T21:30:00
Summer2017,57156,DSB 104,W,2017-06-14T18:00:00,2017-06-14T21:30:00
Summer2017,57156,DSB 110A,T,2017-05-23T09:00:00,2017-05-23T12:30:00
Summer2017,57156,DSB 110A,R,2017-05-25T09:00:00,2017-05-25T12:30:00
Summer2017,57156,DSB 110A,W,2017-05-31T09:00:00,2017-05-31T12:30:00
Summer2017,57156,DSB 110A,W,2017-06-07T09:00:00,2017-06-07T12:30:00
Summer2017,57156,DSB 110A,W,2017-06-14T09:00:00,2017-06-14T12:30:00
Summer2017,57156,DSB 110A,S,2017-06-03T09:00:00,2017-06-03T12:30:00
Summer2017,57156,DSB 110A,S,2017-06-10T09:00:00,2017-06-10T12:30:00
Summer2017,57156,DSB 110A,S,2017-06-17T09:00:00,2017-06-17T12:30:00
Summer2017,57156,DSB 110A,S,2017-06-24T09:00:00,2017-06-24T12:30:00
Summer2017,57156,DSB 110A,T,2017-05-23T13:00:00,2017-05-23T16:30:00
Summer2017,57156,DSB 110A,R,2017-05-25T13:00:00,2017-05-25T16:30:00
Summer2017,57156,DSB 110A,W,2017-05-31T13:00:00,2017-05-31T16:30:00
Summer2017,57156,DSB 110A,W,2017-06-07T13:00:00,2017-06-07T16:30:00
Summer2017,57156,DSB 110A,W,2017-06-14T13:00:00,2017-06-14T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-17T13:00:00,2017-06-17T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-24T13:00:00,2017-06-24T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-03T13:00:00,2017-06-03T16:30:00
Summer2017,57156,DSB 110A,S,2017-06-10T13:00:00,2017-06-10T16:30:00
Summer2017,57127,DSB 112,M,2017-05-22T08:00:00,2017-05-22T10:30:00
Summer2017,57127,DSB 112,W,2017-05-24T08:00:00,2017-05-24T10:30:00
Summer2017,57127,DSB 112,F,2017-05-26T08:00:00,2017-05-26T10:30:00
Summer2017,57127,DSB 112,W,2017-05-31T08:00:00,2017-05-31T10:30:00
Summer2017,57127,DSB 112,F,2017-06-02T08:00:00,2017-06-02T10:30:00
Summer2017,57127,DSB 112,M,2017-06-05T08:00:00,2017-06-05T10:30:00
Summer2017,57127,DSB 112,W,2017-06-07T08:00:00,2017-06-07T10:30:00
Summer2017,57127,DSB 112,F,2017-06-09T08:00:00,2017-06-09T10:30:00
Summer2017,57127,DSB 112,M,2017-06-12T08:00:00,2017-06-12T10:30:00
Summer2017,57127,DSB 112,W,2017-06-14T08:00:00,2017-06-14T10:30:00
Summer2017,57127,DSB 112,F,2017-06-16T08:00:00,2017-06-16T10:30:00
Summer2017,57127,DSB 112,M,2017-06-19T08:00:00,2017-06-19T10:30:00
Summer2017,57127,DSB 112,W,2017-06-21T08:00:00,2017-06-21T10:30:00
Summer2017,57127,DSB 112,F,2017-06-23T08:00:00,2017-06-23T10:30:00
Summer2017,57127,DSB 112,M,2017-06-26T08:00:00,2017-06-26T10:30:00
Summer2017,57127,DSB 112,W,2017-06-28T08:00:00,2017-06-28T10:30:00
Summer2017,57127,DSB 112,F,2017-06-30T08:00:00,2017-06-30T10:30:00
Summer2017,57128,DSB 112,M,2017-05-22T11:00:00,2017-05-22T13:30:00
Summer2017,57128,DSB 112,W,2017-05-24T11:00:00,2017-05-24T13:30:00
Summer2017,57128,DSB 112,F,2017-05-26T11:00:00,2017-05-26T13:30:00
Summer2017,57128,DSB 112,W,2017-05-31T11:00:00,2017-05-31T13:30:00
Summer2017,57128,DSB 112,F,2017-06-02T11:00:00,2017-06-02T13:30:00
Summer2017,57128,DSB 112,M,2017-06-05T11:00:00,2017-06-05T13:30:00
Summer2017,57128,DSB 112,W,2017-06-07T11:00:00,2017-06-07T13:30:00
Summer2017,57128,DSB 112,F,2017-06-09T11:00:00,2017-06-09T13:30:00
Summer2017,57128,DSB 112,M,2017-06-12T11:00:00,2017-06-12T13:30:00
Summer2017,57128,DSB 112,W,2017-06-14T11:00:00,2017-06-14T13:30:00
Summer2017,57128,DSB 112,F,2017-06-16T11:00:00,2017-06-16T13:30:00
Summer2017,57128,DSB 112,M,2017-06-19T11:00:00,2017-06-19T13:30:00
Summer2017,57128,DSB 112,W,2017-06-21T11:00:00,2017-06-21T13:30:00
Summer2017,57128,DSB 112,F,2017-06-23T11:00:00,2017-06-23T13:30:00
Summer2017,57128,DSB 112,M,2017-06-26T11:00:00,2017-06-26T13:30:00
Summer2017,57128,DSB 112,W,2017-06-28T11:00:00,2017-06-28T13:30:00
Summer2017,57128,DSB 112,F,2017-06-30T11:00:00,2017-06-30T13:30:00
Summer2017,57333,DSB 112,M,2017-05-22T14:00:00,2017-05-22T16:30:00
Summer2017,57333,DSB 112,W,2017-05-24T14:00:00,2017-05-24T16:30:00
Summer2017,57333,DSB 112,F,2017-05-26T14:00:00,2017-05-26T16:30:00
Summer2017,57333,DSB 112,W,2017-05-31T14:00:00,2017-05-31T16:30:00
Summer2017,57333,DSB 112,F,2017-06-02T14:00:00,2017-06-02T16:30:00
Summer2017,57333,DSB 112,M,2017-06-05T14:00:00,2017-06-05T16:30:00
Summer2017,57333,DSB 112,W,2017-06-07T14:00:00,2017-06-07T16:30:00
Summer2017,57333,DSB 112,F,2017-06-09T14:00:00,2017-06-09T16:30:00
Summer2017,57333,DSB 112,M,2017-06-12T14:00:00,2017-06-12T16:30:00
Summer2017,57333,DSB 112,W,2017-06-14T14:00:00,2017-06-14T16:30:00
Summer2017,57333,DSB 112,F,2017-06-16T14:00:00,2017-06-16T16:30:00
Summer2017,57333,DSB 112,M,2017-06-19T14:00:00,2017-06-19T16:30:00
Summer2017,57333,DSB 112,W,2017-06-21T14:00:00,2017-06-21T16:30:00
Summer2017,57333,DSB 112,F,2017-06-23T14:00:00,2017-06-23T16:30:00
Summer2017,57333,DSB 112,M,2017-06-26T14:00:00,2017-06-26T16:30:00
Summer2017,57333,DSB 112,W,2017-06-28T14:00:00,2017-06-28T16:30:00
Summer2017,57333,DSB 112,F,2017-06-30T14:00:00,2017-06-30T16:30:00
Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
Summer2017,57129,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57129,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57129,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57129,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57129,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57129,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57129,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57129,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57129,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57129,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57129,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57129,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57129,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57129,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57129,DSB 105,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
Summer2017,57129,DSB 115,T,2017-06-13T08:00:00,2017-06-13T11:30:00
Summer2017,57129,DSB 115,T,2017-06-20T08:00:00,2017-06-20T11:30:00
Summer2017,57129,DSB 115,T,2017-06-27T08:00:00,2017-06-27T11:30:00
Summer2017,57129,DSB 115,W,2017-07-05T08:00:00,2017-07-05T11:30:00
Summer2017,57129,DSB 115,F,2017-07-07T08:00:00,2017-07-07T11:30:00
Summer2017,57129,DSB 115,R,2017-06-08T08:00:00,2017-06-08T11:30:00
Summer2017,57129,DSB 115,R,2017-06-15T08:00:00,2017-06-15T11:30:00
Summer2017,57129,DSB 115,R,2017-06-22T08:00:00,2017-06-22T11:30:00
Summer2017,57129,DSB 115,R,2017-06-29T08:00:00,2017-06-29T11:30:00
Summer2017,57129,DSB 115,T,2017-06-13T08:00:00,2017-06-13T11:30:00
Summer2017,57129,DSB 115,T,2017-06-20T08:00:00,2017-06-20T11:30:00
Summer2017,57129,DSB 115,T,2017-06-27T08:00:00,2017-06-27T11:30:00
Summer2017,57129,DSB 115,W,2017-07-05T08:00:00,2017-07-05T11:30:00
Summer2017,57129,DSB 115,F,2017-07-07T08:00:00,2017-07-07T11:30:00
Summer2017,57129,DSB 115,T,2017-07-11T08:00:00,2017-07-11T11:30:00
Summer2017,57129,DSB 115,R,2017-07-13T08:00:00,2017-07-13T11:30:00
Summer2017,57129,DSB 105,R,2017-06-08T09:00:00,2017-06-08T12:30:00
Summer2017,57129,DSB 105,R,2017-06-15T09:00:00,2017-06-15T12:30:00
Summer2017,57129,DSB 105,R,2017-06-22T09:00:00,2017-06-22T12:30:00
Summer2017,57129,DSB 105,R,2017-06-29T09:00:00,2017-06-29T12:30:00
Summer2017,57129,DSB 105,T,2017-06-13T09:00:00,2017-06-13T12:30:00
Summer2017,57129,DSB 105,T,2017-06-20T09:00:00,2017-06-20T12:30:00
Summer2017,57129,DSB 105,T,2017-06-27T09:00:00,2017-06-27T12:30:00
Summer2017,57129,DSB 105,W,2017-07-05T09:00:00,2017-07-05T12:30:00
Summer2017,57129,DSB 105,F,2017-07-07T09:00:00,2017-07-07T12:30:00
Summer2017,57129,DSB 105,T,2017-07-11T09:00:00,2017-07-11T12:30:00
Summer2017,57129,DSB 105,R,2017-07-13T09:00:00,2017-07-13T12:30:00
Summer2017,57129,DSB 105,S,2017-07-15T09:00:00,2017-07-15T12:30:00
Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57130,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57130,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57130,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57130,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57130,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57130,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57130,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57130,DSB 105,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57130,DSB 105,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57130,DSB 105,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57130,DSB 105,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57130,DSB 105,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57130,DSB 105,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57130,DSB 105,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57130,DSB 105,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57130,DSB 115,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57130,DSB 115,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57130,DSB 115,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57130,DSB 115,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57130,DSB 115,F,2017-07-07T12:30:00,2017-07-07T16:00:00
Summer2017,57130,DSB 115,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57130,DSB 115,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57130,DSB 115,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57130,DSB 115,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57130,DSB 115,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57130,DSB 115,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57130,DSB 115,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57130,DSB 115,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57130,DSB 115,F,2017-07-07T12:30:00,2017-07-07T16:00:00
Summer2017,57130,DSB 115,T,2017-07-11T12:30:00,2017-07-11T16:00:00
Summer2017,57130,DSB 115,R,2017-07-13T12:30:00,2017-07-13T16:00:00
Summer2017,57130,DSB 105,R,2017-06-08T09:00:00,2017-06-08T12:30:00
Summer2017,57130,DSB 105,R,2017-06-15T09:00:00,2017-06-15T12:30:00
Summer2017,57130,DSB 105,R,2017-06-22T09:00:00,2017-06-22T12:30:00
Summer2017,57130,DSB 105,R,2017-06-29T09:00:00,2017-06-29T12:30:00
Summer2017,57130,DSB 105,T,2017-06-13T09:00:00,2017-06-13T12:30:00
Summer2017,57130,DSB 105,T,2017-06-20T09:00:00,2017-06-20T12:30:00
Summer2017,57130,DSB 105,T,2017-06-27T09:00:00,2017-06-27T12:30:00
Summer2017,57130,DSB 105,W,2017-07-05T09:00:00,2017-07-05T12:30:00
Summer2017,57130,DSB 105,F,2017-07-07T09:00:00,2017-07-07T12:30:00
Summer2017,57130,DSB 105,T,2017-07-11T09:00:00,2017-07-11T12:30:00
Summer2017,57130,DSB 105,R,2017-07-13T09:00:00,2017-07-13T12:30:00
Summer2017,57130,DSB 105,S,2017-07-15T09:00:00,2017-07-15T12:30:00
Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57334,DSB 109,F,2017-07-07T12:30:00,2017-07-07T16:00:00
Summer2017,57334,DSB 109,R,2017-06-08T12:30:00,2017-06-08T16:00:00
Summer2017,57334,DSB 109,R,2017-06-15T12:30:00,2017-06-15T16:00:00
Summer2017,57334,DSB 109,R,2017-06-22T12:30:00,2017-06-22T16:00:00
Summer2017,57334,DSB 109,R,2017-06-29T12:30:00,2017-06-29T16:00:00
Summer2017,57334,DSB 109,T,2017-06-13T12:30:00,2017-06-13T16:00:00
Summer2017,57334,DSB 109,T,2017-06-20T12:30:00,2017-06-20T16:00:00
Summer2017,57334,DSB 109,T,2017-06-27T12:30:00,2017-06-27T16:00:00
Summer2017,57334,DSB 109,W,2017-07-05T12:30:00,2017-07-05T16:00:00
Summer2017,57334,DSB 109,F,2017-07-07T12:30:00,2017-07-07T16:00:00
Summer2017,57334,DSB 109,T,2017-07-11T12:30:00,2017-07-11T16:00:00
Summer2017,57334,DSB 109,R,2017-07-13T12:30:00,2017-07-13T16:00:00
Summer2017,57334,DSB 108,R,2017-06-08T09:00:00,2017-06-08T12:30:00
Summer2017,57334,DSB 108,R,2017-06-15T09:00:00,2017-06-15T12:30:00
Summer2017,57334,DSB 108,R,2017-06-22T09:00:00,2017-06-22T12:30:00
Summer2017,57334,DSB 108,R,2017-06-29T09:00:00,2017-06-29T12:30:00
Summer2017,57334,DSB 108,T,2017-06-13T09:00:00,2017-06-13T12:30:00
Summer2017,57334,DSB 108,T,2017-06-20T09:00:00,2017-06-20T12:30:00
Summer2017,57334,DSB 108,T,2017-06-27T09:00:00,2017-06-27T12:30:00
Summer2017,57334,DSB 108,W,2017-07-05T09:00:00,2017-07-05T12:30:00
Summer2017,57334,DSB 108,F,2017-07-07T09:00:00,2017-07-07T12:30:00
Summer2017,57334,DSB 108,T,2017-07-11T09:00:00,2017-07-11T12:30:00
Summer2017,57334,DSB 108,R,2017-07-13T09:00:00,2017-07-13T12:30:00
Summer2017,57334,DSB 108,S,2017-07-15T09:00:00,2017-07-15T12:30:00
Summer2017,57231,CNS 6,M,2017-06-26T08:30:00,2017-06-26T17:00:00
Summer2017,57231,CNS 6,T,2017-06-27T08:30:00,2017-06-27T17:00:00
