term,crn,location,day,start,end
Spring2018,34815,DSB 115,M,2018-02-05T09:30:00,2018-02-05T10:45:00
Spring2018,34815,DSB 115,R,2018-02-08T09:30:00,2018-02-08T10:45:00
Spring2018,34815,DSB 115,M,2018-02-12T09:30:00,2018-02-12T10:45:00
Spring2018,34815,DSB 115,R,2018-02-15T09:30:00,2018-02-15T10:45:00
Spring2018,34815,DSB 115,R,2018-02-22T09:30:00,2018-02-22T10:45:00
Spring2018,34815,DSB 115,M,2018-02-26T09:30:00,2018-02-26T10:45:00
Spring2018,34815,DSB 115,R,2018-03-01T09:30:00,2018-03-01T10:45:00
Spring2018,34815,DSB 115,M,2018-03-05T09:30:00,2018-03-05T10:45:00
Spring2018,34815,DSB 115,R,2018-03-08T09:30:00,2018-03-08T10:45:00
Spring2018,34815,DSB 115,M,2018-03-19T09:30:00,2018-03-19T10:45:00
Spring2018,34815,DSB 115,R,2018-03-22T09:30:00,2018-03-22T10:45:00
Spring2018,34815,DSB 115,M,2018-03-26T09:30:00,2018-03-26T10:45:00
Spring2018,34815,DSB 115,R,2018-03-29T09:30:00,2018-03-29T10:45:00
Spring2018,34815,DSB 115,R,2018-04-05T09:30:00,2018-04-05T10:45:00
Spring2018,34815,DSB 115,M,2018-04-09T09:30:00,2018-04-09T10:45:00
Spring2018,34815,DSB 115,R,2018-04-12T09:30:00,2018-04-12T10:45:00
Spring2018,34815,DSB 115,M,2018-04-16T09:30:00,2018-04-16T10:45:00
Spring2018,34815,DSB 115,R,2018-04-19T09:30:00,2018-04-19T10:45:00
Spring2018,34815,DSB 115,M,2018-04-23T09:30:00,2018-04-23T10:45:00
Spring2018,34815,DSB 115,R,2018-04-26T09:30:00,2018-04-26T10:45:00
Spring2018,34815,DSB 115,M,2018-04-30T09:30:00,2018-04-30T10:45:00
Spring2018,34815,DSB 115,T,2018-02-20T09:30:00,2018-02-20T10:45:00
Spring2018,34085,DSB 108,R,2018-01-18T11:00:00,2018-01-18T12:15:00
Spring2018,34085,DSB 108,M,2018-01-22T11:00:00,2018-01-22T12:15:00
Spring2018,34085,DSB 108,R,2018-01-25T11:00:00,2018-01-25T12:15:00
Spring2018,34085,DSB 108,M,2018-01-29T11:00:00,2018-01-29T12:15:00
Spring2018,34085,DSB 108,R,2018-02-01T11:00:00,2018-02-01T12:15:00
Spring2018,34085,DSB 108,M,2018-02-05T11:00:00,2018-02-05T12:15:00
Spring2018,34085,DSB 108,R,2018-02-08T11:00:00,2018-02-08T12:15:00
Spring2018,34085,DSB 108,M,2018-02-12T11:00:00,2018-02-12T12:15:00
Spring2018,34085,DSB 108,R,2018-02-15T11:00:00,2018-02-15T12:15:00
Spring2018,34085,DSB 108,R,2018-02-22T11:00:00,2018-02-22T12:15:00
Spring2018,34085,DSB 108,M,2018-02-26T11:00:00,2018-02-26T12:15:00
Spring2018,34085,DSB 108,R,2018-03-01T11:00:00,2018-03-01T12:15:00
Spring2018,34085,DSB 108,M,2018-03-05T11:00:00,2018-03-05T12:15:00
Spring2018,34085,DSB 108,R,2018-03-08T11:00:00,2018-03-08T12:15:00
Spring2018,34085,DSB 108,M,2018-03-19T11:00:00,2018-03-19T12:15:00
Spring2018,34085,DSB 108,R,2018-03-22T11:00:00,2018-03-22T12:15:00
Spring2018,34085,DSB 108,M,2018-03-26T11:00:00,2018-03-26T12:15:00
Spring2018,34085,DSB 108,R,2018-03-29T11:00:00,2018-03-29T12:15:00
Spring2018,34085,DSB 108,R,2018-04-05T11:00:00,2018-04-05T12:15:00
Spring2018,34085,DSB 108,M,2018-04-09T11:00:00,2018-04-09T12:15:00
Spring2018,34085,DSB 108,R,2018-04-12T11:00:00,2018-04-12T12:15:00
Spring2018,34085,DSB 108,M,2018-04-16T11:00:00,2018-04-16T12:15:00
Spring2018,34085,DSB 108,R,2018-04-19T11:00:00,2018-04-19T12:15:00
Spring2018,34085,DSB 108,M,2018-04-23T11:00:00,2018-04-23T12:15:00
Spring2018,34085,DSB 108,R,2018-04-26T11:00:00,2018-04-26T12:15:00
Spring2018,34085,DSB 108,M,2018-04-30T11:00:00,2018-04-30T12:15:00
Spring2018,34085,DSB 108,T,2018-02-20T11:00:00,2018-02-20T12:15:00
Spring2018,34164,DSB 108,R,2018-01-18T12:30:00,2018-01-18T13:45:00
Spring2018,34164,DSB 108,M,2018-01-22T12:30:00,2018-01-22T13:45:00
Spring2018,34164,DSB 108,R,2018-01-25T12:30:00,2018-01-25T13:45:00
Spring2018,34164,DSB 108,M,2018-01-29T12:30:00,2018-01-29T13:45:00
Spring2018,34164,DSB 108,R,2018-02-01T12:30:00,2018-02-01T13:45:00
Spring2018,34164,DSB 108,M,2018-02-05T12:30:00,2018-02-05T13:45:00
Spring2018,34164,DSB 108,R,2018-02-08T12:30:00,2018-02-08T13:45:00
Spring2018,34164,DSB 108,M,2018-02-12T12:30:00,2018-02-12T13:45:00
Spring2018,34164,DSB 108,R,2018-02-15T12:30:00,2018-02-15T13:45:00
Spring2018,34164,DSB 108,R,2018-02-22T12:30:00,2018-02-22T13:45:00
Spring2018,34164,DSB 108,M,2018-02-26T12:30:00,2018-02-26T13:45:00
Spring2018,34164,DSB 108,R,2018-03-01T12:30:00,2018-03-01T13:45:00
Spring2018,34164,DSB 108,M,2018-03-05T12:30:00,2018-03-05T13:45:00
Spring2018,34164,DSB 108,R,2018-03-08T12:30:00,2018-03-08T13:45:00
Spring2018,34164,DSB 108,M,2018-03-19T12:30:00,2018-03-19T13:45:00
Spring2018,34164,DSB 108,R,2018-03-22T12:30:00,2018-03-22T13:45:00
Spring2018,34164,DSB 108,M,2018-03-26T12:30:00,2018-03-26T13:45:00
Spring2018,34164,DSB 108,R,2018-03-29T12:30:00,2018-03-29T13:45:00
Spring2018,34164,DSB 108,R,2018-04-05T12:30:00,2018-04-05T13:45:00
Spring2018,34164,DSB 108,M,2018-04-09T12:30:00,2018-04-09T13:45:00
Spring2018,34164,DSB 108,R,2018-04-12T12:30:00,2018-04-12T13:45:00
Spring2018,34164,DSB 108,M,2018-04-16T12:30:00,2018-04-16T13:45:00
Spring2018,34164,DSB 108,R,2018-04-19T12:30:00,2018-04-19T13:45:00
Spring2018,34164,DSB 108,M,2018-04-23T12:30:00,2018-04-23T13:45:00
Spring2018,34164,DSB 108,R,2018-04-26T12:30:00,2018-04-26T13:45:00
Spring2018,34164,DSB 108,M,2018-04-30T12:30:00,2018-04-30T13:45:00
Spring2018,34164,DSB 108,T,2018-02-20T12:30:00,2018-02-20T13:45:00
Spring2018,34180,DSB 108,T,2018-01-16T08:00:00,2018-01-16T09:15:00
Spring2018,34180,DSB 108,F,2018-01-19T08:00:00,2018-01-19T09:15:00
Spring2018,34180,DSB 108,T,2018-01-23T08:00:00,2018-01-23T09:15:00
Spring2018,34180,DSB 108,F,2018-01-26T08:00:00,2018-01-26T09:15:00
Spring2018,34180,DSB 108,T,2018-01-30T08:00:00,2018-01-30T09:15:00
Spring2018,34180,DSB 108,F,2018-02-02T08:00:00,2018-02-02T09:15:00
Spring2018,34180,DSB 108,T,2018-02-06T08:00:00,2018-02-06T09:15:00
Spring2018,34180,DSB 108,F,2018-02-09T08:00:00,2018-02-09T09:15:00
Spring2018,34180,DSB 108,T,2018-02-13T08:00:00,2018-02-13T09:15:00
Spring2018,34180,DSB 108,F,2018-02-16T08:00:00,2018-02-16T09:15:00
Spring2018,34180,DSB 108,F,2018-02-23T08:00:00,2018-02-23T09:15:00
Spring2018,34180,DSB 108,T,2018-02-27T08:00:00,2018-02-27T09:15:00
Spring2018,34180,DSB 108,F,2018-03-02T08:00:00,2018-03-02T09:15:00
Spring2018,34180,DSB 108,T,2018-03-06T08:00:00,2018-03-06T09:15:00
Spring2018,34180,DSB 108,F,2018-03-09T08:00:00,2018-03-09T09:15:00
Spring2018,34180,DSB 108,T,2018-03-20T08:00:00,2018-03-20T09:15:00
Spring2018,34180,DSB 108,F,2018-03-23T08:00:00,2018-03-23T09:15:00
Spring2018,34180,DSB 108,T,2018-03-27T08:00:00,2018-03-27T09:15:00
Spring2018,34180,DSB 108,T,2018-04-03T08:00:00,2018-04-03T09:15:00
Spring2018,34180,DSB 108,F,2018-04-06T08:00:00,2018-04-06T09:15:00
Spring2018,34180,DSB 108,T,2018-04-10T08:00:00,2018-04-10T09:15:00
Spring2018,34180,DSB 108,F,2018-04-13T08:00:00,2018-04-13T09:15:00
Spring2018,34180,DSB 108,T,2018-04-17T08:00:00,2018-04-17T09:15:00
Spring2018,34180,DSB 108,F,2018-04-20T08:00:00,2018-04-20T09:15:00
Spring2018,34180,DSB 108,T,2018-04-24T08:00:00,2018-04-24T09:15:00
Spring2018,34180,DSB 108,F,2018-04-27T08:00:00,2018-04-27T09:15:00
Spring2018,34180,DSB 108,T,2018-05-01T08:00:00,2018-05-01T09:15:00
Spring2018,34181,DSB 108,T,2018-01-16T09:30:00,2018-01-16T10:45:00
Spring2018,34181,DSB 108,F,2018-01-19T09:30:00,2018-01-19T10:45:00
Spring2018,34181,DSB 108,T,2018-01-23T09:30:00,2018-01-23T10:45:00
Spring2018,34181,DSB 108,F,2018-01-26T09:30:00,2018-01-26T10:45:00
Spring2018,34181,DSB 108,T,2018-01-30T09:30:00,2018-01-30T10:45:00
Spring2018,34181,DSB 108,F,2018-02-02T09:30:00,2018-02-02T10:45:00
Spring2018,34181,DSB 108,T,2018-02-06T09:30:00,2018-02-06T10:45:00
Spring2018,34181,DSB 108,F,2018-02-09T09:30:00,2018-02-09T10:45:00
Spring2018,34181,DSB 108,T,2018-02-13T09:30:00,2018-02-13T10:45:00
Spring2018,34181,DSB 108,F,2018-02-16T09:30:00,2018-02-16T10:45:00
Spring2018,34181,DSB 108,F,2018-02-23T09:30:00,2018-02-23T10:45:00
Spring2018,34181,DSB 108,T,2018-02-27T09:30:00,2018-02-27T10:45:00
Spring2018,34181,DSB 108,F,2018-03-02T09:30:00,2018-03-02T10:45:00
Spring2018,34181,DSB 108,T,2018-03-06T09:30:00,2018-03-06T10:45:00
Spring2018,34181,DSB 108,F,2018-03-09T09:30:00,2018-03-09T10:45:00
Spring2018,34181,DSB 108,T,2018-03-20T09:30:00,2018-03-20T10:45:00
Spring2018,34181,DSB 108,F,2018-03-23T09:30:00,2018-03-23T10:45:00
Spring2018,34181,DSB 108,T,2018-03-27T09:30:00,2018-03-27T10:45:00
Spring2018,34181,DSB 108,T,2018-04-03T09:30:00,2018-04-03T10:45:00
Spring2018,34181,DSB 108,F,2018-04-06T09:30:00,2018-04-06T10:45:00
Spring2018,34181,DSB 108,T,2018-04-10T09:30:00,2018-04-10T10:45:00
Spring2018,34181,DSB 108,F,2018-04-13T09:30:00,2018-04-13T10:45:00
Spring2018,34181,DSB 108,T,2018-04-17T09:30:00,2018-04-17T10:45:00
Spring2018,34181,DSB 108,F,2018-04-20T09:30:00,2018-04-20T10:45:00
Spring2018,34181,DSB 108,T,2018-04-24T09:30:00,2018-04-24T10:45:00
Spring2018,34181,DSB 108,F,2018-04-27T09:30:00,2018-04-27T10:45:00
Spring2018,34181,DSB 108,T,2018-05-01T09:30:00,2018-05-01T10:45:00
Spring2018,34182,DSB 108,T,2018-01-16T14:00:00,2018-01-16T15:15:00
Spring2018,34182,DSB 108,F,2018-01-19T14:00:00,2018-01-19T15:15:00
Spring2018,34182,DSB 108,T,2018-01-23T14:00:00,2018-01-23T15:15:00
Spring2018,34182,DSB 108,F,2018-01-26T14:00:00,2018-01-26T15:15:00
Spring2018,34182,DSB 108,T,2018-01-30T14:00:00,2018-01-30T15:15:00
Spring2018,34182,DSB 108,F,2018-02-02T14:00:00,2018-02-02T15:15:00
Spring2018,34182,DSB 108,T,2018-02-06T14:00:00,2018-02-06T15:15:00
Spring2018,34182,DSB 108,F,2018-02-09T14:00:00,2018-02-09T15:15:00
Spring2018,34182,DSB 108,T,2018-02-13T14:00:00,2018-02-13T15:15:00
Spring2018,34182,DSB 108,F,2018-02-16T14:00:00,2018-02-16T15:15:00
Spring2018,34182,DSB 108,F,2018-02-23T14:00:00,2018-02-23T15:15:00
Spring2018,34182,DSB 108,T,2018-02-27T14:00:00,2018-02-27T15:15:00
Spring2018,34182,DSB 108,F,2018-03-02T14:00:00,2018-03-02T15:15:00
Spring2018,34182,DSB 108,T,2018-03-06T14:00:00,2018-03-06T15:15:00
Spring2018,34182,DSB 108,F,2018-03-09T14:00:00,2018-03-09T15:15:00
Spring2018,34182,DSB 108,T,2018-03-20T14:00:00,2018-03-20T15:15:00
Spring2018,34182,DSB 108,F,2018-03-23T14:00:00,2018-03-23T15:15:00
Spring2018,34182,DSB 108,T,2018-03-27T14:00:00,2018-03-27T15:15:00
Spring2018,34182,DSB 108,T,2018-04-03T14:00:00,2018-04-03T15:15:00
Spring2018,34182,DSB 108,F,2018-04-06T14:00:00,2018-04-06T15:15:00
Spring2018,34182,DSB 108,T,2018-04-10T14:00:00,2018-04-10T15:15:00
Spring2018,34182,DSB 108,F,2018-04-13T14:00:00,2018-04-13T15:15:00
Spring2018,34182,DSB 108,T,2018-04-17T14:00:00,2018-04-17T15:15:00
Spring2018,34182,DSB 108,F,2018-04-20T14:00:00,2018-04-20T15:15:00
Spring2018,34182,DSB 108,T,2018-04-24T14:00:00,2018-04-24T15:15:00
Spring2018,34182,DSB 108,F,2018-04-27T14:00:00,2018-04-27T15:15:00
Spring2018,34182,DSB 108,T,2018-05-01T14:00:00,2018-05-01T15:15:00
Spring2018,34183,DSB 108,T,2018-01-16T15:30:00,2018-01-16T16:45:00
Spring2018,34183,DSB 108,F,2018-01-19T15:30:00,2018-01-19T16:45:00
Spring2018,34183,DSB 108,T,2018-01-23T15:30:00,2018-01-23T16:45:00
Spring2018,34183,DSB 108,F,2018-01-26T15:30:00,2018-01-26T16:45:00
Spring2018,34183,DSB 108,T,2018-01-30T15:30:00,2018-01-30T16:45:00
Spring2018,34183,DSB 108,F,2018-02-02T15:30:00,2018-02-02T16:45:00
Spring2018,34183,DSB 108,T,2018-02-06T15:30:00,2018-02-06T16:45:00
Spring2018,34183,DSB 108,F,2018-02-09T15:30:00,2018-02-09T16:45:00
Spring2018,34183,DSB 108,T,2018-02-13T15:30:00,2018-02-13T16:45:00
Spring2018,34183,DSB 108,F,2018-02-16T15:30:00,2018-02-16T16:45:00
Spring2018,34183,DSB 108,F,2018-02-23T15:30:00,2018-02-23T16:45:00
Spring2018,34183,DSB 108,T,2018-02-27T15:30:00,2018-02-27T16:45:00
Spring2018,34183,DSB 108,F,2018-03-02T15:30:00,2018-03-02T16:45:00
Spring2018,34183,DSB 108,T,2018-03-06T15:30:00,2018-03-06T16:45:00
Spring2018,34183,DSB 108,F,2018-03-09T15:30:00,2018-03-09T16:45:00
Spring2018,34183,DSB 108,T,2018-03-20T15:30:00,2018-03-20T16:45:00
Spring2018,34183,DSB 108,F,2018-03-23T15:30:00,2018-03-23T16:45:00
Spring2018,34183,DSB 108,T,2018-03-27T15:30:00,2018-03-27T16:45:00
Spring2018,34183,DSB 108,T,2018-04-03T15:30:00,2018-04-03T16:45:00
Spring2018,34183,DSB 108,F,2018-04-06T15:30:00,2018-04-06T16:45:00
Spring2018,34183,DSB 108,T,2018-04-10T15:30:00,2018-04-10T16:45:00
Spring2018,34183,DSB 108,F,2018-04-13T15:30:00,2018-04-13T16:45:00
Spring2018,34183,DSB 108,T,2018-04-17T15:30:00,2018-04-17T16:45:00
Spring2018,34183,DSB 108,F,2018-04-20T15:30:00,2018-04-20T16:45:00
Spring2018,34183,DSB 108,T,2018-04-24T15:30:00,2018-04-24T16:45:00
Spring2018,34183,DSB 108,F,2018-04-27T15:30:00,2018-04-27T16:45:00
Spring2018,34183,DSB 108,T,2018-05-01T15:30:00,2018-05-01T16:45:00
Spring2018,34271,DSB 111,R,2018-01-18T09:30:00,2018-01-18T10:45:00
Spring2018,34271,DSB 111,M,2018-01-22T09:30:00,2018-01-22T10:45:00
Spring2018,34271,DSB 111,R,2018-01-25T09:30:00,2018-01-25T10:45:00
Spring2018,34271,DSB 111,M,2018-01-29T09:30:00,2018-01-29T10:45:00
Spring2018,34271,DSB 111,R,2018-02-01T09:30:00,2018-02-01T10:45:00
Spring2018,34271,DSB 111,M,2018-02-05T09:30:00,2018-02-05T10:45:00
Spring2018,34271,DSB 111,R,2018-02-08T09:30:00,2018-02-08T10:45:00
Spring2018,34271,DSB 111,M,2018-02-12T09:30:00,2018-02-12T10:45:00
Spring2018,34271,DSB 111,R,2018-02-15T09:30:00,2018-02-15T10:45:00
Spring2018,34271,DSB 111,R,2018-02-22T09:30:00,2018-02-22T10:45:00
Spring2018,34271,DSB 111,M,2018-02-26T09:30:00,2018-02-26T10:45:00
Spring2018,34271,DSB 111,R,2018-03-01T09:30:00,2018-03-01T10:45:00
Spring2018,34271,DSB 111,M,2018-03-05T09:30:00,2018-03-05T10:45:00
Spring2018,34271,DSB 111,R,2018-03-08T09:30:00,2018-03-08T10:45:00
Spring2018,34271,DSB 111,M,2018-03-19T09:30:00,2018-03-19T10:45:00
Spring2018,34271,DSB 111,R,2018-03-22T09:30:00,2018-03-22T10:45:00
Spring2018,34271,DSB 111,M,2018-03-26T09:30:00,2018-03-26T10:45:00
Spring2018,34271,DSB 111,R,2018-03-29T09:30:00,2018-03-29T10:45:00
Spring2018,34271,DSB 111,R,2018-04-05T09:30:00,2018-04-05T10:45:00
Spring2018,34271,DSB 111,M,2018-04-09T09:30:00,2018-04-09T10:45:00
Spring2018,34271,DSB 111,R,2018-04-12T09:30:00,2018-04-12T10:45:00
Spring2018,34271,DSB 111,M,2018-04-16T09:30:00,2018-04-16T10:45:00
Spring2018,34271,DSB 111,R,2018-04-19T09:30:00,2018-04-19T10:45:00
Spring2018,34271,DSB 111,M,2018-04-23T09:30:00,2018-04-23T10:45:00
Spring2018,34271,DSB 111,R,2018-04-26T09:30:00,2018-04-26T10:45:00
Spring2018,34271,DSB 111,M,2018-04-30T09:30:00,2018-04-30T10:45:00
Spring2018,34271,DSB 111,T,2018-02-20T09:30:00,2018-02-20T10:45:00
Spring2018,34391,DSB 111,R,2018-01-18T11:00:00,2018-01-18T12:15:00
Spring2018,34391,DSB 111,M,2018-01-22T11:00:00,2018-01-22T12:15:00
Spring2018,34391,DSB 111,R,2018-01-25T11:00:00,2018-01-25T12:15:00
Spring2018,34391,DSB 111,M,2018-01-29T11:00:00,2018-01-29T12:15:00
Spring2018,34391,DSB 111,R,2018-02-01T11:00:00,2018-02-01T12:15:00
Spring2018,34391,DSB 111,M,2018-02-05T11:00:00,2018-02-05T12:15:00
Spring2018,34391,DSB 111,R,2018-02-08T11:00:00,2018-02-08T12:15:00
Spring2018,34391,DSB 111,M,2018-02-12T11:00:00,2018-02-12T12:15:00
Spring2018,34391,DSB 111,R,2018-02-15T11:00:00,2018-02-15T12:15:00
Spring2018,34391,DSB 111,R,2018-02-22T11:00:00,2018-02-22T12:15:00
Spring2018,34391,DSB 111,M,2018-02-26T11:00:00,2018-02-26T12:15:00
Spring2018,34391,DSB 111,R,2018-03-01T11:00:00,2018-03-01T12:15:00
Spring2018,34391,DSB 111,M,2018-03-05T11:00:00,2018-03-05T12:15:00
Spring2018,34391,DSB 111,R,2018-03-08T11:00:00,2018-03-08T12:15:00
Spring2018,34391,DSB 111,M,2018-03-19T11:00:00,2018-03-19T12:15:00
Spring2018,34391,DSB 111,R,2018-03-22T11:00:00,2018-03-22T12:15:00
Spring2018,34391,DSB 111,M,2018-03-26T11:00:00,2018-03-26T12:15:00
Spring2018,34391,DSB 111,R,2018-03-29T11:00:00,2018-03-29T12:15:00
Spring2018,34391,DSB 111,R,2018-04-05T11:00:00,2018-04-05T12:15:00
Spring2018,34391,DSB 111,M,2018-04-09T11:00:00,2018-04-09T12:15:00
Spring2018,34391,DSB 111,R,2018-04-12T11:00:00,2018-04-12T12:15:00
Spring2018,34391,DSB 111,M,2018-04-16T11:00:00,2018-04-16T12:15:00
Spring2018,34391,DSB 111,R,2018-04-19T11:00:00,2018-04-19T12:15:00
Spring2018,34391,DSB 111,M,2018-04-23T11:00:00,2018-04-23T12:15:00
Spring2018,34391,DSB 111,R,2018-04-26T11:00:00,2018-04-26T12:15:00
Spring2018,34391,DSB 111,M,2018-04-30T11:00:00,2018-04-30T12:15:00
Spring2018,34391,DSB 111,T,2018-02-20T11:00:00,2018-02-20T12:15:00
Spring2018,34392,DSB 110B,T,2018-01-16T11:00:00,2018-01-16T12:15:00
Spring2018,34392,DSB 110B,F,2018-01-19T11:00:00,2018-01-19T12:15:00
Spring2018,34392,DSB 110B,T,2018-01-23T11:00:00,2018-01-23T12:15:00
Spring2018,34392,DSB 110B,F,2018-01-26T11:00:00,2018-01-26T12:15:00
Spring2018,34392,DSB 110B,T,2018-01-30T11:00:00,2018-01-30T12:15:00
Spring2018,34392,DSB 110B,F,2018-02-02T11:00:00,2018-02-02T12:15:00
Spring2018,34392,DSB 110B,T,2018-02-06T11:00:00,2018-02-06T12:15:00
Spring2018,34392,DSB 110B,F,2018-02-09T11:00:00,2018-02-09T12:15:00
Spring2018,34392,DSB 110B,T,2018-02-13T11:00:00,2018-02-13T12:15:00
Spring2018,34392,DSB 110B,F,2018-02-16T11:00:00,2018-02-16T12:15:00
Spring2018,34392,DSB 110B,F,2018-02-23T11:00:00,2018-02-23T12:15:00
Spring2018,34392,DSB 110B,T,2018-02-27T11:00:00,2018-02-27T12:15:00
Spring2018,34392,DSB 110B,F,2018-03-02T11:00:00,2018-03-02T12:15:00
Spring2018,34392,DSB 110B,T,2018-03-06T11:00:00,2018-03-06T12:15:00
Spring2018,34392,DSB 110B,F,2018-03-09T11:00:00,2018-03-09T12:15:00
Spring2018,34392,DSB 110B,T,2018-03-20T11:00:00,2018-03-20T12:15:00
Spring2018,34392,DSB 110B,F,2018-03-23T11:00:00,2018-03-23T12:15:00
Spring2018,34392,DSB 110B,T,2018-03-27T11:00:00,2018-03-27T12:15:00
Spring2018,34392,DSB 110B,T,2018-04-03T11:00:00,2018-04-03T12:15:00
Spring2018,34392,DSB 110B,F,2018-04-06T11:00:00,2018-04-06T12:15:00
Spring2018,34392,DSB 110B,T,2018-04-10T11:00:00,2018-04-10T12:15:00
Spring2018,34392,DSB 110B,F,2018-04-13T11:00:00,2018-04-13T12:15:00
Spring2018,34392,DSB 110B,T,2018-04-17T11:00:00,2018-04-17T12:15:00
Spring2018,34392,DSB 110B,F,2018-04-20T11:00:00,2018-04-20T12:15:00
Spring2018,34392,DSB 110B,T,2018-04-24T11:00:00,2018-04-24T12:15:00
Spring2018,34392,DSB 110B,F,2018-04-27T11:00:00,2018-04-27T12:15:00
Spring2018,34392,DSB 110B,T,2018-05-01T11:00:00,2018-05-01T12:15:00
Spring2018,34569,DSB 110B,T,2018-01-16T12:30:00,2018-01-16T13:45:00
Spring2018,34569,DSB 110B,F,2018-01-19T12:30:00,2018-01-19T13:45:00
Spring2018,34569,DSB 110B,T,2018-01-23T12:30:00,2018-01-23T13:45:00
Spring2018,34569,DSB 110B,F,2018-01-26T12:30:00,2018-01-26T13:45:00
Spring2018,34569,DSB 110B,T,2018-01-30T12:30:00,2018-01-30T13:45:00
Spring2018,34569,DSB 110B,F,2018-02-02T12:30:00,2018-02-02T13:45:00
Spring2018,34569,DSB 110B,T,2018-02-06T12:30:00,2018-02-06T13:45:00
Spring2018,34569,DSB 110B,F,2018-02-09T12:30:00,2018-02-09T13:45:00
Spring2018,34569,DSB 110B,T,2018-02-13T12:30:00,2018-02-13T13:45:00
Spring2018,34569,DSB 110B,F,2018-02-16T12:30:00,2018-02-16T13:45:00
Spring2018,34569,DSB 110B,F,2018-02-23T12:30:00,2018-02-23T13:45:00
Spring2018,34569,DSB 110B,T,2018-02-27T12:30:00,2018-02-27T13:45:00
Spring2018,34569,DSB 110B,F,2018-03-02T12:30:00,2018-03-02T13:45:00
Spring2018,34569,DSB 110B,T,2018-03-06T12:30:00,2018-03-06T13:45:00
Spring2018,34569,DSB 110B,F,2018-03-09T12:30:00,2018-03-09T13:45:00
Spring2018,34569,DSB 110B,T,2018-03-20T12:30:00,2018-03-20T13:45:00
Spring2018,34569,DSB 110B,F,2018-03-23T12:30:00,2018-03-23T13:45:00
Spring2018,34569,DSB 110B,T,2018-03-27T12:30:00,2018-03-27T13:45:00
Spring2018,34569,DSB 110B,T,2018-04-03T12:30:00,2018-04-03T13:45:00
Spring2018,34569,DSB 110B,F,2018-04-06T12:30:00,2018-04-06T13:45:00
Spring2018,34569,DSB 110B,T,2018-04-10T12:30:00,2018-04-10T13:45:00
Spring2018,34569,DSB 110B,F,2018-04-13T12:30:00,2018-04-13T13:45:00
Spring2018,34569,DSB 110B,T,2018-04-17T12:30:00,2018-04-17T13:45:00
Spring2018,34569,DSB 110B,F,2018-04-20T12:30:00,2018-04-20T13:45:00
Spring2018,34569,DSB 110B,T,2018-04-24T12:30:00,2018-04-24T13:45:00
Spring2018,34569,DSB 110B,F,2018-04-27T12:30:00,2018-04-27T13:45:00
