term,crn,location,day,start,end
Winter2017,11720,CNS 202,R,2017-01-05T16:30:00,2017-01-05T19:30:00
Winter2017,11720,CNS 202,M,2017-01-09T16:30:00,2017-01-09T19:30:00
Winter2017,11720,CNS 202,T,2017-01-10T16:30:00,2017-01-10T19:30:00
Winter2017,11720,CNS 202,W,2017-01-11T16:30:00,2017-01-11T19:30:00
Winter2017,11720,CNS 202,R,2017-01-12T16:30:00,2017-01-12T19:30:00
Winter2017,11720,CNS 202,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11720,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11721,CNS 15,T,2017-01-03T16:30:00,2017-01-03T19:30:00
Winter2017,11721,CNS 15,W,2017-01-04T16:30:00,2017-01-04T19:30:00
Winter2017,11721,CNS 15,R,2017-01-05T16:30:00,2017-01-05T19:30:00
Winter2017,11721,CNS 15,M,2017-01-09T16:30:00,2017-01-09T19:30:00
Winter2017,11721,CNS 15,T,2017-01-10T16:30:00,2017-01-10T19:30:00
Winter2017,11721,CNS 15,W,2017-01-11T16:30:00,2017-01-11T19:30:00
Winter2017,11721,CNS 15,R,2017-01-12T16:30:00,2017-01-12T19:30:00
Winter2017,11721,CNS 101,T,2017-01-03T16:30:00,2017-01-03T19:30:00
Winter2017,11721,CNS 101,W,2017-01-04T16:30:00,2017-01-04T19:30:00
Winter2017,11721,CNS 101,R,2017-01-05T16:30:00,2017-01-05T19:30:00
Winter2017,11721,CNS 101,M,2017-01-09T16:30:00,2017-01-09T19:30:00
Winter2017,11721,CNS 101,T,2017-01-10T16:30:00,2017-01-10T19:30:00
Winter2017,11721,CNS 101,W,2017-01-11T16:30:00,2017-01-11T19:30:00
Winter2017,11721,CNS 101,R,2017-01-12T16:30:00,2017-01-12T19:30:00
Winter2017,11721,CNS 101,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11721,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11726,CNS 15,T,2017-01-03T16:30:00,2017-01-03T19:30:00
Winter2017,11726,CNS 15,W,2017-01-04T16:30:00,2017-01-04T19:30:00
Winter2017,11726,CNS 15,R,2017-01-05T16:30:00,2017-01-05T19:30:00
Winter2017,11726,CNS 15,M,2017-01-09T16:30:00,2017-01-09T19:30:00
Winter2017,11726,CNS 15,T,2017-01-10T16:30:00,2017-01-10T19:30:00
Winter2017,11726,CNS 15,W,2017-01-11T16:30:00,2017-01-11T19:30:00
Winter2017,11726,CNS 15,R,2017-01-12T16:30:00,2017-01-12T19:30:00
Winter2017,11726,CNS 108,T,2017-01-03T16:30:00,2017-01-03T19:30:00
Winter2017,11726,CNS 108,W,2017-01-04T16:30:00,2017-01-04T19:30:00
Winter2017,11726,CNS 108,R,2017-01-05T16:30:00,2017-01-05T19:30:00
Winter2017,11726,CNS 108,M,2017-01-09T16:30:00,2017-01-09T19:30:00
Winter2017,11726,CNS 108,T,2017-01-10T16:30:00,2017-01-10T19:30:00
Winter2017,11726,CNS 108,W,2017-01-11T16:30:00,2017-01-11T19:30:00
Winter2017,11726,CNS 108,R,2017-01-12T16:30:00,2017-01-12T19:30:00
Winter2017,11726,CNS 108,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11726,CNS 15,S,2017-01-07T09:00:00,2017-01-07T15:00:00
Winter2017,11718,LYL 22,W,2017-01-04T08:30:00,2017-01-04T16:30:00
Winter2017,11718,LYL 22,R,2017-01-05T08:30:00,2017-01-05T16:30:00
Winter2017,11718,LYL 22,F,2017-01-06T08:30:00,2017-01-06T16:30:00
Winter2017,11718,LYL 22,M,2017-01-09T08:30:00,2017-01-09T16:30:00
Winter2017,11718,LYL 22,T,2017-01-10T08:30:00,2017-01-10T16:30:00
