term,crn,location,day,start,end
Winter2015,10912,DSB 107,W,2015-01-14T18:00:00,2015-01-14T21:30:00
Winter2015,10912,DSB 107,R,2015-01-15T18:00:00,2015-01-15T21:30:00
Winter2015,10912,DSB 107,S,2015-01-10T08:30:00,2015-01-10T16:30:00
Winter2015,10912,DSB 107,S,2015-01-17T08:30:00,2015-01-17T16:30:00
Winter2015,10909,DSB 111,M,2015-01-05T18:00:00,2015-01-05T21:30:00
Winter2015,10909,DSB 111,T,2015-01-06T18:00:00,2015-01-06T21:30:00
Winter2015,10909,DSB 111,W,2015-01-07T18:00:00,2015-01-07T21:30:00
Winter2015,10909,DSB 111,R,2015-01-08T18:00:00,2015-01-08T21:30:00
Winter2015,10909,DSB 111,M,2015-01-12T18:00:00,2015-01-12T21:30:00
Winter2015,10909,DSB 111,T,2015-01-13T18:00:00,2015-01-13T21:30:00
Winter2015,10909,DSB 111,W,2015-01-14T18:00:00,2015-01-14T21:30:00
Winter2015,10909,DSB 111,R,2015-01-15T18:00:00,2015-01-15T21:30:00
Winter2015,10909,DSB 111,S,2015-01-10T08:30:00,2015-01-10T16:30:00
Winter2015,10909,DSB 111,S,2015-01-17T08:30:00,2015-01-17T16:30:00
Winter2015,10903,JGS 25,M,2015-01-05T08:30:00,2015-01-05T16:30:00
Winter2015,10903,JGS 25,T,2015-01-06T08:30:00,2015-01-06T16:30:00
Winter2015,10903,JGS 25,W,2015-01-07T08:30:00,2015-01-07T16:30:00
Winter2015,10903,JGS 25,M,2015-01-12T08:30:00,2015-01-12T16:30:00
Winter2015,10903,JGS 25,T,2015-01-13T08:30:00,2015-01-13T16:30:00
Winter2015,10908,DSB 111,M,2015-01-05T18:00:00,2015-01-05T21:30:00
Winter2015,10908,DSB 111,T,2015-01-06T18:00:00,2015-01-06T21:30:00
Winter2015,10908,DSB 111,W,2015-01-07T18:00:00,2015-01-07T21:30:00
Winter2015,10908,DSB 111,R,2015-01-08T18:00:00,2015-01-08T21:30:00
Winter2015,10908,DSB 111,M,2015-01-12T18:00:00,2015-01-12T21:30:00
Winter2015,10908,DSB 111,T,2015-01-13T18:00:00,2015-01-13T21:30:00
Winter2015,10908,DSB 111,W,2015-01-14T18:00:00,2015-01-14T21:30:00
Winter2015,10908,DSB 111,R,2015-01-15T18:00:00,2015-01-15T21:30:00
Winter2015,10908,DSB 111,S,2015-01-10T08:30:00,2015-01-10T16:30:00
Winter2015,10908,DSB 111,S,2015-01-17T08:30:00,2015-01-17T16:30:00
Winter2015,10906,DMH 231,M,2015-01-05T08:30:00,2015-01-05T16:30:00
Winter2015,10906,DMH 231,T,2015-01-06T08:30:00,2015-01-06T16:30:00
Winter2015,10906,DMH 231,W,2015-01-07T08:30:00,2015-01-07T16:30:00
Winter2015,10906,DMH 231,R,2015-01-08T08:30:00,2015-01-08T16:30:00
Winter2015,10906,DMH 231,F,2015-01-09T08:30:00,2015-01-09T16:30:00
Winter2015,10905,LYL 8,M,2015-01-05T08:30:00,2015-01-05T16:30:00
Winter2015,10905,LYL 8,T,2015-01-06T08:30:00,2015-01-06T16:30:00
Winter2015,10905,LYL 8,W,2015-01-07T08:30:00,2015-01-07T16:30:00
Winter2015,10905,LYL 8,R,2015-01-08T08:30:00,2015-01-08T16:30:00
Winter2015,10905,LYL 8,F,2015-01-09T08:30:00,2015-01-09T16:30:00
