crn,catalog_id,section,credits,title,meetings,primary_instructor
37502,AC 0011,A,3.000,Intro to Financial Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 109'}]",Dawn W  Massey
38344,AC 0011,B,3.000,Intro to Financial Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 109'}]",Dawn W  Massey
37107,AC 0012,A,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",Bruce   Bradford
37200,AC 0012,B,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",Bruce   Bradford
37218,AC 0012,C,3.000,Introduction to Management Accounting,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",Bruce   Bradford
37219,AC 0012,D,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Michael P.  Coyne
37220,AC 0012,E,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Michael P.  Coyne
37221,AC 0012,F,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Michael P.  Coyne
37328,AC 0012,G,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Michael P.  Coyne
37503,AC 0012,H,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",Jo Ann   Drusbosky
37504,AC 0012,I,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",Jo Ann   Drusbosky
37815,AC 0012,J,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",Jo Ann   Drusbosky
37923,AC 0012,K,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Arleen N.  Kardos
37924,AC 0012,L,3.000,Introduction to Management Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Arleen N.  Kardos
37925,AC 0012,M,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Joan L.  Lee
38229,AC 0012,N,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Joan L.  Lee
37169,AC 0203,A,3.000,Intermediate Accounting I,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",Stephen E.  Yost
37042,AC 0204,A,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 105'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]",Milo W.  Peck
37085,AC 0204,B,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 105'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]",Milo W.  Peck
37329,AC 0204,C,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 110A'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]",Milo W.  Peck
38846,AC 0204,D,3.000,Intermediate Accounting II,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 110'}]",Stephen E.  Yost
37505,AC 0265,A,3.000,Accounting Information Systems,"[{'days': 'F', 'times': '0800am-1030am', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Scott M  Brenner
37180,AC 0310,A,3.000,Advanced Accounting,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",Lisa Suzanne  Haylon
37276,AC 0310,B,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",Lisa Suzanne  Haylon
37927,AC 0310,C,3.000,Advanced Accounting,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'DSB 115'}]",Lisa Suzanne  Haylon
37397,AC 0320,A,3.000,Cost Management,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 111'}]",Ahmed M.  Ebrahim
37928,AC 0320,B,3.000,Cost Management,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",Ahmed M.  Ebrahim
37269,AC 0330,A,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",John L.  DeMelis
37816,AC 0330,B,3.000,Auditing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Paul   Caster
37279,AC 0343,A,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Kathi M.  Mettler
38343,AC 0343,B,3.000,Federal Income Taxation I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Kathi M.  Mettler
37817,AC 0344,A,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 2109A'}]",Joseph R.  D'Agostin
37105,AC 0345,A,3.000,Federal Income Taxation II,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-03/21', 'location': 'DSB 115'}, {'days': 'M', 'times': '0630pm-0900pm', 'dates': '03/22-05/03', 'location': 'DSB 109'}]",Kathi M.  Mettler
38535,AC 0391,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
39225,AC 0394,A,1.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Sarah Jennie  Bollinger
39152,AC 0397,MP,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Milo W.  Peck
38104,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/19-03/01', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/30-01/30', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/20-02/27', 'location': 'DSB 106'}]",Kevin C.  Cassidy
37838,AC 0550,01,3.000,Accounting Information Systems and Technology,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '03/22-05/10', 'location': 'DSB 107'}]",Ahmed M.  Ebrahim
38105,AC 0555,01,3.000,Issues in Internal Audit,"[{'days': 'W', 'times': '1000am-0600pm', 'dates': '03/23-04/20', 'location': 'DSB 115'}]",Dawn W  Massey
37839,AC 0560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 111'}, {'days': 'M', 'times': '0200pm-0500pm', 'dates': '03/21-05/09', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/09-04/09', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/16-04/16', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/30-04/30', 'location': 'DSB 111'}]",Paul   Caster
37840,AC 0560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'R', 'times': '0200pm-0500pm', 'dates': '03/17-05/12', 'location': 'DSB 115'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '03/19-03/19', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/09-04/09', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/16-04/16', 'location': 'DSB 111'}, {'days': 'S', 'times': '0900am-0500pm', 'dates': '04/30-04/30', 'location': 'DSB 111'}]",Paul   Caster
38843,AC 0585B,01,3.000,Special Topics Seminar: Forensic Accounting,"[{'days': 'R', 'times': '0600pm-1000pm', 'dates': '03/24-04/21', 'location': 'DSB 111'}, {'days': 'F', 'times': '0330pm-1000pm', 'dates': '04/01-04/01', 'location': 'DSB 111'}, {'days': 'S', 'times': '1000am-0430pm', 'dates': '04/02-04/02', 'location': 'DSB 111'}, {'days': 'R', 'times': '0600pm-1000pm', 'dates': '05/05-05/12', 'location': 'DSB 111'}, {'days': 'F', 'times': '0330pm-1000pm', 'dates': '05/06-05/06', 'location': 'DSB 111'}, {'days': 'S', 'times': '1000am-0430pm', 'dates': '05/07-05/07', 'location': 'DSB 111'}]",Victor E.  Hartman
39291,AS 0399,AL,3.000,Independent Research Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Anna M.  Lawrence
39247,AS 0399,BT,3.000,Independent Research Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Brian Q.  Torff
39146,AS 0399,PB,3.000,Independent Research Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Peter L.  Bayers
39297,AS 0404,CB,3.000,American Studies Graduate Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Cecelia F.  Bucki
39204,AS 0404,JG,3.000,American Studies Graduate Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Johanna   Garvey
39298,AS 0404,PB,3.000,American Studies Graduate Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Peter L.  Bayers
39299,AS 0404,PE,3.000,American Studies Graduate Project,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/13', 'location': 'BY ARR '}]",Philip I.  Eliasoph
38982,AS 0410,01,3.000,Introduction to Women's and Gender Studies,"[{'days': 'W', 'times': '0600pm-0800pm', 'dates': '01/19-05/13', 'location': 'DMH 131'}]",Anna M.  Lawrence
39129,AS 0479,01,3.000,Islam in America,"[{'days': 'T', 'times': '0600pm-0800pm', 'dates': '01/19-05/13', 'location': 'DMH 131'}]",Martin T.  Nguyen
37483,AY 0010,A,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'BNW 334'}]",Sarah A.  Wessler
37484,AY 0010,B,3.000,Introduction to Four-Field Anthropology,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/19-05/03', 'location': 'BNW 334'}]",Sarah A.  Wessler
38482,AY 0052,A,3.000,Culture and Political Economy,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/19-05/03', 'location': 'BNW 131'}]",David   Crawford
37793,AY 0110,A,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Blaire   Hensley-Marschand
38196,AY 0110,B,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'BNW 137'}]",Blaire   Hensley-Marschand
38171,AY 0111,A,3.000,Cultural Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 231'}]",Joseph A.  Wilson
38172,AY 0111,B,3.000,Cultural Anthropology,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'MCA 107'}]",David   Crawford
38818,AY 0115,A,3.000,Biomedical Anthropology,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 303'}]",Gary P.  Aronsen
38842,AY 0145,A,3.000,Anthropology of Food,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 108'}]",Scott M.  Lacy
38819,AY 0180,A,3.000,Grant Writing for the Social Sciences,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'CNS 5'}]",David   Crawford
38820,AY 0200,A,3.000,Anthropological Research Methods,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 306'}]",Scott M.  Lacy
39255,AY 0399,SL,1.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Scott M.  Lacy
37301,AE 0262,A,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Robert A.  Liftig
37943,AE 0265,A,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DSB 108'}]",Robert A.  Liftig
37383,AE 0276,A,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'DSB 106'}]",Robert B.  Day
37302,AE 0281,A,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 350'}]",Barry   Butler
37027,AE 0284,A,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DSB 110B'}]",David R.  Brown
38955,AE 0284,B,3.000,Environmental Ethics,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'DMH 347'}]",Toby J.  Svoboda
37199,AE 0285,A,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'DMH 347'}]",Curtis R.  Naser
39120,AE 0285,B,3.000,Ethics of Health Care,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/19-05/03', 'location': 'DMH 349'}]",Richard L.  Newman
37209,AE 0287,A,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BNW 340'}]",David P.  Schmidt
37144,AE 0291,A,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 15'}]",Scott W.  Ventrella
38957,AE 0291,B,3.000,Business Ethics,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'DSB 112'}]",Joan L.  Lee
38958,AE 0291,C,3.000,Business Ethics,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Norma   Schmidt
38959,AE 0291,D,3.000,Business Ethics,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'DSB 104'}]",Norma   Schmidt
38960,AE 0291,OL1,3.000,Business Ethics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '02/01-03/18', 'location': 'ONLINE '}]",Lisa M.  Sticca-Conrod
38961,AE 0291,OL2,3.000,Business Ethics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '03/21-05/06', 'location': 'ONLINE '}]",Lisa M.  Sticca-Conrod
37214,AE 0291,OL3,3.000,Business Ethics,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'ONLINE '}]",Jeffrey L.  Yoder
37154,AE 0391,A,3.000,"Seminar in Business Law, Regulation, and Ethics","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'DMH 131'}]",David P.  Schmidt
37314,AR 0111,A,3.000,Elementary Modern Standard Arabic II,"[{'days': 'MR', 'times': '0330pm-0420pm', 'dates': '01/19-05/03', 'location': 'DMH 149'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/19-05/03', 'location': 'DMH 149'}]",Abdel Illah A.  Douda
37394,AR 0211,A,3.000,Intermediate Modern Standard Arabic II,"[{'days': 'MWR', 'times': '0500pm-0550pm', 'dates': '01/19-05/03', 'location': 'DMH 231'}]",Abdel Illah A.  Douda
37216,AH 0010,A,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]",Katherine A.  Schwab
37389,AH 0010,B,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]",Katherine A.  Schwab
37093,AH 0011,A,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Lauren Elise  Cesiro
37094,AH 0011,B,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Philip I.  Eliasoph
37095,AH 0011,C,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Philip I.  Eliasoph
37096,AH 0011,D,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}]",Marice E.  Rose
37362,AH 0011,E,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/19-05/03', 'location': 'CNS 10'}]",Marice E.  Rose
38464,AH 0011,F,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Philip I.  Eliasoph
38379,AH 0014,A,3.000,Art of Asia,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Ive E.  Covaci
37979,AH 0111,A,3.000,Greek Art and Archaeology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/19-05/03', 'location': 'BLM LL105'}]",Katherine A.  Schwab
39050,AH 0113,A,3.000,Art and Archaeology of Ancient Egypt: Images for Eternity,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'CNS 10'}]",Megan K.  Paqua
39051,AH 0165,A,3.000,The Black Experience: African-American Art and Criticism in the 20th Century,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Lauren Elise  Cesiro
39227,AH 0300,KS,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Katherine A.  Schwab
39187,AH 0300,PE,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Philip I.  Eliasoph
39171,AH 0310,A,3.000,Internship,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Marice E.  Rose
37207,AH 0330,A,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Philip I.  Eliasoph
39202,AH 0330A,A,3.000,Senior Capstone Seminar,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/19-05/03', 'location': 'CNS 6'}]",Philip I.  Eliasoph
39186,AN 0301,PL,3.000,Independent Study,"[{'days': '\xa0', 'times': 'TBA', 'dates': '01/19-05/03', 'location': 'BY ARR '}]",Philip J.  Lane
37050,BI 0016,A,3.000,Fundamentals of Biology II,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",Christopher J.  Blough
37266,BI 0018,A,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 139'}]",Indrani   Dutta
37944,BI 0018,B,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'BNW 127'}]",Indrani   Dutta
38782,BI 0071,A,3.000,Identity and the Human Genome,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",Olivia T.  Harriott
38783,BI 0071,B,3.000,Identity and the Human Genome,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'SON 124'}]",Christine R.  Rodriguez
37453,BI 0074,A,3.000,Biology of Food,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",Tod   Osier
38784,BI 0074,B,3.000,Biology of Food,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",Tod   Osier
37454,BI 0076,A,3.000,Environmental Science,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'BNW 332'}]",James E.  Biardi
38275,BI 0078,A,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/19-05/03', 'location': 'BNW 341'}]",Brian D.  Ortman
38276,BI 0078,B,3.000,Introduction to Marine Science,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/19-05/03', 'location': 'BNW 341'}]",Brian D.  Ortman
38877,BI 0078,OL1,3.000,Introduction to Marine Science,"[{'days': '\xa0', 'times': 'TBA', 'dates': '02/01-03/18', 'location': 'ONLINE '}]",Thomas B.  Cunningham
37051,BI 0108,A,4.000,Human Anatomy & Physiology II,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/19-05/03', 'location': 'SON 203'}]",Christine   Earls
37800,BI 0108,B,4.000,Human Anatomy & Physiology II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'SON 203'}]",Anthony J.  DeCristofaro
37455,BI 0108L,A,0.000,Human Anatomy & Physiology Lab,"[{'days': 'M', 'times': '0100pm-0350pm', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Christine   Earls
37456,BI 0108L,B,0.000,Human Anatomy & Physiology Lab,"[{'days': 'T', 'times': '0900am-1150am', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Anthony J.  DeCristofaro
37457,BI 0108L,C,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '0830am-1120am', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Anthony J.  DeCristofaro
37458,BI 0108L,D,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '1230pm-0320pm', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Anthony J.  DeCristofaro
37459,BI 0108L,E,0.000,Human Anatomy & Physiology Lab,"[{'days': 'W', 'times': '0530pm-0820pm', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Christopher J.  Blough
37801,BI 0108L,F,0.000,Human Anatomy & Physiology Lab,"[{'days': 'R', 'times': '0100pm-0350pm', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Christine   Earls
38278,BI 0108L,G,0.000,Human Anatomy & Physiology Lab,"[{'days': 'F', 'times': '1000am-1250pm', 'dates': '01/19-05/03', 'location': 'BNW 240'}]",Christine   Earls
37173,BI 0151,A,4.000,Elements of Microbiology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'BNW 131'}]",Eugenia T.  Zavras
37460,BI 0151L,A,0.000,Elements of Microbiology Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 245'}]",Eugenia T.  Zavras
37461,BI 0151L,B,0.000,Elements of Microbiology Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 245'}]",Eugenia T.  Zavras
38241,BI 0151L,C,0.000,Elements of Microbiology Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 245'}]",Eugenia T.  Zavras
37174,BI 0171,A,4.000,General Biology II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/19-05/03', 'location': 'SON 203'}]",Shannon P.  Gerry
37462,BI 0171,B,4.000,General Biology II,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/19-05/03', 'location': 'SON 203'}]",Shannon P.  Gerry
37463,BI 0171L,A,0.000,General Biology II Lab,"[{'days': 'M', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 261'}]",Phyllis Cellini  Braun
37464,BI 0171L,B,0.000,General Biology II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 261'}]",Diane J.  Brousseau
37465,BI 0171L,C,0.000,General Biology II Lab,"[{'days': 'T', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 264'}]",Lenka   Biardi
37466,BI 0171L,D,0.000,General Biology II Lab,"[{'days': 'W', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 261'}]",Juliana Mastronunzio  Ansari
37467,BI 0171L,E,0.000,General Biology II Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 261'}]",Phyllis Cellini  Braun
38070,BI 0171L,F,0.000,General Biology II Lab,"[{'days': 'R', 'times': '0200pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 264'}]",Christine R.  Rodriguez
38263,BI 0171P,A,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0300pm-0350pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38265,BI 0171P,B,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0400pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38266,BI 0171P,C,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0500pm-0550pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38267,BI 0171P,D,0.000,General Biology II PLG,"[{'days': 'T', 'times': '0600pm-0650pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38268,BI 0171P,E,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0300pm-0350pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38269,BI 0171P,F,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0400pm-0450pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
38270,BI 0171P,G,0.000,General Biology II PLG,"[{'days': 'W', 'times': '0500pm-0550pm', 'dates': '01/19-05/03', 'location': 'BNW 319'}]",TBA
