term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,cap,act,rem
Spring2015,32058,AC 0012,K,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 112'}]",['MR 1100am-1215pm 01/20-04/30 DSB 112'],Arleen N.  Kardos,28,33,-5
Spring2015,32059,AC 0012,L,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['MR 0330pm-0445pm 01/20-04/30 DSB 106'],Joseph R.  D'Agostin,28,24,4
Spring2015,32037,AC 0012,M,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 112'}]",['MR 0200pm-0315pm 01/20-04/30 DSB 112'],Paul   Caster,28,26,2
Spring2015,32815,AC 0012,N,3.000,Introduction to Management Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 112'}]",['MR 0930am-1045am 01/20-04/30 DSB 112'],Paul   Caster,28,30,-2
Spring2015,33750,AC 0012,O,3.000,Introduction to Management Accounting,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 108'}]",['TR 0500pm-0615pm 01/20-04/30 DSB 108'],Kevin C.  Cassidy,28,29,-1
Spring2015,33751,AC 0012,P,3.000,Introduction to Management Accounting,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'DSB 108'}]",['TR 0630pm-0745pm 01/20-04/30 DSB 108'],Kevin C.  Cassidy,28,28,0
Spring2015,32006,AC 0203,A,3.000,Intermediate Accounting I,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 108'}]",['M 0630pm-0900pm 01/20-04/30 DSB 108'],Stephen E.  Yost,12,15,-3
Spring2015,33015,AC 0203,AAA,3.000,Intermediate Accounting I,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 108'}]",['M 0630pm-0900pm 01/20-04/30 DSB 108'],Stephen E.  Yost,15,3,12
Spring2015,31862,AC 0204,A,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 111'}]",['TF 0930am-1045am 01/20-04/30 DSB 111'],Milo W.  Peck,28,28,0
Spring2015,31909,AC 0204,B,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 110A'}]",['TF 0200pm-0315pm 01/20-04/30 DSB 110A'],Milo W.  Peck,28,29,-1
Spring2015,32194,AC 0204,C,3.000,Intermediate Accounting II,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 110A'}]",['TF 1230pm-0145pm 01/20-04/30 DSB 110A'],Milo W.  Peck,28,26,2
Spring2015,32439,AC 0265,A,3.000,Accounting Information Systems,"[{'days': 'F', 'times': '0800am-1030am', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['F 0800am-1030am 01/20-04/30 DSB 105'],Scott M  Brenner,20,19,1
Spring2015,32017,AC 0310,A,3.000,Advanced Accounting,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 115'}]",['T 0630pm-0900pm 01/20-04/30 DSB 115'],Ahmed M.  Ebrahim,10,12,-2
Spring2015,32238,AC 0310,AAA,3.000,Advanced Accounting,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 115'}]",['T 0630pm-0900pm 01/20-04/30 DSB 115'],Ahmed M.  Ebrahim,10,14,-4
Spring2015,32122,AC 0310,B,3.000,Advanced Accounting,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['MR 0930am-1045am 01/20-04/30 DSB 104'],Ahmed M.  Ebrahim,22,21,1
Spring2015,33016,AC 0310,C,3.000,Advanced Accounting,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['MR 1230pm-0145pm 01/20-04/30 DSB 106'],Ahmed M.  Ebrahim,22,23,-1
Spring2015,33017,AC 0320,A,3.000,Cost Management,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['TF 1230pm-0145pm 01/20-04/30 DSB 105'],Bruce   Bradford,28,12,16
Spring2015,32302,AC 0320,B,3.000,Cost Management,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['TF 1100am-1215pm 01/20-04/30 DSB 105'],Bruce   Bradford,28,13,15
Spring2015,32114,AC 0330,A,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['R 0630pm-0900pm 01/20-04/30 DSB 104'],David L.  Glinka,10,9,1
Spring2015,32132,AC 0330,AAA,3.000,Auditing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['R 0630pm-0900pm 01/20-04/30 DSB 104'],David L.  Glinka,9,7,2
Spring2015,32816,AC 0330,B,3.000,Auditing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['MR 1100am-1215pm 01/20-04/30 DSB 104'],Paul   Caster,28,28,0
Spring2015,32128,AC 0343,A,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'DSB 115'}]",['TF 1230pm-0145pm 01/20-04/30 DSB 115'],Kathi M.  Mettler,28,15,13
Spring2015,33879,AC 0343,B,3.000,Federal Income Taxation I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'DSB 115'}]",['TF 1100am-1215pm 01/20-04/30 DSB 115'],Kathi M.  Mettler,28,19,9
Spring2015,32817,AC 0344,A,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['MR 0500pm-0615pm 01/20-04/30 DSB 106'],Joseph R.  D'Agostin,15,3,12
Spring2015,33749,AC 0344,AAA,3.000,Individual Taxation: Socioeconomic Applications,"[{'days': 'MR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['MR 0500pm-0615pm 01/20-04/30 DSB 106'],Joseph R.  D'Agostin,5,2,3
Spring2015,31932,AC 0345,A,3.000,Federal Income Taxation II,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['M 0630pm-0900pm 01/20-04/30 DSB 104'],Kathi M.  Mettler,10,8,2
Spring2015,33018,AC 0345,AAA,3.000,Federal Income Taxation II,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['M 0630pm-0900pm 01/20-04/30 DSB 104'],Kathi M.  Mettler,10,3,7
Spring2015,34101,AC 0391,A,3.000,Internship,[],[],Tara M.  Berwick,0,7,-7
Spring2015,34129,AC 0392,A,3.000,Internship,[],[],Tara M.  Berwick,3,4,-1
Spring2015,34238,AC 0398,MP,3.000,Independent Study,[],[],Milo W.  Peck,0,1,-1
Spring2015,33409,AC 0500,01,3.000,Accounting Information for Decision-Making,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '01/20-03/17', 'location': 'DSB 109'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '01/31-01/31', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/14-02/14', 'location': 'DSB 106'}, {'days': 'S', 'times': '0830am-0430pm', 'dates': '02/28-02/28', 'location': 'DSB 106'}]","['T 0630pm-0930pm 01/20-03/17 DSB 109', 'S 0830am-0430pm 01/31-01/31 DSB 106', 'S 0830am-0430pm 02/14-02/14 DSB 106', 'S 0830am-0430pm 02/28-02/28 DSB 106']",Patricia M.  Poli,25,18,7
Spring2015,33929,AC 0520,01,3.000,International Accounting,"[{'days': 'TF', 'times': '0530pm-0830pm', 'dates': '03/20-05/08', 'location': 'DSB 109'}]",['TF 0530pm-0830pm 03/20-05/08 DSB 109'],Michael P.  Coyne,18,25,-7
Spring2015,32862,AC 0550,01,3.000,Accounting Information Systems and Technology,"[{'days': 'MR', 'times': '0200pm-0500pm', 'dates': '03/19-05/07', 'location': 'DSB 111'}]",['MR 0200pm-0500pm 03/19-05/07 DSB 111'],Bruce   Bradford,18,22,-4
Spring2015,33410,AC 0555,01,3.000,Issues in Internal Audit,"[{'days': 'W', 'times': '1000am-0600pm', 'dates': '03/18-05/06', 'location': 'DSB 115'}]",['W 1000am-0600pm 03/18-05/06 DSB 115'],Dawn W  Massey,18,19,-1
Spring2015,32863,AC 0560,01,3.000,Audit Issues in a Global Environment,"[{'days': 'T', 'times': '0830am-0500pm', 'dates': '03/24-03/24', 'location': 'NYS 101'}, {'days': 'TF', 'times': '0800am-1100am', 'dates': '03/27-05/08', 'location': 'DSB 115'}]","['T 0830am-0500pm 03/24-03/24 NYS 101', 'TF 0800am-1100am 03/27-05/08 DSB 115']",Patricia M.  Poli,18,17,1
Spring2015,32864,AC 0560,02,3.000,Audit Issues in a Global Environment,"[{'days': 'T', 'times': '0830am-0500pm', 'dates': '03/24-03/24', 'location': 'NYS 101'}, {'days': 'TF', 'times': '0200pm-0500pm', 'dates': '03/27-05/08', 'location': 'DSB 111'}]","['T 0830am-0500pm 03/24-03/24 NYS 101', 'TF 0200pm-0500pm 03/27-05/08 DSB 111']",Patricia M.  Poli,18,14,4
Spring2015,34164,AS 0300,DG,3.000,Independent Research Project,[],[],Donald W.  Greenberg,1,0,1
Spring2015,34069,AS 0399,EP,3.000,Independent Research Project,[],[],Elizabeth A.  Petrino,0,1,-1
Spring2015,34087,AS 0399,GA,3.000,Independent Research Project,[],[],Gwendoline M.  Alphonso,2,2,0
Spring2015,34124,AS 0404,AL,3.000,American Studies Graduate Project,[],[],Anna M.  Lawrence,2,2,0
Spring2015,34149,AS 0404,EH,3.000,American Studies Graduate Project,[],[],Elizabeth   Hohl,1,1,0
Spring2015,32943,AS 0499,SO,3.000,Independent Study,[],[],Sally E.  O'Driscoll,0,0,0
Spring2015,33982,ASEN 0487,01,3.000,The American Novel,"[{'days': 'M', 'times': '0545pm-0745pm', 'dates': '01/20-04/30', 'location': 'DMH 230'}]",['M 0545pm-0745pm 01/20-04/30 DMH 230'],Edrik J.  Lopez,15,9,6
Spring2015,33888,ASHI 0437,01,3.000,American Prophetic Tradition,"[{'days': 'R', 'times': '0700pm-1000pm', 'dates': '01/20-03/05', 'location': 'CNS 5'}, {'days': 'S', 'times': '1000am-0300pm', 'dates': '02/07-02/07', 'location': 'CNS 5'}, {'days': 'S', 'times': '1000am-0300pm', 'dates': '02/28-02/28', 'location': 'CNS 5'}]","['R 0700pm-1000pm 01/20-03/05 CNS 5', 'S 1000am-0300pm 02/07-02/07 CNS 5', 'S 1000am-0300pm 02/28-02/28 CNS 5']",David W.  McFadden,15,4,11
Spring2015,32410,AY 0010,A,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '01/20-04/30', 'location': 'CNS 106'}]",['TF 1230pm-0145pm 01/20-04/30 CNS 106'],Scott M.  Lacy,30,30,0
Spring2015,32411,AY 0010,B,3.000,Introduction to Four-Field Anthropology,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 106'}]",['TF 1100am-1215pm 01/20-04/30 CNS 106'],Scott M.  Lacy,30,29,1
Spring2015,34035,AY 0052,A,3.000,Culture and Political Economy,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['MR 0930am-1045am 01/20-04/30 DMH 350'],Joseph A.  Wilson,5,4,1
Spring2015,32782,AY 0110,A,3.000,Biological Anthropology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 15'}]",['W 0630pm-0900pm 01/20-04/30 CNS 15'],Gary P.  Aronsen,30,21,9
Spring2015,33715,AY 0110,B,3.000,Biological Anthropology,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'BNW 137'}]",['T 0630pm-0900pm 01/20-04/30 BNW 137'],Gary P.  Aronsen,30,28,2
Spring2015,33679,AY 0111,A,3.000,Cultural Anthropology,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",['MW 0500pm-0615pm 01/20-04/30 DMH 348'],Sarah A.  Wessler,30,30,0
Spring2015,33680,AY 0111,B,3.000,Cultural Anthropology,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",['MW 0630pm-0745pm 01/20-04/30 DMH 348'],Sarah A.  Wessler,30,9,21
Spring2015,33714,AY 0163,A,3.000,Culture and Inequality,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['M 0630pm-0900pm 01/20-04/30 DMH 350'],Joseph A.  Wilson,24,18,6
Spring2015,32156,AE 0262,A,3.000,Ethics and the Community,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/20-04/30', 'location': 'DSB 104'}]",['W 0200pm-0430pm 01/20-04/30 DSB 104'],Robert A.  Liftig,30,27,3
Spring2015,33034,AE 0265,A,3.000,Ethics in Education,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DSB 112'}]",['TR 0500pm-0615pm 01/20-04/30 DSB 112'],Robert A.  Liftig,30,25,5
Spring2015,32282,AE 0276,A,3.000,Ethical Dimensions of Global Business Practices,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['MR 0930am-1045am 01/20-04/30 DSB 105'],Robert B.  Day,30,18,12
Spring2015,32157,AE 0281,A,3.000,Ethics of Communications,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DMH 348'}]",['T 0630pm-0900pm 01/20-04/30 DMH 348'],Barry   Butler,30,28,2
Spring2015,31844,AE 0284,A,3.000,Environmental Ethics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'DSB 109'}]",['TF 0800am-0915am 01/20-04/30 DSB 109'],David R.  Brown,30,12,18
Spring2015,31846,AE 0284,B,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['R 0630pm-0900pm 01/20-04/30 DSB 105'],David R.  Brown,27,23,4
Spring2015,33330,AE 0284,BBB,3.000,Environmental Ethics,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DSB 105'}]",['R 0630pm-0900pm 01/20-04/30 DSB 105'],David R.  Brown,3,1,2
Spring2015,32036,AE 0285,A,3.000,Ethics of Health Care,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['MW 0500pm-0615pm 01/20-04/30 DMH 350'],Curtis R.  Naser,30,29,1
Spring2015,32046,AE 0287,A,3.000,Engineering Ethics,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['MR 0200pm-0315pm 01/20-04/30 DSB 106'],David P.  Schmidt,30,21,9
Spring2015,31820,AE 0291,A,3.000,Business Ethics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '01/20-04/30', 'location': 'DSB 108'}]",['MR 0800am-0915am 01/20-04/30 DSB 108'],David P.  Schmidt,30,30,0
Spring2015,31978,AE 0291,B,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['T 0630pm-0900pm 01/20-04/30 DMH 350'],Scott W.  Ventrella,29,30,-1
Spring2015,33331,AE 0291,BBB,3.000,Business Ethics,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DMH 350'}]",['T 0630pm-0900pm 01/20-04/30 DMH 350'],Scott W.  Ventrella,1,1,0
Spring2015,31928,AE 0291,C,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,17,19,-2
Spring2015,34054,AE 0291,CCC,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,1,1,0
Spring2015,31929,AE 0291,D,3.000,Business Ethics,[],[],Lisa M.  Sticca-Conrod,20,18,2
Spring2015,32051,AE 0291,E,3.000,Business Ethics,[],[],Jeffrey L.  Yoder,20,19,1
Spring2015,32443,AE 0293,A,3.000,Ethics of War and Peace,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '01/20-04/30', 'location': 'DSB 106'}]",['W 1100am-0130pm 01/20-04/30 DSB 106'],Norma   Schmidt,20,15,5
Spring2015,31990,AE 0391,A,3.000,"Seminar in Business Law, Regulation, and Ethics","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'DMH 231'}]",['M 0630pm-0900pm 01/20-04/30 DMH 231'],David P.  Schmidt,15,12,3
Spring2015,34075,AE 0399,DS,3.000,Special Topics in Applied Ethics,[],[],David P.  Schmidt,3,3,0
Spring2015,32178,AR 0111,A,3.000,Elementary Modern Standard Arabic II,"[{'days': 'MW', 'times': '0300pm-0445pm', 'dates': '01/20-04/30', 'location': 'DMH 331'}]",['MW 0300pm-0445pm 01/20-04/30 DMH 331'],Abdel Illah A.  Douda,18,8,10
Spring2015,32298,AR 0211,A,3.000,Intermediate Modern Standard Arabic II,"[{'days': 'MW', 'times': '0500pm-0645pm', 'dates': '01/20-04/30', 'location': 'DMH 331'}]",['MW 0500pm-0645pm 01/20-04/30 DMH 331'],Abdel Illah A.  Douda,18,4,14
Spring2015,33851,AR 0382,A,3.000,Coordinating Seminar,"[{'days': 'W', 'times': '0100pm-0200pm', 'dates': '01/20-04/30', 'location': 'CNS 5'}]",['W 0100pm-0200pm 01/20-04/30 CNS 5'],Abdel Illah A.  Douda,5,0,5
Spring2015,32053,AH 0010,A,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BLM LL105'}]",['MR 0930am-1045am 01/20-04/30 BLM LL105'],Katherine A.  Schwab,25,25,0
Spring2015,32289,AH 0010,B,3.000,Origins and Transformations in Western Art,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'BLM LL105'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '01/20-04/30', 'location': 'BLM LL105'}]","['MR 1230pm-0120pm 01/20-04/30 BLM LL105', 'W 1200pm-1250pm 01/20-04/30 BLM LL105']",Katherine A.  Schwab,25,25,0
Spring2015,34037,AH 0011,01,3.000,Visual Culture Since 1400: Expression and Experimentation,[],[],Lauren Elise  Cesiro,20,22,-2
Spring2015,31917,AH 0011,A,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'CNS 9'}]",['MR 0330pm-0445pm 01/20-04/30 CNS 9'],Lauren Elise  Cesiro,25,24,1
Spring2015,31918,AH 0011,B,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['TF 0930am-1045am 01/20-04/30 CNS 6'],Philip I.  Eliasoph,25,23,2
Spring2015,31919,AH 0011,C,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['TF 1100am-1215pm 01/20-04/30 CNS 6'],Philip I.  Eliasoph,25,22,3
Spring2015,31920,AH 0011,D,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '01/20-04/30', 'location': 'CNS 9'}]",['TWF 1100am-1150am 01/20-04/30 CNS 9'],Marice E.  Rose,25,24,1
Spring2015,32246,AH 0011,E,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '01/20-04/30', 'location': 'CNS 9'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '01/20-04/30', 'location': 'CNS 9'}]","['TF 1230pm-0120pm 01/20-04/30 CNS 9', 'W 0100pm-0150pm 01/20-04/30 CNS 9']",Marice E.  Rose,25,25,0
Spring2015,34013,AH 0011,F,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['T 0630pm-0900pm 01/20-04/30 CNS 6'],Philip I.  Eliasoph,24,19,5
Spring2015,34055,AH 0011,FFF,3.000,Visual Culture Since 1400: Expression and Experimentation,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['T 0630pm-0900pm 01/20-04/30 CNS 6'],Philip I.  Eliasoph,1,1,0
Spring2015,33919,AH 0014,A,3.000,Art of Asia,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['MR 1100am-1215pm 01/20-04/30 CNS 6'],Ive E.  Covaci,25,25,0
Spring2015,33920,AH 0109,A,3.000,Jewish Art: Moses to Modernity,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '01/20-04/30', 'location': 'CNS 6'}]",['W 0200pm-0430pm 01/20-04/30 CNS 6'],Philip I.  Eliasoph,25,22,3
Spring2015,33098,AH 0111,A,3.000,Greek Art and Archaeology,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BLM LL105'}]",['MR 0200pm-0315pm 01/20-04/30 BLM LL105'],Katherine A.  Schwab,25,25,0
Spring2015,33927,AH 0121,A,3.000,Celtic and Early Irish Art,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '01/20-04/30', 'location': 'BLM LL105'}]",['TF 0200pm-0315pm 01/20-04/30 BLM LL105'],Marice E.  Rose,25,25,0
Spring2015,33925,AH 0192,A,3.000,"The History, Theory, and Practice of Museums","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 9'}]",['M 0630pm-0900pm 01/20-04/30 CNS 9'],Susan D.  Fisher,23,22,1
Spring2015,34056,AH 0192,AAA,3.000,"The History, Theory, and Practice of Museums","[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 9'}]",['M 0630pm-0900pm 01/20-04/30 CNS 9'],Susan D.  Fisher,2,2,0
Spring2015,32370,AH 0300,KS,3.000,Independent Study,[],[],Katherine A.  Schwab,0,1,-1
Spring2015,31921,AH 0310,A,3.000,Internship,[],[],Marice E.  Rose,0,0,0
Spring2015,32044,AH 0330,A,3.000,Senior Capstone Seminar,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '01/20-04/30', 'location': 'CNS 5'}]",['T 0500pm-0730pm 01/20-04/30 CNS 5'],Ive E.  Covaci,10,8,2
Spring2015,34130,AN 0301,DL,3.000,Independent Study,[],[],Danke   Li,1,0,1
Spring2015,34010,AN 0310,B,3.000,Asian Studies Seminar,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '01/20-04/30', 'location': 'CNS 305'}]",['W 0630pm-0900pm 01/20-04/30 CNS 305'],Jiwei   Xiao,5,2,3
Spring2015,31870,BI 0016,A,3.000,General Biology II,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '01/20-04/30', 'location': 'BNW 253'}]",['MR 0330pm-0445pm 01/20-04/30 BNW 253'],Christopher J.  Blough,24,22,2
Spring2015,33035,BI 0018,A,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '01/20-04/30', 'location': 'BNW 127'}]",['MR 0930am-1045am 01/20-04/30 BNW 127'],Indrani   Dutta,24,25,-1
Spring2015,32111,BI 0018,B,3.000,Human Biology: Form & Function,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '01/20-04/30', 'location': 'BNW 334'}]",['MR 1100am-1215pm 01/20-04/30 BNW 334'],Indrani   Dutta,24,23,1
